id,obs_id,choice,chosen_alt,train_av,sm_av,car_av,train_tt_scaled,sm_tt_scaled,car_tt_scaled,train_cost_scaled,sm_cost_scaled,car_co_scaled,train_he_scaled,sm_he_scaled,sm_seats_scaled,purpose,first,ticket,who,luggage,age,male,income,ga,origin,dest
760,5152,2,SM,1,1,1,2.02,0.97,2.08,0.81,0.99,1.36,0.6,0.1,0.0,2,1,1,2,1,3,1,2,0,2,17
760,5153,3,CAR,1,1,1,2.02,0.97,1.28,0.9,1.05,1.36,1.2,0.3,0.0,2,1,1,2,1,3,1,2,0,2,17
760,5154,2,SM,1,1,1,1.83,0.97,2.08,0.9,1.05,1.05,0.6,0.2,0.0,2,1,1,2,1,3,1,2,0,2,17
760,5155,3,CAR,1,1,1,1.83,0.89,1.6,1.08,1.22,0.84,0.6,0.1,0.0,2,1,1,2,1,3,1,2,0,2,17
760,5156,2,SM,1,1,1,1.83,0.83,1.6,0.9,1.09,1.36,1.2,0.2,0.0,2,1,1,2,1,3,1,2,0,2,17
760,5157,2,SM,1,1,1,2.02,0.97,1.6,1.08,1.4,1.36,0.3,0.2,0.0,2,1,1,2,1,3,1,2,0,2,17
761,5158,2,SM,1,1,1,2.99,1.4,2.1,1.34,1.4,1.35,1.2,0.3,0.0,2,1,1,2,1,3,1,2,0,14,22
761,5159,2,SM,1,1,1,2.31,1.46,2.73,1.01,1.12,1.08,1.2,0.3,0.0,2,1,1,2,1,3,1,2,0,14,22
761,5160,2,SM,1,1,1,2.99,1.54,1.68,1.01,1.18,1.08,1.2,0.2,0.0,2,1,1,2,1,3,1,2,0,14,22
761,5161,2,SM,1,1,1,2.54,1.54,2.73,1.01,1.18,1.75,0.6,0.1,0.0,2,1,1,2,1,3,1,2,0,14,22
761,5162,2,SM,1,1,1,2.54,1.54,1.68,1.12,1.22,1.75,1.2,0.3,0.0,2,1,1,2,1,3,1,2,0,14,22
761,5163,2,SM,1,1,1,2.31,1.54,2.73,1.12,1.22,1.35,0.6,0.2,0.0,2,1,1,2,1,3,1,2,0,14,22
761,5164,2,SM,1,1,1,2.31,1.46,2.1,1.34,1.46,1.08,0.6,0.1,0.0,2,1,1,2,1,3,1,2,0,14,22
761,5165,2,SM,1,1,1,2.31,1.4,2.1,1.12,1.27,1.75,1.2,0.2,0.0,2,1,1,2,1,3,1,2,0,14,22
761,5166,2,SM,1,1,1,2.54,1.54,2.1,1.34,1.68,1.75,0.3,0.2,0.0,2,1,1,2,1,3,1,2,0,14,22
762,5167,2,SM,1,1,1,1.63,0.83,1.0,0.78,0.78,0.6,1.2,0.3,0.0,2,1,1,2,1,3,1,2,0,22,2
762,5168,2,SM,1,1,1,1.3,0.86,1.3,0.58,0.65,0.48,1.2,0.3,0.0,2,1,1,2,1,3,1,2,0,22,2
762,5169,3,CAR,1,1,1,1.63,0.9,0.8,0.58,0.68,0.48,1.2,0.2,0.0,2,1,1,2,1,3,1,2,0,22,2
762,5170,2,SM,1,1,1,1.41,0.9,1.3,0.58,0.68,0.78,0.6,0.1,0.0,2,1,1,2,1,3,1,2,0,22,2
762,5171,2,SM,1,1,1,1.41,0.9,0.8,0.65,0.68,0.78,1.2,0.3,0.0,2,1,1,2,1,3,1,2,0,22,2
762,5172,2,SM,1,1,1,1.3,0.9,1.3,0.65,0.68,0.6,0.6,0.2,0.0,2,1,1,2,1,3,1,2,0,22,2
762,5173,2,SM,1,1,1,1.3,0.86,1.0,0.78,0.81,0.48,0.6,0.1,0.0,2,1,1,2,1,3,1,2,0,22,2
762,5174,3,CAR,1,1,1,1.3,0.83,1.0,0.65,0.71,0.78,1.2,0.2,0.0,2,1,1,2,1,3,1,2,0,22,2
762,5175,3,CAR,1,1,1,1.41,0.9,1.0,0.78,0.9,0.78,0.3,0.2,0.0,2,1,1,2,1,3,1,2,0,22,2
763,5176,2,SM,1,1,1,3.36,1.09,2.7,1.22,1.4,1.36,0.3,0.1,0.0,2,1,1,2,1,3,1,2,0,25,17
763,5177,2,SM,1,1,1,3.36,0.95,3.51,1.22,1.78,2.21,1.2,0.1,0.0,2,1,1,2,1,3,1,2,0,25,17
763,5178,2,SM,1,1,1,3.36,0.84,3.51,1.1,1.65,1.7,0.3,0.2,0.0,2,1,1,2,1,3,1,2,0,25,17
763,5179,3,CAR,1,1,1,2.57,0.84,2.16,1.1,1.65,2.21,0.6,0.3,0.0,2,1,1,2,1,3,1,2,0,25,17
763,5180,2,SM,1,1,1,2.83,0.84,3.51,1.22,1.5,1.36,0.3,0.3,0.0,2,1,1,2,1,3,1,2,0,25,17
763,5181,3,CAR,1,1,1,2.83,0.95,2.16,1.1,1.33,1.7,0.3,0.1,0.0,2,1,1,2,1,3,1,2,0,25,17
763,5182,3,CAR,1,1,1,2.83,0.84,2.16,1.46,1.65,1.36,0.6,0.2,0.0,2,1,1,2,1,3,1,2,0,25,17
763,5183,3,CAR,1,1,1,3.36,0.95,2.16,1.46,1.74,2.21,0.3,0.3,0.0,2,1,1,2,1,3,1,2,0,25,17
763,5184,2,SM,1,1,1,2.83,0.95,2.7,1.22,1.78,1.7,0.6,0.3,0.0,2,1,1,2,1,3,1,2,0,25,17
764,5185,3,CAR,1,1,1,1.96,0.88,2.08,1.1,1.27,1.35,1.2,0.2,0.0,2,1,1,2,1,3,1,3,0,1,22
764,5186,2,SM,1,1,1,1.77,0.82,2.08,1.1,1.18,1.75,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,1,22
764,5187,3,CAR,1,1,1,2.33,0.96,2.08,1.1,1.46,1.08,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,1,22
764,5188,3,CAR,1,1,1,1.77,0.88,1.28,0.92,1.27,1.08,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,1,22
764,5189,3,CAR,1,1,1,2.33,0.88,1.6,0.83,0.97,1.75,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,1,22
764,5190,3,CAR,1,1,1,1.96,0.82,1.6,0.83,1.18,1.08,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,1,22
764,5191,3,CAR,1,1,1,1.77,0.96,1.28,1.1,1.46,1.35,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,1,22
764,5192,3,CAR,1,1,1,1.77,0.96,1.6,0.83,1.05,1.35,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,1,22
764,5193,3,CAR,1,1,1,2.33,0.82,1.28,0.92,1.09,1.35,0.6,0.1,0.0,2,1,1,2,1,3,1,3,0,1,22
765,5194,2,SM,1,1,1,1.14,0.46,0.9,0.65,0.71,0.44,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,1
765,5195,2,SM,1,1,1,1.14,0.42,1.17,0.65,0.84,0.71,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,2,1
765,5196,2,SM,1,1,1,1.14,0.39,1.17,0.58,0.81,0.55,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,2,1
765,5197,2,SM,1,1,1,0.88,0.39,0.72,0.58,0.81,0.71,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,1
765,5198,2,SM,1,1,1,0.97,0.39,1.17,0.65,0.76,0.44,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,1
765,5199,2,SM,1,1,1,0.97,0.42,0.72,0.58,0.68,0.55,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,1
765,5200,2,SM,1,1,1,0.97,0.39,0.72,0.78,0.81,0.44,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,2,1
765,5201,2,SM,1,1,1,1.14,0.42,0.72,0.78,0.84,0.71,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,1
765,5202,2,SM,1,1,1,0.97,0.42,0.9,0.65,0.84,0.55,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5203,3,CAR,1,1,1,1.47,0.73,0.9,0.71,0.78,0.44,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5204,2,SM,1,1,1,1.47,0.69,1.17,0.71,0.9,0.71,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5205,2,SM,1,1,1,1.47,0.66,1.17,0.64,0.84,0.55,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5206,3,CAR,1,1,1,1.13,0.66,0.72,0.64,0.84,0.71,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5207,2,SM,1,1,1,1.24,0.66,1.17,0.71,0.81,0.44,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5208,3,CAR,1,1,1,1.24,0.69,0.72,0.64,0.74,0.55,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5209,3,CAR,1,1,1,1.24,0.66,0.72,0.85,0.88,0.44,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5210,3,CAR,1,1,1,1.47,0.69,0.72,0.85,0.9,0.71,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,1
766,5211,3,CAR,1,1,1,1.24,0.69,0.9,0.71,0.9,0.55,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,1
767,5212,3,CAR,1,1,1,1.8,0.99,1.1,0.78,0.84,0.56,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,14
767,5213,2,SM,1,1,1,1.8,0.95,1.43,0.78,0.99,0.91,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,2,14
767,5214,2,SM,1,1,1,1.8,0.92,1.43,0.7,0.92,0.7,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,2,14
767,5215,2,SM,1,1,1,1.35,0.92,0.88,0.7,0.92,0.91,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,14
767,5216,2,SM,1,1,1,1.5,0.92,1.43,0.78,0.88,0.56,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,14
767,5217,2,SM,1,1,1,1.5,0.95,0.88,0.7,0.81,0.7,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,14
767,5218,3,CAR,1,1,1,1.5,0.92,0.88,0.94,0.94,0.56,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,2,14
767,5219,2,SM,1,1,1,1.8,0.95,0.88,0.94,0.99,0.91,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,14
767,5220,2,SM,1,1,1,1.5,0.95,1.1,0.78,0.99,0.7,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,14
768,5221,2,SM,1,1,1,2.09,1.27,1.9,0.81,0.84,0.92,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,17
768,5222,2,SM,1,1,1,2.09,1.23,2.47,0.81,0.92,1.49,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,2,17
768,5223,2,SM,1,1,1,2.09,1.2,2.47,0.73,0.88,1.15,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,2,17
768,5224,2,SM,1,1,1,1.59,1.2,1.52,0.73,0.88,1.49,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,17
768,5225,2,SM,1,1,1,1.76,1.2,2.47,0.81,0.88,0.92,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,17
768,5226,2,SM,1,1,1,1.76,1.23,1.52,0.73,0.81,1.15,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,17
768,5227,2,SM,1,1,1,1.76,1.2,1.52,0.97,0.97,0.92,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,2,17
768,5228,2,SM,1,1,1,2.09,1.23,1.52,0.97,0.99,1.49,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,17
768,5229,2,SM,1,1,1,1.76,1.23,1.9,0.81,0.92,1.15,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,17
769,5230,2,SM,1,1,1,1.62,0.86,1.95,0.94,1.05,1.15,1.2,0.2,0.0,2,1,1,2,1,3,1,3,0,2,25
769,5231,2,SM,1,1,1,1.48,0.81,1.95,0.94,0.97,1.49,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,25
769,5232,2,SM,1,1,1,1.91,0.92,1.95,0.94,1.12,0.92,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,25
769,5233,3,CAR,1,1,1,1.48,0.86,1.2,0.78,0.99,0.92,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,2,25
769,5234,2,SM,1,1,1,1.91,0.86,1.5,0.7,0.81,1.49,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,2,25
769,5235,2,SM,1,1,1,1.62,0.81,1.5,0.7,0.92,0.92,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,2,25
769,5236,3,CAR,1,1,1,1.48,0.92,1.2,0.94,1.12,1.15,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,2,25
769,5237,2,SM,1,1,1,1.48,0.92,1.5,0.7,0.84,1.15,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,25
769,5238,2,SM,1,1,1,1.91,0.81,1.2,0.78,0.9,1.15,0.6,0.1,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5239,2,SM,1,1,1,2.29,1.26,1.5,0.76,0.84,0.8,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5240,2,SM,1,1,1,2.29,1.2,1.95,0.76,0.99,1.3,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5241,3,CAR,1,1,1,2.29,1.15,1.95,0.68,0.92,1.0,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5242,3,CAR,1,1,1,1.8,1.15,1.2,0.68,0.92,1.3,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5243,2,SM,1,1,1,1.96,1.15,1.95,0.76,0.88,0.8,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5244,3,CAR,1,1,1,1.96,1.2,1.2,0.68,0.78,1.0,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5245,3,CAR,1,1,1,1.96,1.15,1.2,0.91,0.94,0.8,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5246,3,CAR,1,1,1,2.29,1.2,1.2,0.91,0.99,1.3,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,2,25
770,5247,2,SM,1,1,1,1.96,1.2,1.5,0.76,0.99,1.0,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,2,25
771,5248,3,CAR,1,1,1,1.59,1.16,2.08,0.94,0.99,0.8,1.2,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
771,5249,3,CAR,1,1,1,1.47,1.13,2.08,0.94,0.97,1.04,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
771,5250,3,CAR,1,1,1,1.83,1.2,2.08,0.94,1.12,0.64,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
771,5251,3,CAR,1,1,1,1.47,1.16,1.28,0.78,0.99,0.64,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
771,5252,3,CAR,1,1,1,1.83,1.16,1.6,0.7,0.81,1.04,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
771,5253,3,CAR,1,1,1,1.59,1.13,1.6,0.7,0.92,0.64,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
771,5254,3,CAR,1,1,1,1.47,1.2,1.28,0.94,1.12,0.8,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
771,5255,3,CAR,1,1,1,1.47,1.2,1.6,0.7,0.84,0.8,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
771,5256,3,CAR,1,1,1,1.83,1.13,1.28,0.78,0.88,0.8,0.6,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5257,2,SM,1,1,1,2.07,1.03,2.47,1.26,1.37,1.4,1.2,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5258,2,SM,1,1,1,1.86,0.97,2.47,1.26,1.33,1.82,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5259,2,SM,1,1,1,2.48,1.11,2.47,1.26,1.61,1.12,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5260,2,SM,1,1,1,1.86,1.03,1.52,1.05,1.37,1.12,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5261,2,SM,1,1,1,2.48,1.03,1.9,0.94,1.05,1.82,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5262,2,SM,1,1,1,2.07,0.97,1.9,0.94,1.27,1.12,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5263,2,SM,1,1,1,1.86,1.11,1.52,1.26,1.61,1.4,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5264,2,SM,1,1,1,1.86,1.11,1.9,0.94,1.12,1.4,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
772,5265,2,SM,1,1,1,2.48,0.97,1.52,1.05,1.18,1.4,0.6,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5266,3,CAR,1,1,1,3.15,1.67,1.7,0.94,1.09,0.88,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5267,2,SM,1,1,1,3.15,1.59,2.21,0.94,1.27,1.43,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5268,2,SM,1,1,1,3.15,1.53,2.21,0.85,1.18,1.1,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5269,3,CAR,1,1,1,2.37,1.53,1.36,0.85,1.18,1.43,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5270,2,SM,1,1,1,2.63,1.53,2.21,0.94,1.12,0.88,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5271,2,SM,1,1,1,2.63,1.59,1.36,0.85,0.97,1.1,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5272,3,CAR,1,1,1,2.63,1.53,1.36,1.13,1.22,0.88,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5273,3,CAR,1,1,1,3.15,1.59,1.36,1.13,1.27,1.43,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
773,5274,3,CAR,1,1,1,2.63,1.59,1.7,0.94,1.27,1.1,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5275,2,SM,1,1,1,2.31,0.95,1.8,0.97,1.09,0.92,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5276,2,SM,1,1,1,2.31,0.87,2.34,0.97,1.33,1.49,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5277,2,SM,1,1,1,2.31,0.81,2.34,0.87,1.22,1.15,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5278,3,CAR,1,1,1,1.77,0.81,1.44,0.87,1.22,1.49,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5279,2,SM,1,1,1,1.95,0.81,2.34,0.97,1.12,0.92,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5280,3,CAR,1,1,1,1.95,0.87,1.44,0.87,0.99,1.15,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5281,3,CAR,1,1,1,1.95,0.81,1.44,1.16,1.22,0.92,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5282,3,CAR,1,1,1,2.31,0.87,1.44,1.16,1.33,1.49,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
774,5283,2,SM,1,1,1,1.95,0.87,1.8,0.97,1.33,1.15,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,22,1
775,5284,2,SM,1,1,1,2.47,0.8,3.38,1.31,1.5,1.2,1.2,0.2,0.0,2,1,1,2,1,3,1,3,0,22,17
775,5285,2,SM,1,1,1,2.24,0.71,3.38,1.31,1.4,1.56,0.3,0.1,0.0,2,1,1,2,1,3,1,3,0,22,17
775,5286,3,CAR,1,1,1,2.92,0.92,3.38,1.31,1.78,0.96,0.6,0.3,0.0,2,1,1,2,1,3,1,3,0,22,17
775,5287,3,CAR,1,1,1,2.24,0.8,2.08,1.09,1.55,0.96,0.3,0.2,0.0,2,1,1,2,1,3,1,3,0,22,17
775,5288,2,SM,1,1,1,2.92,0.8,2.6,0.98,1.12,1.56,0.6,0.2,0.0,2,1,1,2,1,3,1,3,0,22,17
775,5289,2,SM,1,1,1,2.47,0.71,2.6,0.98,1.4,0.96,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,22,17
775,5290,3,CAR,1,1,1,2.24,0.92,2.08,1.31,1.78,1.2,1.2,0.1,0.0,2,1,1,2,1,3,1,3,0,22,17
775,5291,3,CAR,1,1,1,2.24,0.92,2.6,0.98,1.22,1.2,0.3,0.3,0.0,2,1,1,2,1,3,1,3,0,22,17
775,5292,2,SM,1,1,1,2.92,0.71,2.08,1.09,1.33,1.2,0.6,0.1,0.0,2,1,1,2,1,3,1,3,0,22,17
776,5293,2,SM,1,1,1,1.83,1.04,1.3,0.94,0.97,0.8,1.2,0.3,0.0,2,1,1,2,1,3,1,4,0,20,2
776,5294,2,SM,1,1,1,1.44,1.07,1.69,0.7,0.81,0.64,1.2,0.3,0.0,2,1,1,2,1,3,1,4,0,20,2
776,5295,3,CAR,1,1,1,1.83,1.11,1.04,0.7,0.84,0.64,1.2,0.2,0.0,2,1,1,2,1,3,1,4,0,20,2
776,5296,2,SM,1,1,1,1.57,1.11,1.69,0.7,0.84,1.04,0.6,0.1,0.0,2,1,1,2,1,3,1,4,0,20,2
776,5297,2,SM,1,1,1,1.57,1.11,1.04,0.78,0.84,1.04,1.2,0.3,0.0,2,1,1,2,1,3,1,4,0,20,2
776,5298,2,SM,1,1,1,1.44,1.11,1.69,0.78,0.84,0.8,0.6,0.2,0.0,2,1,1,2,1,3,1,4,0,20,2
776,5299,3,CAR,1,1,1,1.44,1.07,1.3,0.94,0.99,0.64,0.6,0.1,0.0,2,1,1,2,1,3,1,4,0,20,2
776,5300,2,SM,1,1,1,1.44,1.04,1.3,0.78,0.88,1.04,1.2,0.2,0.0,2,1,1,2,1,3,1,4,0,20,2
776,5301,2,SM,1,1,1,1.57,1.11,1.3,0.94,1.12,1.04,0.3,0.2,0.0,2,1,1,2,1,3,1,4,0,20,2
777,5302,3,CAR,1,1,1,1.54,0.7,1.1,0.89,0.9,0.65,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,1
777,5303,2,SM,1,1,1,1.15,0.73,1.43,0.67,0.76,0.52,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,1
777,5304,3,CAR,1,1,1,1.54,0.77,0.88,0.67,0.78,0.52,1.2,0.2,0.0,2,1,1,2,1,4,1,2,0,2,1
777,5305,2,SM,1,1,1,1.28,0.77,1.43,0.67,0.78,0.84,0.6,0.1,0.0,2,1,1,2,1,4,1,2,0,2,1
777,5306,3,CAR,1,1,1,1.28,0.77,0.88,0.74,0.81,0.84,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,1
777,5307,2,SM,1,1,1,1.15,0.77,1.43,0.74,0.81,0.65,0.6,0.2,0.0,2,1,1,2,1,4,1,2,0,2,1
777,5308,3,CAR,1,1,1,1.15,0.73,1.1,0.89,0.94,0.52,0.6,0.1,0.0,2,1,1,2,1,4,1,2,0,2,1
777,5309,2,SM,1,1,1,1.15,0.7,1.1,0.74,0.84,0.84,1.2,0.2,0.0,2,1,1,2,1,4,1,2,0,2,1
777,5310,2,SM,1,1,1,1.28,0.77,1.1,0.89,1.09,0.84,0.3,0.2,0.0,2,1,1,2,1,4,1,2,0,2,1
778,5311,2,SM,1,1,1,2.38,0.81,1.7,1.1,1.18,1.15,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,17
778,5312,2,SM,1,1,1,1.81,0.87,2.21,0.83,0.94,0.92,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,17
778,5313,2,SM,1,1,1,2.38,0.95,1.36,0.83,0.99,0.92,1.2,0.2,0.0,2,1,1,2,1,4,1,2,0,2,17
778,5314,2,SM,1,1,1,2.0,0.95,2.21,0.83,0.99,1.49,0.6,0.1,0.0,2,1,1,2,1,4,1,2,0,2,17
778,5315,2,SM,1,1,1,2.0,0.95,1.36,0.92,1.05,1.49,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,17
778,5316,2,SM,1,1,1,1.81,0.95,2.21,0.92,1.05,1.15,0.6,0.2,0.0,2,1,1,2,1,4,1,2,0,2,17
778,5317,2,SM,1,1,1,1.81,0.87,1.7,1.1,1.22,0.92,0.6,0.1,0.0,2,1,1,2,1,4,1,2,0,2,17
778,5318,2,SM,1,1,1,1.81,0.81,1.7,0.92,1.09,1.49,1.2,0.2,0.0,2,1,1,2,1,4,1,2,0,2,17
778,5319,2,SM,1,1,1,2.0,0.95,1.7,1.1,1.46,1.49,0.3,0.2,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5320,3,CAR,1,1,1,2.18,0.78,1.8,0.84,0.97,0.8,0.3,0.1,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5321,3,CAR,1,1,1,2.18,0.7,2.34,0.84,1.18,1.3,1.2,0.1,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5322,3,CAR,1,1,1,2.18,0.64,2.34,0.76,1.09,1.0,0.3,0.2,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5323,3,CAR,1,1,1,1.66,0.64,1.44,0.76,1.09,1.3,0.6,0.3,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5324,3,CAR,1,1,1,1.83,0.64,2.34,0.84,1.05,0.8,0.3,0.3,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5325,3,CAR,1,1,1,1.83,0.7,1.44,0.76,0.9,1.0,0.3,0.1,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5326,3,CAR,1,1,1,1.83,0.64,1.44,1.01,1.09,0.8,0.6,0.2,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5327,3,CAR,1,1,1,2.18,0.7,1.44,1.01,1.18,1.3,0.3,0.3,0.0,2,1,1,2,1,4,1,2,0,2,17
779,5328,3,CAR,1,1,1,1.83,0.7,1.8,0.84,1.18,1.0,0.6,0.3,0.0,2,1,1,2,1,4,1,2,0,2,17
780,5329,2,SM,1,1,1,2.41,1.43,1.7,1.19,1.22,1.05,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,18
780,5330,2,SM,1,1,1,1.81,1.46,2.21,0.89,0.99,0.84,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,18
780,5331,3,CAR,1,1,1,2.41,1.5,1.36,0.89,1.05,0.84,1.2,0.2,0.0,2,1,1,2,1,4,1,2,0,2,18
780,5332,2,SM,1,1,1,2.01,1.5,2.21,0.89,1.05,1.36,0.6,0.1,0.0,2,1,1,2,1,4,1,2,0,2,18
780,5333,2,SM,1,1,1,2.01,1.5,1.36,0.99,1.09,1.36,1.2,0.3,0.0,2,1,1,2,1,4,1,2,0,2,18
780,5334,2,SM,1,1,1,1.81,1.5,2.21,0.99,1.09,1.05,0.6,0.2,0.0,2,1,1,2,1,4,1,2,0,2,18
780,5335,3,CAR,1,1,1,1.81,1.46,1.7,1.19,1.27,0.84,0.6,0.1,0.0,2,1,1,2,1,4,1,2,0,2,18
780,5336,2,SM,1,1,1,1.81,1.43,1.7,0.99,1.09,1.36,1.2,0.2,0.0,2,1,1,2,1,4,1,2,0,2,18
780,5337,1,TRAIN,1,1,1,2.01,1.5,1.7,1.19,1.37,1.36,0.3,0.2,0.0,2,1,1,2,1,4,1,2,0,2,18
