id,obs_id,choice,chosen_alt,av_car,av_bus,av_air,av_rail,time_car,time_bus,time_air,time_rail,cost_car,cost_bus,cost_air,cost_rail,access_bus,access_air,access_rail,service_air,service_rail,female,business,income
376,5255,1,car,1,1,0,1,275,390,0,140,35,15,0,65,5,0,20,0,3,1,0,4
376,5256,4,rail,1,1,0,1,390,420,0,130,30,20,0,65,20,0,25,0,1,1,0,4
376,5257,1,car,1,1,0,1,390,390,0,130,35,35,0,35,25,0,10,0,1,1,0,4
376,5258,4,rail,1,1,0,1,300,330,0,155,40,25,0,35,15,0,5,0,2,1,0,4
376,5259,1,car,1,1,0,1,390,390,0,120,30,35,0,55,5,0,15,0,1,1,0,4
376,5260,4,rail,1,1,0,1,345,345,0,170,35,35,0,45,25,0,5,0,2,1,0,4
376,5261,4,rail,1,1,0,1,275,390,0,155,50,25,0,55,15,0,15,0,2,1,0,4
376,5262,1,car,1,1,0,1,345,360,0,120,35,35,0,75,15,0,10,0,2,1,0,4
376,5263,1,car,1,1,0,1,250,300,0,120,50,35,0,65,5,0,10,0,1,1,0,4
376,5264,4,rail,1,1,0,1,345,345,0,155,40,30,0,45,20,0,5,0,2,1,0,4
377,5265,1,car,1,1,1,1,275,330,80,120,50,35,65,45,20,55,5,3,1,0,0,1
377,5266,2,bus,1,1,1,1,275,330,70,170,45,15,110,55,5,40,25,2,3,0,0,1
377,5267,4,rail,1,1,1,1,275,390,70,155,45,15,80,35,25,55,5,1,1,0,0,1
377,5268,2,bus,1,1,1,1,300,300,60,155,45,15,110,65,10,40,20,2,1,0,0,1
377,5269,1,car,1,1,1,1,390,390,60,155,35,35,95,65,10,45,15,2,3,0,0,1
377,5270,4,rail,1,1,1,1,275,360,50,155,40,30,80,55,20,50,5,1,3,0,0,1
377,5271,4,rail,1,1,1,1,250,390,90,170,45,20,50,35,25,35,15,2,3,0,0,1
377,5272,1,car,1,1,1,1,275,360,70,170,40,30,65,35,10,50,15,2,3,0,0,1
377,5273,1,car,1,1,1,1,275,390,90,155,30,25,65,65,15,40,25,1,2,0,0,1
377,5274,2,bus,1,1,1,1,390,390,90,120,30,25,65,65,25,35,15,3,1,0,0,1
377,5275,4,rail,1,1,1,1,275,330,70,120,50,25,80,55,25,50,5,1,3,0,0,1
377,5276,4,rail,1,1,1,1,390,420,60,130,35,15,110,55,25,35,15,2,1,0,0,1
377,5277,3,air,1,1,1,1,300,390,50,170,45,25,50,45,10,55,5,2,1,0,0,1
377,5278,1,car,1,1,1,1,250,300,80,140,40,30,80,75,15,40,20,1,2,0,0,1
378,5279,1,car,1,0,1,1,250,0,80,130,50,0,50,55,0,55,10,2,1,1,0,2
378,5280,1,car,1,0,1,1,275,0,70,120,50,0,65,65,0,50,10,1,2,1,0,2
378,5281,1,car,1,0,1,1,300,0,70,140,30,0,95,75,0,50,25,1,2,1,0,2
378,5282,3,air,1,0,1,1,390,0,80,130,30,0,80,65,0,35,25,1,3,1,0,2
378,5283,1,car,1,0,1,1,300,0,70,130,40,0,95,75,0,50,10,2,3,1,0,2
378,5284,4,rail,1,0,1,1,300,0,70,120,45,0,95,35,0,50,10,3,2,1,0,2
378,5285,4,rail,1,0,1,1,300,0,50,155,40,0,110,65,0,50,20,2,1,1,0,2
378,5286,1,car,1,0,1,1,250,0,60,170,40,0,95,45,0,45,10,1,2,1,0,2
378,5287,1,car,1,0,1,1,250,0,50,155,40,0,95,75,0,40,25,1,2,1,0,2
378,5288,4,rail,1,0,1,1,345,0,90,155,35,0,65,35,0,50,10,3,1,1,0,2
378,5289,1,car,1,0,1,1,390,0,50,170,35,0,95,35,0,40,25,2,3,1,0,2
378,5290,3,air,1,0,1,1,250,0,90,140,45,0,50,65,0,35,25,3,2,1,0,2
378,5291,4,rail,1,0,1,1,250,0,90,170,40,0,65,35,0,35,25,3,2,1,0,2
378,5292,1,car,1,0,1,1,300,0,50,170,40,0,65,65,0,50,25,1,2,1,0,2
379,5293,2,bus,1,1,1,1,390,390,70,130,30,15,95,75,10,45,15,2,3,1,0,4
379,5294,4,rail,1,1,1,1,345,345,60,120,45,35,95,45,25,50,5,3,1,1,0,4
379,5295,3,air,1,1,1,1,250,390,90,120,45,20,50,75,20,50,5,1,2,1,0,4
379,5296,1,car,1,1,1,1,300,420,50,130,45,15,110,75,10,45,15,2,3,1,0,4
379,5297,4,rail,1,1,1,1,250,390,80,155,45,15,65,45,10,50,20,3,1,1,0,4
379,5298,2,bus,1,1,1,1,390,390,60,155,40,15,110,65,10,35,25,2,1,1,0,4
379,5299,3,air,1,1,1,1,250,330,80,155,45,30,50,65,10,45,15,1,3,1,0,4
379,5300,1,car,1,1,1,1,275,390,90,130,40,15,80,65,5,40,20,3,1,1,0,4
379,5301,4,rail,1,1,1,1,275,420,50,155,50,20,80,35,15,50,10,1,3,1,0,4
379,5302,4,rail,1,1,1,1,345,360,50,155,50,30,80,45,20,55,5,2,3,1,0,4
379,5303,4,rail,1,1,1,1,390,390,50,120,35,35,95,75,25,35,15,1,2,1,0,4
379,5304,4,rail,1,1,1,1,300,390,80,155,30,15,95,45,5,45,25,3,1,1,0,4
379,5305,3,air,1,1,1,1,250,360,90,120,50,30,65,55,25,35,25,3,2,1,0,4
379,5306,3,air,1,1,1,1,390,390,70,120,35,35,95,55,20,45,10,1,1,1,0,4
380,5307,3,air,0,1,1,0,0,390,90,0,0,35,50,0,20,35,0,1,0,1,0,4
380,5308,2,bus,0,1,1,0,0,300,80,0,0,35,110,0,10,40,0,3,0,1,0,4
380,5309,3,air,0,1,1,0,0,345,90,0,0,25,50,0,10,55,0,2,0,1,0,4
380,5310,3,air,0,1,1,0,0,390,50,0,0,35,80,0,5,55,0,2,0,1,0,4
380,5311,3,air,0,1,1,0,0,420,60,0,0,15,65,0,15,55,0,1,0,1,0,4
380,5312,3,air,0,1,1,0,0,420,80,0,0,20,80,0,15,50,0,1,0,1,0,4
380,5313,3,air,0,1,1,0,0,360,80,0,0,20,80,0,5,40,0,3,0,1,0,4
380,5314,2,bus,0,1,1,0,0,360,90,0,0,30,80,0,15,35,0,2,0,1,0,4
380,5315,2,bus,0,1,1,0,0,360,80,0,0,30,95,0,15,35,0,1,0,1,0,4
380,5316,3,air,0,1,1,0,0,300,80,0,0,30,50,0,10,55,0,2,0,1,0,4
380,5317,2,bus,0,1,1,0,0,360,50,0,0,15,110,0,20,45,0,2,0,1,0,4
380,5318,3,air,0,1,1,0,0,360,60,0,0,25,110,0,25,50,0,3,0,1,0,4
380,5319,3,air,0,1,1,0,0,420,60,0,0,20,65,0,20,50,0,1,0,1,0,4
380,5320,3,air,0,1,1,0,0,420,60,0,0,20,50,0,5,55,0,3,0,1,0,4
381,5321,4,rail,1,1,1,1,390,390,50,170,40,30,50,35,10,55,5,3,2,0,0,1
381,5322,1,car,1,1,1,1,390,420,50,140,30,20,80,55,15,55,5,2,1,0,0,1
381,5323,3,air,1,1,1,1,250,420,90,120,50,15,65,75,25,45,5,1,3,0,0,1
381,5324,4,rail,1,1,1,1,250,330,90,170,40,35,80,35,10,40,25,1,2,0,0,1
381,5325,1,car,1,1,1,1,275,420,90,130,30,20,80,75,25,35,25,2,2,0,0,1
381,5326,4,rail,1,1,1,1,275,300,50,170,45,30,95,35,25,45,10,3,2,0,0,1
381,5327,2,bus,1,1,1,1,275,300,60,120,50,35,110,75,5,40,15,2,3,0,0,1
381,5328,1,car,1,1,1,1,390,420,50,140,35,15,95,55,10,55,10,3,1,0,0,1
381,5329,4,rail,1,1,1,1,345,360,70,140,35,30,110,45,5,40,25,1,3,0,0,1
381,5330,4,rail,1,1,1,1,345,390,80,120,45,25,65,35,25,55,5,3,1,0,0,1
381,5331,1,car,1,1,1,1,250,390,60,130,50,20,80,75,15,55,15,1,3,0,0,1
381,5332,4,rail,1,1,1,1,390,390,70,170,30,35,110,35,5,35,25,2,3,0,0,1
381,5333,1,car,1,1,1,1,275,330,90,140,45,30,65,65,15,45,15,1,2,0,0,1
381,5334,1,car,1,1,1,1,300,420,80,140,45,25,50,55,15,50,10,1,3,0,0,1
382,5335,2,bus,1,1,1,0,300,330,70,0,40,25,80,0,15,35,0,3,0,1,0,2
382,5336,1,car,1,1,1,0,390,390,70,0,35,35,95,0,5,45,0,3,0,1,0,2
382,5337,3,air,1,1,1,0,345,390,80,0,35,20,50,0,25,55,0,3,0,1,0,2
382,5338,1,car,1,1,1,0,275,360,80,0,40,25,80,0,25,40,0,2,0,1,0,2
382,5339,1,car,1,1,1,0,275,420,80,0,45,20,80,0,15,40,0,2,0,1,0,2
382,5340,1,car,1,1,1,0,250,420,60,0,50,20,110,0,20,35,0,3,0,1,0,2
382,5341,1,car,1,1,1,0,390,420,50,0,30,20,65,0,20,55,0,1,0,1,0,2
382,5342,1,car,1,1,1,0,250,420,80,0,35,20,80,0,15,45,0,1,0,1,0,2
382,5343,1,car,1,1,1,0,300,300,80,0,35,30,95,0,20,35,0,3,0,1,0,2
382,5344,1,car,1,1,1,0,390,390,50,0,30,20,65,0,10,50,0,2,0,1,0,2
382,5345,2,bus,1,1,1,0,390,390,50,0,35,15,110,0,5,50,0,3,0,1,0,2
382,5346,3,air,1,1,1,0,300,390,50,0,40,20,65,0,20,55,0,2,0,1,0,2
382,5347,1,car,1,1,1,0,345,345,70,0,45,25,110,0,20,35,0,3,0,1,0,2
382,5348,3,air,1,1,1,0,275,420,50,0,50,15,50,0,5,55,0,1,0,1,0,2
383,5349,3,air,1,1,1,1,250,360,90,140,45,20,50,65,10,40,20,2,3,1,1,4
383,5350,3,air,1,1,1,1,345,360,60,140,35,30,50,55,25,55,5,2,3,1,1,4
383,5351,3,air,1,1,1,1,275,360,90,130,45,25,65,55,20,35,20,2,3,1,1,4
383,5352,3,air,1,1,1,1,300,420,90,140,40,15,50,55,10,35,25,1,3,1,1,4
383,5353,1,car,1,1,1,1,250,300,70,120,45,35,65,75,20,50,10,1,2,1,1,4
383,5354,1,car,1,1,1,1,390,390,90,140,30,25,50,55,5,50,15,3,1,1,1,4
383,5355,4,rail,1,1,1,1,345,345,60,130,35,35,95,75,10,40,15,3,2,1,1,4
383,5356,4,rail,1,1,1,1,345,345,80,120,45,30,110,45,25,40,5,3,1,1,1,4
383,5357,3,air,1,1,1,1,345,420,60,170,30,15,110,35,20,40,15,2,1,1,1,4
383,5358,4,rail,1,1,1,1,250,300,80,155,40,35,95,45,10,40,25,3,1,1,1,4
383,5359,1,car,1,1,1,1,300,300,60,155,45,35,110,65,5,50,20,1,3,1,1,4
383,5360,3,air,1,1,1,1,275,360,70,120,50,20,110,75,25,40,15,1,3,1,1,4
383,5361,3,air,1,1,1,1,345,345,80,155,30,30,50,55,15,50,10,1,2,1,1,4
383,5362,3,air,1,1,1,1,300,300,80,130,50,25,50,75,5,50,15,2,1,1,1,4
384,5363,3,air,0,0,1,1,0,0,50,155,0,0,50,55,0,45,15,2,3,1,1,4
384,5364,3,air,0,0,1,1,0,0,60,130,0,0,110,45,0,40,10,3,1,1,1,4
384,5365,4,rail,0,0,1,1,0,0,60,130,0,0,95,55,0,55,5,2,1,1,1,4
384,5366,4,rail,0,0,1,1,0,0,50,140,0,0,80,45,0,50,10,3,2,1,1,4
384,5367,3,air,0,0,1,1,0,0,50,130,0,0,110,75,0,45,10,2,3,1,1,4
384,5368,4,rail,0,0,1,1,0,0,80,120,0,0,80,45,0,45,10,3,1,1,1,4
384,5369,3,air,0,0,1,1,0,0,60,170,0,0,65,45,0,55,15,3,2,1,1,4
384,5370,3,air,0,0,1,1,0,0,60,140,0,0,50,65,0,55,5,3,1,1,1,4
384,5371,3,air,0,0,1,1,0,0,50,155,0,0,50,45,0,50,10,2,1,1,1,4
384,5372,4,rail,0,0,1,1,0,0,70,170,0,0,95,45,0,40,25,3,2,1,1,4
384,5373,4,rail,0,0,1,1,0,0,70,120,0,0,110,65,0,40,25,1,3,1,1,4
384,5374,3,air,0,0,1,1,0,0,70,140,0,0,95,65,0,45,20,3,1,1,1,4
384,5375,3,air,0,0,1,1,0,0,50,140,0,0,65,75,0,55,10,1,3,1,1,4
384,5376,3,air,0,0,1,1,0,0,90,140,0,0,50,35,0,55,5,2,3,1,1,4
385,5377,1,car,1,1,0,1,250,300,0,170,45,25,0,35,5,0,25,0,2,0,1,1
385,5378,4,rail,1,1,0,1,275,390,0,140,50,25,0,35,20,0,15,0,3,0,1,1
385,5379,4,rail,1,1,0,1,390,390,0,130,40,25,0,75,5,0,15,0,1,0,1,1
385,5380,4,rail,1,1,0,1,390,390,0,120,40,20,0,75,5,0,20,0,3,0,1,1
385,5381,4,rail,1,1,0,1,300,360,0,170,40,25,0,35,15,0,5,0,3,0,1,1
385,5382,4,rail,1,1,0,1,345,345,0,155,30,35,0,55,15,0,20,0,3,0,1,1
385,5383,1,car,1,1,0,1,275,300,0,170,40,30,0,35,5,0,25,0,3,0,1,1
385,5384,4,rail,1,1,0,1,300,330,0,130,50,30,0,75,15,0,5,0,2,0,1,1
385,5385,1,car,1,1,0,1,250,360,0,170,30,30,0,55,25,0,20,0,3,0,1,1
385,5386,4,rail,1,1,0,1,345,390,0,170,35,25,0,45,25,0,5,0,2,0,1,1
385,5387,4,rail,1,1,0,1,275,330,0,155,50,30,0,55,20,0,20,0,1,0,1,1
385,5388,4,rail,1,1,0,1,300,330,0,140,45,30,0,45,10,0,10,0,3,0,1,1
385,5389,1,car,1,1,0,1,250,330,0,120,50,30,0,75,25,0,10,0,2,0,1,1
385,5390,4,rail,1,1,0,1,300,420,0,170,35,20,0,35,15,0,25,0,2,0,1,1
386,5391,1,car,1,1,1,1,250,330,90,140,30,35,80,65,25,35,15,2,1,0,1,4
386,5392,4,rail,1,1,1,1,300,360,70,155,35,25,80,35,25,45,15,1,2,0,1,4
386,5393,4,rail,1,1,1,1,300,390,80,155,35,25,65,45,15,45,15,1,3,0,1,4
386,5394,4,rail,1,1,1,1,250,420,60,140,50,20,95,75,15,45,10,1,3,0,1,4
386,5395,3,air,1,1,1,1,275,390,70,140,35,15,95,65,5,35,20,2,3,0,1,4
386,5396,3,air,1,1,1,1,390,420,50,130,30,20,80,65,20,35,25,2,1,0,1,4
386,5397,4,rail,1,1,1,1,390,390,70,130,35,35,110,35,25,45,10,3,1,0,1,4
386,5398,4,rail,1,1,1,1,300,330,80,155,40,25,50,35,15,50,5,1,2,0,1,4
386,5399,3,air,1,1,1,1,390,390,90,120,30,35,80,55,5,45,15,3,1,0,1,4
386,5400,4,rail,1,1,1,1,275,300,80,170,40,35,80,55,10,40,25,1,2,0,1,4
386,5401,4,rail,1,1,1,1,345,345,70,170,35,35,50,45,25,55,5,3,2,0,1,4
386,5402,3,air,1,1,1,1,275,390,60,155,50,25,65,55,15,50,15,3,2,0,1,4
386,5403,3,air,1,1,1,1,345,360,50,120,35,35,80,75,15,40,10,3,2,0,1,4
386,5404,3,air,1,1,1,1,250,300,50,120,50,35,95,65,5,50,10,2,1,0,1,4
387,5405,4,rail,1,1,0,1,275,330,0,120,50,35,0,45,20,0,5,0,1,1,1,3
387,5406,4,rail,1,1,0,1,275,330,0,170,45,15,0,55,5,0,25,0,3,1,1,3
387,5407,1,car,1,1,0,1,275,390,0,155,45,15,0,35,25,0,5,0,1,1,1,3
387,5408,1,car,1,1,0,1,390,390,0,155,35,35,0,65,10,0,15,0,3,1,1,3
387,5409,4,rail,1,1,0,1,275,360,0,155,40,30,0,55,20,0,5,0,3,1,1,3
387,5410,4,rail,1,1,0,1,250,360,0,120,50,25,0,65,15,0,20,0,2,1,1,3
387,5411,4,rail,1,1,0,1,250,390,0,170,45,20,0,35,25,0,15,0,3,1,1,3
387,5412,4,rail,1,1,0,1,275,360,0,170,40,30,0,35,10,0,15,0,3,1,1,3
387,5413,1,car,1,1,0,1,275,390,0,155,30,25,0,65,15,0,25,0,2,1,1,3
387,5414,4,rail,1,1,0,1,390,390,0,120,30,25,0,65,25,0,15,0,1,1,1,3
387,5415,4,rail,1,1,0,1,390,420,0,130,35,15,0,55,25,0,15,0,1,1,1,3
387,5416,4,rail,1,1,0,1,300,390,0,170,45,25,0,45,10,0,5,0,1,1,1,3
387,5417,4,rail,1,1,0,1,345,345,0,140,30,35,0,65,5,0,15,0,1,1,1,3
387,5418,4,rail,1,1,0,1,250,300,0,140,40,30,0,75,15,0,20,0,2,1,1,3
388,5419,3,air,1,0,1,1,250,0,80,130,50,0,50,55,0,55,10,2,1,1,1,3
388,5420,4,rail,1,0,1,1,275,0,70,120,50,0,65,65,0,50,10,1,2,1,1,3
388,5421,3,air,1,0,1,1,390,0,80,130,30,0,80,65,0,35,25,1,3,1,1,3
388,5422,3,air,1,0,1,1,300,0,70,130,40,0,95,75,0,50,10,2,3,1,1,3
388,5423,4,rail,1,0,1,1,300,0,70,120,45,0,95,35,0,50,10,3,2,1,1,3
388,5424,4,rail,1,0,1,1,275,0,80,170,30,0,95,35,0,35,25,3,2,1,1,3
388,5425,3,air,1,0,1,1,300,0,50,155,40,0,110,65,0,50,20,2,1,1,1,3
388,5426,4,rail,1,0,1,1,345,0,60,170,35,0,110,35,0,45,15,2,1,1,1,3
388,5427,4,rail,1,0,1,1,250,0,60,170,40,0,95,45,0,45,10,1,2,1,1,3
388,5428,4,rail,1,0,1,1,345,0,90,155,35,0,65,35,0,50,10,3,1,1,1,3
388,5429,3,air,1,0,1,1,390,0,50,170,35,0,95,35,0,40,25,2,3,1,1,3
388,5430,4,rail,1,0,1,1,250,0,90,140,45,0,50,65,0,35,25,3,2,1,1,3
388,5431,4,rail,1,0,1,1,250,0,90,170,40,0,65,35,0,35,25,3,2,1,1,3
388,5432,4,rail,1,0,1,1,300,0,50,170,40,0,65,65,0,50,25,1,2,1,1,3
389,5433,4,rail,1,1,0,1,390,390,0,130,30,15,0,75,10,0,15,0,3,0,1,3
389,5434,4,rail,1,1,0,1,345,345,0,120,45,35,0,45,25,0,5,0,1,0,1,3
389,5435,4,rail,1,1,0,1,250,390,0,120,45,20,0,75,20,0,5,0,2,0,1,3
389,5436,4,rail,1,1,0,1,300,420,0,130,45,15,0,75,10,0,15,0,3,0,1,3
389,5437,4,rail,1,1,0,1,250,390,0,155,45,15,0,45,10,0,20,0,1,0,1,3
389,5438,4,rail,1,1,0,1,390,390,0,155,40,15,0,65,10,0,25,0,1,0,1,3
389,5439,4,rail,1,1,0,1,250,330,0,155,45,30,0,65,10,0,15,0,3,0,1,3
389,5440,4,rail,1,1,0,1,275,390,0,130,40,15,0,65,5,0,20,0,1,0,1,3
389,5441,4,rail,1,1,0,1,275,420,0,155,50,20,0,35,15,0,10,0,3,0,1,3
389,5442,4,rail,1,1,0,1,345,360,0,155,50,30,0,45,20,0,5,0,3,0,1,3
389,5443,1,car,1,1,0,1,390,390,0,120,35,35,0,75,25,0,15,0,2,0,1,3
389,5444,4,rail,1,1,0,1,300,330,0,155,35,30,0,45,15,0,20,0,1,0,1,3
389,5445,4,rail,1,1,0,1,250,360,0,120,50,30,0,55,25,0,25,0,2,0,1,3
389,5446,4,rail,1,1,0,1,390,390,0,120,35,35,0,55,20,0,10,0,1,0,1,3
390,5447,1,car,1,1,1,1,300,300,80,170,30,35,110,55,10,40,25,3,2,0,0,3
390,5448,4,rail,1,1,1,1,345,345,90,130,45,25,50,35,10,55,5,2,3,0,0,3
390,5449,1,car,1,1,1,1,390,390,50,155,35,35,80,55,5,55,15,2,1,0,0,3
390,5450,4,rail,1,1,1,1,300,330,80,120,45,35,95,55,20,45,5,1,3,0,0,3
390,5451,1,car,1,1,1,1,345,420,60,170,30,15,65,45,15,55,10,1,2,0,0,3
390,5452,1,car,1,1,1,1,345,420,80,120,30,20,80,75,15,50,10,1,2,0,0,3
390,5453,1,car,1,1,1,1,250,360,80,120,50,20,80,45,5,40,20,3,2,0,0,3
390,5454,4,rail,1,1,1,1,275,360,90,170,35,30,80,35,15,35,20,2,3,0,0,3
390,5455,1,car,1,1,1,1,275,420,70,120,50,25,95,45,20,50,15,1,3,0,0,3
390,5456,4,rail,1,1,1,1,275,360,80,120,50,30,95,45,15,35,20,1,2,0,0,3
390,5457,3,air,1,1,1,1,300,300,80,170,45,30,50,35,10,55,5,2,3,0,0,3
390,5458,1,car,1,1,1,1,275,360,50,130,50,15,110,65,20,45,15,2,3,0,0,3
390,5459,4,rail,1,1,1,1,345,360,60,140,30,25,110,75,25,50,5,3,2,0,0,3
390,5460,1,car,1,1,1,1,250,420,60,130,50,20,65,65,20,50,10,1,2,0,0,3
391,5461,4,rail,1,1,0,1,390,390,0,170,40,30,0,35,10,0,5,0,2,1,1,1
391,5462,1,car,1,1,0,1,250,420,0,120,50,15,0,75,25,0,5,0,3,1,1,1
391,5463,1,car,1,1,0,1,300,390,0,155,30,20,0,75,5,0,25,0,2,1,1,1
391,5464,4,rail,1,1,0,1,250,330,0,170,40,35,0,35,10,0,25,0,2,1,1,1
391,5465,1,car,1,1,0,1,275,420,0,130,30,20,0,75,25,0,25,0,2,1,1,1
391,5466,4,rail,1,1,0,1,275,300,0,170,45,30,0,35,25,0,10,0,2,1,1,1
391,5467,4,rail,1,1,0,1,275,300,0,120,50,35,0,75,5,0,15,0,3,1,1,1
391,5468,1,car,1,1,0,1,250,330,0,170,45,20,0,45,10,0,20,0,2,1,1,1
391,5469,4,rail,1,1,0,1,390,420,0,140,35,15,0,55,10,0,10,0,1,1,1,1
391,5470,1,car,1,1,0,1,345,360,0,140,35,30,0,45,5,0,25,0,3,1,1,1
391,5471,4,rail,1,1,0,1,345,390,0,120,45,25,0,35,25,0,5,0,1,1,1,1
391,5472,1,car,1,1,0,1,250,390,0,130,50,20,0,75,15,0,15,0,3,1,1,1
391,5473,4,rail,1,1,0,1,390,390,0,170,30,35,0,35,5,0,25,0,3,1,1,1
391,5474,4,rail,1,1,0,1,300,420,0,140,45,25,0,55,15,0,10,0,3,1,1,1
392,5475,1,car,1,1,1,1,345,345,90,130,40,30,50,55,15,35,20,2,3,1,0,2
392,5476,1,car,1,1,1,1,390,390,70,140,35,35,95,45,5,45,20,3,1,1,0,2
392,5477,3,air,1,1,1,1,345,390,80,130,35,20,50,65,25,55,5,3,2,1,0,2
392,5478,1,car,1,1,1,1,275,360,80,140,40,25,80,55,25,40,20,2,1,1,0,2
392,5479,1,car,1,1,1,1,275,420,80,130,45,20,80,35,15,40,15,2,3,1,0,2
392,5480,4,rail,1,1,1,1,250,420,60,140,50,20,110,55,20,35,25,3,1,1,0,2
392,5481,4,rail,1,1,1,1,390,420,50,130,30,20,65,75,20,55,10,1,2,1,0,2
392,5482,1,car,1,1,1,1,250,420,80,155,35,20,80,55,15,45,20,1,2,1,0,2
392,5483,2,bus,1,1,1,1,300,300,80,140,35,30,95,45,20,35,20,3,2,1,0,2
392,5484,1,car,1,1,1,1,390,390,50,130,30,20,65,75,10,50,10,2,1,1,0,2
392,5485,1,car,1,1,1,1,390,390,50,140,35,15,110,75,5,50,20,3,1,1,0,2
392,5486,4,rail,1,1,1,1,275,360,80,155,50,15,110,35,5,35,20,2,1,1,0,2
392,5487,4,rail,1,1,1,1,345,345,70,130,45,25,110,45,20,35,10,3,1,1,0,2
392,5488,3,air,1,1,1,1,275,420,50,120,50,15,50,75,5,55,5,1,3,1,0,2
393,5489,1,car,1,1,1,1,250,360,90,140,45,20,50,65,10,40,20,2,3,0,1,4
393,5490,3,air,1,1,1,1,345,360,60,140,35,30,50,55,25,55,5,2,3,0,1,4
393,5491,3,air,1,1,1,1,300,420,90,140,40,15,50,55,10,35,25,1,3,0,1,4
393,5492,3,air,1,1,1,1,250,300,70,120,45,35,65,75,20,50,10,1,2,0,1,4
393,5493,3,air,1,1,1,1,390,390,90,140,30,25,50,55,5,50,15,3,1,0,1,4
393,5494,4,rail,1,1,1,1,345,345,90,130,40,35,65,35,10,40,20,3,1,0,1,4
393,5495,4,rail,1,1,1,1,345,345,60,130,35,35,95,75,10,40,15,3,2,0,1,4
393,5496,4,rail,1,1,1,1,345,345,80,120,45,30,110,45,25,40,5,3,1,0,1,4
393,5497,1,car,1,1,1,1,345,420,60,170,30,15,110,35,20,40,15,2,1,0,1,4
393,5498,3,air,1,1,1,1,250,390,90,155,45,25,50,55,20,40,20,2,1,0,1,4
393,5499,3,air,1,1,1,1,250,300,80,155,40,35,95,45,10,40,25,3,1,0,1,4
393,5500,3,air,1,1,1,1,275,360,70,120,50,20,110,75,25,40,15,1,3,0,1,4
393,5501,3,air,1,1,1,1,345,345,80,155,30,30,50,55,15,50,10,1,2,0,1,4
393,5502,3,air,1,1,1,1,300,300,80,130,50,25,50,75,5,50,15,2,1,0,1,4
394,5503,3,air,0,1,1,1,0,390,50,155,0,20,50,55,15,45,15,2,3,1,0,2
394,5504,4,rail,0,1,1,1,0,390,60,130,0,25,110,45,25,40,10,3,1,1,0,2
394,5505,4,rail,0,1,1,1,0,390,50,140,0,25,80,45,20,50,10,3,2,1,0,2
394,5506,4,rail,0,1,1,1,0,420,50,130,0,15,110,75,20,45,10,2,3,1,0,2
394,5507,2,bus,0,1,1,1,0,420,60,140,0,15,110,65,5,40,25,2,1,1,0,2
394,5508,4,rail,0,1,1,1,0,345,80,120,0,35,80,45,25,45,10,3,1,1,0,2
394,5509,4,rail,0,1,1,1,0,390,60,170,0,25,65,45,20,55,15,3,2,1,0,2
394,5510,3,air,0,1,1,1,0,390,60,140,0,15,50,65,10,55,5,3,1,1,0,2
394,5511,4,rail,0,1,1,1,0,360,90,120,0,30,95,45,25,40,10,2,3,1,0,2
394,5512,3,air,0,1,1,1,0,360,50,155,0,30,50,45,15,50,10,2,1,1,0,2
394,5513,2,bus,0,1,1,1,0,390,70,120,0,15,110,65,10,40,25,1,3,1,0,2
394,5514,2,bus,0,1,1,1,0,330,70,140,0,15,95,65,10,45,20,3,1,1,0,2
394,5515,4,rail,0,1,1,1,0,390,50,140,0,35,65,75,10,55,10,1,3,1,0,2
394,5516,4,rail,0,1,1,1,0,360,90,140,0,25,50,35,20,55,5,2,3,1,0,2
395,5517,4,rail,1,1,1,1,250,300,70,170,45,25,80,35,5,35,25,3,2,0,0,4
395,5518,1,car,1,1,1,1,390,390,60,130,40,25,110,75,5,50,15,2,1,0,0,4
395,5519,1,car,1,1,1,1,390,390,60,120,40,20,110,75,5,45,20,1,3,0,0,4
395,5520,3,air,1,1,1,1,300,360,80,170,40,25,50,35,15,55,5,2,3,0,0,4
395,5521,1,car,1,1,1,1,345,345,70,155,30,35,95,55,15,40,20,1,3,0,0,4
395,5522,1,car,1,1,1,1,275,300,70,170,40,30,65,35,5,45,25,1,3,0,0,4
395,5523,3,air,1,1,1,1,345,345,90,130,35,35,50,65,20,35,20,2,3,0,0,4
395,5524,4,rail,1,1,1,1,300,330,50,130,50,30,65,75,15,55,5,3,2,0,0,4
395,5525,1,car,1,1,1,1,250,360,60,170,30,30,95,55,25,45,20,1,3,0,0,4
395,5526,4,rail,1,1,1,1,345,390,50,170,35,25,50,45,25,55,5,3,2,0,0,4
395,5527,3,air,1,1,1,1,275,330,80,155,50,30,65,55,20,35,20,2,1,0,0,4
395,5528,1,car,1,1,1,1,300,330,60,140,45,30,80,45,10,55,10,1,3,0,0,4
395,5529,4,rail,1,1,1,1,250,330,60,120,50,30,110,75,25,45,10,3,2,0,0,4
395,5530,4,rail,1,1,1,1,300,420,90,170,35,20,65,35,15,35,25,3,2,0,0,4
396,5531,1,car,1,1,1,1,250,330,90,140,30,35,80,65,25,35,15,2,1,1,0,3
396,5532,1,car,1,1,1,1,300,360,70,155,35,25,80,35,25,45,15,1,2,1,0,3
396,5533,3,air,1,1,1,1,300,390,80,155,35,25,65,45,15,45,15,1,3,1,0,3
396,5534,1,car,1,1,1,1,250,420,60,140,50,20,95,75,15,45,10,1,3,1,0,3
