id,obs_id,choice,chosen_alt,av_1,av_2,tt1,tt2,tc1,tc2,hw1,hw2,ch1,ch2,hh_inc_abs,car_availability,purpose,business
22003,2640,1,alt1,1,1,17,15,3,4,30,60,0,2,1,1,1.0,0
22003,2641,1,alt1,1,1,16,19,4,3,15,60,0,0,1,1,1.0,0
22003,2642,1,alt1,1,1,21,19,3,4,15,15,0,0,1,1,1.0,0
22003,2643,1,alt1,1,1,19,17,3,4,15,30,0,1,1,1,1.0,0
22003,2644,1,alt1,1,1,17,14,3,4,15,15,2,2,1,1,1.0,0
22003,2645,2,alt2,1,1,17,13,4,5,60,30,2,2,1,1,1.0,0
22003,2646,1,alt1,1,1,11,16,5,4,15,30,1,2,1,1,1.0,0
22035,2647,1,alt1,1,1,36,48,7,6,15,60,1,2,0,0,3.0,0
22035,2648,2,alt2,1,1,45,36,7,9,60,60,1,1,0,0,3.0,0
22035,2649,2,alt2,1,1,34,45,7,6,30,60,2,0,0,0,3.0,0
22035,2650,2,alt2,1,1,48,36,7,9,30,15,0,1,0,0,3.0,0
22035,2651,1,alt1,1,1,33,48,8,7,15,30,1,2,0,0,3.0,0
22035,2652,1,alt1,1,1,37,52,11,8,30,15,2,2,0,0,3.0,0
22035,2653,2,alt2,1,1,52,39,7,8,15,60,2,0,0,0,3.0,0
22035,2654,1,alt1,1,1,65,49,8,9,30,15,0,1,0,0,3.0,0
22035,2655,1,alt1,1,1,45,32,6,7,15,30,1,1,0,0,3.0,0
22067,2656,2,alt2,1,1,7,5,1,2,60,15,2,1,1,0,2.0,0
22067,2657,2,alt2,1,1,5,6,2,1,60,60,1,1,1,0,2.0,0
22067,2658,1,alt1,1,1,6,5,1,2,60,30,0,2,1,0,2.0,0
22067,2659,2,alt2,1,1,5,7,2,1,15,30,1,0,1,0,2.0,0
22067,2660,1,alt1,1,1,5,7,2,1,15,30,1,2,1,0,2.0,0
22067,2661,1,alt1,1,1,7,5,1,2,15,30,2,2,1,0,2.0,0
22067,2662,1,alt1,1,1,6,7,2,1,60,15,0,2,1,0,2.0,0
22067,2663,1,alt1,1,1,9,7,1,2,30,15,0,1,1,0,2.0,0
22067,2664,1,alt1,1,1,6,4,1,2,15,30,1,1,1,0,2.0,0
22092,2665,2,alt2,1,1,38,51,8,7,15,15,2,1,1,1,1.0,0
22092,2666,1,alt1,1,1,40,28,5,7,60,60,0,2,1,1,1.0,0
22092,2667,2,alt2,1,1,42,29,6,7,60,15,0,0,1,1,1.0,0
22092,2668,1,alt1,1,1,57,46,5,6,15,15,1,2,1,1,1.0,0
22092,2669,2,alt2,1,1,38,51,7,5,60,30,2,0,1,1,1.0,0
22092,2670,1,alt1,1,1,42,31,5,7,15,30,1,1,1,1,1.0,0
22092,2671,2,alt2,1,1,46,37,6,7,30,15,0,1,1,1,1.0,0
22092,2672,1,alt1,1,1,40,51,6,5,30,30,0,2,1,1,1.0,0
22092,2673,1,alt1,1,1,35,46,6,5,15,60,1,1,1,1,1.0,0
22169,2674,1,alt1,1,1,86,115,19,18,15,60,1,2,1,0,3.0,0
22169,2675,2,alt2,1,1,109,87,19,25,60,60,1,1,1,0,3.0,0
22169,2676,2,alt2,1,1,109,82,18,19,60,30,0,2,1,0,3.0,0
22169,2677,2,alt2,1,1,115,86,19,25,30,15,0,1,1,0,3.0,0
22169,2678,1,alt1,1,1,80,115,20,19,15,30,1,2,1,0,3.0,0
22169,2679,1,alt1,1,1,89,127,30,22,30,15,2,2,1,0,3.0,0
22169,2680,2,alt2,1,1,127,95,19,21,15,60,2,0,1,0,3.0,0
22169,2681,1,alt1,1,1,118,157,26,22,15,30,1,0,1,0,3.0,0
22169,2682,1,alt1,1,1,76,109,20,18,30,15,1,1,1,0,3.0,0
22186,2683,1,alt1,1,1,16,22,13,11,15,15,2,1,2,1,2.0,0
22186,2684,2,alt2,1,1,17,12,9,11,60,60,0,2,2,1,2.0,0
22186,2685,1,alt1,1,1,13,18,12,11,15,60,0,0,2,1,2.0,0
22186,2686,1,alt1,1,1,20,25,9,8,15,15,2,1,2,1,2.0,0
22186,2687,2,alt2,1,1,16,22,11,8,60,30,2,0,2,1,2.0,0
22186,2688,1,alt1,1,1,18,14,9,11,15,30,1,1,2,1,2.0,0
22186,2689,1,alt1,1,1,16,20,11,10,15,30,1,0,2,1,2.0,0
22186,2690,2,alt2,1,1,22,17,8,11,30,30,2,0,2,1,2.0,0
22186,2691,2,alt2,1,1,20,15,8,10,60,15,1,1,2,1,2.0,0
22208,2692,1,alt1,1,1,159,227,114,99,15,60,1,1,1,1,3.0,0
22208,2693,1,alt1,1,1,256,192,110,143,15,60,0,1,1,1,3.0,0
22208,2694,2,alt2,1,1,168,187,108,94,60,30,2,0,1,1,3.0,0
22208,2695,2,alt2,1,1,176,207,122,94,15,60,0,0,1,1,3.0,0
22208,2696,2,alt2,1,1,227,204,99,109,15,15,0,0,1,1,3.0,0
22208,2697,1,alt1,1,1,207,186,99,109,15,30,0,1,1,1,3.0,0
22208,2698,1,alt1,1,1,187,150,99,119,15,15,2,2,1,1,3.0,0
22208,2699,1,alt1,1,1,140,187,121,110,30,60,2,2,1,1,3.0,0
22208,2700,1,alt1,1,1,124,177,163,125,15,30,1,2,1,1,3.0,0
22220,2701,2,alt2,1,1,9,13,3,2,30,15,1,0,4,1,1.0,0
22220,2702,2,alt2,1,1,8,12,4,3,60,30,2,1,4,1,1.0,0
22220,2703,1,alt1,1,1,10,14,3,2,15,15,0,2,4,1,1.0,0
22220,2704,1,alt1,1,1,7,10,4,3,30,30,0,1,4,1,1.0,0
22220,2705,2,alt2,1,1,9,10,4,3,30,15,1,0,4,1,1.0,0
22220,2706,2,alt2,1,1,8,10,3,2,15,15,2,2,4,1,1.0,0
22220,2707,1,alt1,1,1,9,10,3,2,30,30,1,2,4,1,1.0,0
22220,2708,1,alt1,1,1,9,10,3,2,15,60,0,1,4,1,1.0,0
22220,2709,1,alt1,1,1,10,9,3,4,15,15,1,2,4,1,1.0,0
22265,2710,1,alt1,1,1,57,68,16,14,30,30,0,1,2,0,3.0,0
22265,2711,2,alt2,1,1,47,35,14,16,15,60,2,0,2,0,3.0,0
22265,2712,2,alt2,1,1,40,47,17,14,15,30,2,0,2,0,3.0,0
22265,2713,1,alt1,1,1,51,60,19,17,60,60,1,2,2,0,3.0,0
22265,2714,1,alt1,1,1,49,40,18,21,60,30,0,0,2,0,3.0,0
22265,2715,1,alt1,1,1,49,42,14,16,15,60,1,1,2,0,3.0,0
22265,2716,2,alt2,1,1,49,35,14,16,15,60,0,0,2,0,3.0,0
22265,2717,2,alt2,1,1,49,35,16,17,30,60,1,0,2,0,3.0,0
22265,2718,1,alt1,1,1,68,47,14,16,60,30,0,2,2,0,3.0,0
22277,2719,1,alt1,1,1,53,62,14,12,30,30,0,1,1,0,3.0,0
22277,2720,1,alt1,1,1,32,43,14,12,60,15,0,2,1,0,3.0,0
22277,2721,1,alt1,1,1,43,37,12,15,30,15,0,2,1,0,3.0,0
22277,2722,1,alt1,1,1,47,55,16,15,60,60,1,2,1,0,3.0,0
22277,2723,2,alt2,1,1,46,36,16,18,60,30,0,0,1,0,3.0,0
22277,2724,2,alt2,1,1,46,39,12,13,15,60,1,1,1,0,3.0,0
22277,2725,1,alt1,1,1,32,46,14,12,60,15,0,0,1,0,3.0,0
22277,2726,2,alt2,1,1,46,32,14,15,30,60,1,0,1,0,3.0,0
22277,2727,2,alt2,1,1,44,62,14,12,30,60,2,0,1,0,3.0,0
22278,2728,1,alt1,1,1,24,17,9,11,15,30,0,1,4,0,3.0,0
22278,2729,1,alt1,1,1,22,15,10,11,30,60,1,2,4,0,3.0,0
22278,2730,2,alt2,1,1,19,27,10,8,15,15,0,2,4,0,3.0,0
22278,2731,2,alt2,1,1,14,19,12,10,30,30,0,1,4,0,3.0,0
22278,2732,2,alt2,1,1,17,20,14,10,30,15,1,0,4,0,3.0,0
22278,2733,2,alt2,1,1,16,19,10,9,15,15,2,2,4,0,3.0,0
22278,2734,1,alt1,1,1,19,17,8,9,30,30,2,1,4,0,3.0,0
22278,2735,1,alt1,1,1,19,17,9,12,60,15,1,0,4,0,3.0,0
22278,2736,2,alt2,1,1,18,20,13,10,15,15,2,1,4,0,3.0,0
22309,2737,1,alt1,1,1,25,30,13,12,30,30,0,1,1,1,1.0,0
22309,2738,1,alt1,1,1,21,16,12,14,15,60,2,0,1,1,1.0,0
22309,2739,2,alt2,1,1,21,18,12,15,30,15,0,2,1,1,1.0,0
22309,2740,1,alt1,1,1,22,26,16,15,60,60,1,2,1,1,1.0,0
22309,2741,1,alt1,1,1,17,22,18,15,30,60,0,0,1,1,1.0,0
22309,2742,1,alt1,1,1,22,19,12,13,15,60,1,1,1,1,1.0,0
22309,2743,2,alt2,1,1,15,22,14,12,60,15,0,0,1,1,1.0,0
22309,2744,2,alt2,1,1,15,22,15,13,60,30,0,1,1,1,1.0,0
22309,2745,2,alt2,1,1,21,30,14,12,30,60,2,0,1,1,1.0,0
22321,2746,2,alt2,1,1,21,28,5,4,15,15,2,1,2,0,3.0,0
22321,2747,2,alt2,1,1,15,22,4,3,60,60,2,0,2,0,3.0,0
22321,2748,1,alt1,1,1,16,23,4,3,15,60,0,0,2,0,3.0,0
22321,2749,1,alt1,1,1,31,25,3,4,15,15,1,2,2,0,3.0,0
22321,2750,1,alt1,1,1,28,21,3,4,30,60,0,2,2,0,3.0,0
22321,2751,1,alt1,1,1,23,17,3,4,15,30,1,1,2,0,3.0,0
22321,2752,2,alt2,1,1,20,25,4,3,15,30,1,0,2,0,3.0,0
22321,2753,2,alt2,1,1,28,22,3,4,30,30,2,0,2,0,3.0,0
22321,2754,1,alt1,1,1,19,25,4,3,15,60,1,1,2,0,3.0,0
22377,2755,1,alt1,1,1,121,161,55,47,15,15,2,1,1,1,3.0,0
22377,2756,1,alt1,1,1,88,126,49,38,60,60,2,0,1,1,3.0,0
22377,2757,1,alt1,1,1,93,133,52,45,15,60,0,0,1,1,3.0,0
22377,2758,2,alt2,1,1,182,146,36,39,15,15,1,2,1,1,3.0,0
22377,2759,1,alt1,1,1,121,161,48,36,60,30,2,0,1,1,3.0,0
22377,2760,2,alt2,1,1,100,133,49,38,30,15,1,1,1,1,3.0,0
22377,2761,2,alt2,1,1,147,118,41,48,30,15,0,1,1,1,3.0,0
22377,2762,1,alt1,1,1,129,161,46,36,30,30,0,2,1,1,3.0,0
22377,2763,2,alt2,1,1,147,110,36,43,60,15,1,1,1,1,3.0,0
22384,2764,2,alt2,1,1,25,19,4,5,60,15,2,1,1,0,1.0,0
22384,2765,1,alt1,1,1,23,19,4,6,60,60,1,1,1,0,1.0,0
22384,2766,1,alt1,1,1,18,23,5,4,30,60,2,0,1,0,1.0,0
22384,2767,1,alt1,1,1,25,19,4,6,30,15,0,1,1,0,1.0,0
22384,2768,1,alt1,1,1,17,25,5,4,15,30,1,2,1,0,1.0,0
22384,2769,1,alt1,1,1,27,19,5,7,15,30,2,2,1,0,1.0,0
22384,2770,2,alt2,1,1,20,27,5,4,60,15,0,2,1,0,1.0,0
22384,2771,2,alt2,1,1,25,34,6,5,15,30,1,0,1,0,1.0,0
22384,2772,2,alt2,1,1,16,23,5,4,30,15,1,1,1,0,1.0,0
22403,2773,2,alt2,1,1,27,23,3,4,30,30,1,0,0,0,1.0,0
22403,2774,2,alt2,1,1,19,14,3,4,15,60,2,0,0,0,1.0,0
22403,2775,2,alt2,1,1,16,19,4,3,15,30,2,0,0,0,1.0,0
22403,2776,2,alt2,1,1,24,21,3,4,60,60,2,1,0,0,1.0,0
22403,2777,1,alt1,1,1,16,20,5,4,30,60,0,0,0,0,1.0,0
22403,2778,2,alt2,1,1,17,20,4,3,60,15,1,1,0,0,1.0,0
22403,2779,2,alt2,1,1,14,20,4,3,60,15,0,0,0,0,1.0,0
22403,2780,1,alt1,1,1,14,20,4,3,60,30,0,1,0,0,1.0,0
22403,2781,1,alt1,1,1,19,27,4,3,30,60,2,0,0,0,1.0,0
22410,2782,1,alt1,1,1,20,14,3,4,15,30,0,1,1,0,1.0,0
22410,2783,2,alt2,1,1,12,18,5,4,60,30,2,1,1,0,1.0,0
22410,2784,2,alt2,1,1,22,15,3,4,15,15,2,0,1,0,1.0,0
22410,2785,2,alt2,1,1,15,11,4,5,30,30,1,0,1,0,1.0,0
22410,2786,2,alt2,1,1,14,16,5,4,30,15,1,0,1,0,1.0,0
22410,2787,2,alt2,1,1,13,15,4,3,15,15,2,2,1,0,1.0,0
22410,2788,1,alt1,1,1,15,14,3,4,30,30,2,1,1,0,1.0,0
22410,2789,2,alt2,1,1,15,14,3,5,60,15,1,0,1,0,1.0,0
22410,2790,2,alt2,1,1,15,16,5,4,15,15,2,1,1,0,1.0,0
22439,2791,2,alt2,1,1,133,93,50,57,60,15,1,1,1,0,4.0,1
22439,2792,1,alt1,1,1,113,151,72,55,60,15,1,0,1,0,4.0,1
22439,2793,1,alt1,1,1,110,99,47,54,30,60,0,2,1,0,4.0,1
22439,2794,2,alt2,1,1,122,104,47,62,60,15,0,0,1,0,4.0,1
22439,2795,2,alt2,1,1,133,120,50,55,15,15,0,0,1,0,4.0,1
22439,2796,1,alt1,1,1,122,110,50,55,15,30,0,1,1,0,4.0,1
22439,2797,1,alt1,1,1,88,110,60,50,15,15,2,2,1,0,4.0,1
22439,2798,2,alt2,1,1,110,83,55,61,60,30,2,2,1,0,4.0,1
22439,2799,2,alt2,1,1,104,73,63,82,30,15,2,1,1,0,4.0,1
22455,2800,1,alt1,1,1,100,143,54,45,30,15,1,0,0,0,3.0,0
22455,2801,2,alt2,1,1,91,130,56,51,60,30,2,1,0,0,3.0,0
22455,2802,1,alt1,1,1,113,161,52,39,15,15,0,2,0,0,3.0,0
22455,2803,1,alt1,1,1,84,112,59,49,30,30,0,1,0,0,3.0,0
22455,2804,1,alt1,1,1,118,100,51,69,15,30,0,1,0,0,3.0,0
22455,2805,1,alt1,1,1,112,95,45,52,15,15,2,2,0,0,3.0,0
22455,2806,2,alt2,1,1,112,100,39,44,30,30,2,1,0,0,3.0,0
22455,2807,2,alt2,1,1,112,100,45,61,60,15,1,0,0,0,3.0,0
22455,2808,2,alt2,1,1,106,118,64,49,15,15,2,1,0,0,3.0,0
22473,2809,1,alt1,1,1,112,78,23,28,15,30,0,1,0,0,3.0,0
22473,2810,1,alt1,1,1,102,71,26,29,30,60,1,2,0,0,3.0,0
22473,2811,1,alt1,1,1,88,126,27,20,15,15,0,2,0,0,3.0,0
22473,2812,2,alt2,1,1,87,65,25,30,30,30,1,0,0,0,3.0,0
22473,2813,1,alt1,1,1,92,78,26,36,15,30,0,1,0,0,3.0,0
22473,2814,2,alt2,1,1,74,87,27,23,15,15,2,2,0,0,3.0,0
22473,2815,2,alt2,1,1,87,79,20,23,30,30,2,1,0,0,3.0,0
22473,2816,1,alt1,1,1,79,87,31,23,15,60,0,1,0,0,3.0,0
22473,2817,1,alt1,1,1,92,83,25,33,15,15,1,2,0,0,3.0,0
22498,2818,1,alt1,1,1,13,16,5,4,30,30,0,1,4,1,1.0,0
22498,2819,1,alt1,1,1,11,8,4,5,15,60,2,0,4,1,1.0,0
22498,2820,1,alt1,1,1,9,11,5,4,15,30,2,0,4,1,1.0,0
22498,2821,1,alt1,1,1,12,14,6,5,60,60,1,2,4,1,1.0,0
22498,2822,1,alt1,1,1,9,11,6,5,30,60,0,0,4,1,1.0,0
22498,2823,2,alt2,1,1,10,11,5,4,60,15,1,1,4,1,1.0,0
22498,2824,2,alt2,1,1,8,11,5,4,60,15,0,0,4,1,1.0,0
22498,2825,2,alt2,1,1,8,11,6,5,60,30,0,1,4,1,1.0,0
22498,2826,1,alt1,1,1,11,16,5,4,30,60,2,0,4,1,1.0,0
22506,2827,1,alt1,1,1,39,56,12,10,30,15,1,0,0,0,1.0,0
22506,2828,2,alt2,1,1,36,51,13,12,60,30,2,1,0,0,1.0,0
22506,2829,2,alt2,1,1,64,45,9,12,15,15,2,0,0,0,1.0,0
22506,2830,1,alt1,1,1,33,44,13,11,30,30,0,1,0,0,1.0,0
22506,2831,2,alt2,1,1,40,47,16,12,30,15,1,0,0,0,1.0,0
22506,2832,1,alt1,1,1,37,44,12,10,15,15,2,2,0,0,1.0,0
22506,2833,2,alt2,1,1,40,44,10,9,30,30,1,2,0,0,1.0,0
22506,2834,1,alt1,1,1,40,44,14,10,15,60,0,1,0,0,1.0,0
22506,2835,2,alt2,1,1,42,47,14,11,15,15,2,1,0,0,1.0,0
22580,2836,2,alt2,1,1,39,52,25,23,15,60,1,2,1,0,3.0,0
22580,2837,1,alt1,1,1,50,40,24,33,60,60,1,1,1,0,3.0,0
22580,2838,1,alt1,1,1,50,37,23,25,60,30,0,2,1,0,3.0,0
22580,2839,2,alt2,1,1,39,52,33,24,15,30,1,0,1,0,3.0,0
22580,2840,1,alt1,1,1,52,37,24,27,30,15,2,1,1,0,3.0,0
22580,2841,1,alt1,1,1,40,58,40,29,30,15,2,2,1,0,3.0,0
22580,2842,1,alt1,1,1,43,58,28,24,60,15,0,2,1,0,3.0,0
22580,2843,2,alt2,1,1,54,72,34,29,15,30,1,0,1,0,3.0,0
22580,2844,1,alt1,1,1,35,50,26,23,30,15,1,1,1,0,3.0,0
22583,2845,2,alt2,1,1,98,68,32,36,60,15,1,1,4,0,4.0,1
22583,2846,1,alt1,1,1,83,110,45,35,60,15,1,0,4,0,4.0,1
22583,2847,1,alt1,1,1,81,73,30,34,30,60,0,2,4,0,4.0,1
22583,2848,2,alt2,1,1,89,76,30,39,60,15,0,0,4,0,4.0,1
22583,2849,2,alt2,1,1,98,88,32,35,15,15,0,0,4,0,4.0,1
22583,2850,2,alt2,1,1,80,89,35,32,30,15,1,0,4,0,4.0,1
22583,2851,2,alt2,1,1,81,65,32,38,15,15,2,2,4,0,4.0,1
22583,2852,2,alt2,1,1,81,61,35,38,60,30,2,2,4,0,4.0,1
22583,2853,2,alt2,1,1,77,54,40,52,30,15,2,1,4,0,4.0,1
22586,2854,2,alt2,1,1,13,9,3,4,60,15,1,1,1,1,1.0,0
22586,2855,1,alt1,1,1,14,11,3,4,15,60,0,1,1,1,1.0,0
22586,2856,2,alt2,1,1,9,10,3,2,60,30,2,0,1,1,1.0,0
22586,2857,1,alt1,1,1,10,12,3,2,15,60,0,0,1,1,1.0,0
22586,2858,1,alt1,1,1,13,11,3,4,15,15,0,0,1,1,1.0,0
22586,2859,1,alt1,1,1,12,10,3,4,15,30,0,1,1,1,1.0,0
22586,2860,1,alt1,1,1,10,8,3,4,15,15,2,2,1,1,1.0,0
22586,2861,2,alt2,1,1,10,8,3,4,60,30,2,2,1,1,1.0,0
22586,2862,1,alt1,1,1,7,10,4,3,15,30,1,2,1,1,1.0,0
22599,2863,2,alt2,1,1,75,52,8,10,60,15,1,1,0,0,1.0,0
22599,2864,1,alt1,1,1,85,63,9,12,15,60,0,1,0,0,1.0,0
22599,2865,2,alt2,1,1,56,62,9,8,60,30,2,0,0,0,1.0,0
22599,2866,2,alt2,1,1,68,58,8,10,60,15,0,0,0,0,1.0,0
22599,2867,2,alt2,1,1,75,67,8,9,15,15,0,0,0,0,1.0,0
22599,2868,1,alt1,1,1,68,61,8,9,15,30,0,1,0,0,1.0,0
22599,2869,1,alt1,1,1,49,62,10,8,15,15,2,2,0,0,1.0,0
22599,2870,2,alt2,1,1,62,46,9,10,60,30,2,2,0,0,1.0,0
22599,2871,1,alt1,1,1,41,59,14,11,15,30,1,2,0,0,1.0,0
22616,2872,1,alt1,1,1,23,32,12,10,15,60,1,1,1,1,3.0,0
22616,2873,1,alt1,1,1,36,27,12,15,15,60,0,1,1,1,3.0,0
22616,2874,2,alt2,1,1,24,27,11,10,60,30,2,0,1,1,3.0,0
22616,2875,1,alt1,1,1,25,29,13,10,15,60,0,0,1,1,3.0,0
22616,2876,2,alt2,1,1,29,32,11,10,15,15,0,0,1,1,3.0,0
22616,2877,1,alt1,1,1,29,26,10,11,15,30,0,1,1,1,3.0,0
22616,2878,1,alt1,1,1,21,27,13,10,15,15,2,2,1,1,3.0,0
22616,2879,2,alt2,1,1,27,20,12,13,60,30,2,2,1,1,3.0,0
22616,2880,1,alt1,1,1,18,25,17,13,15,30,1,2,1,1,3.0,0
22644,2881,2,alt2,1,1,6,8,3,2,15,15,2,1,2,0,2.0,0
22644,2882,2,alt2,1,1,4,6,2,1,60,60,2,0,2,0,2.0,0
22644,2883,1,alt1,1,1,5,7,3,2,15,60,0,0,2,0,2.0,0
22644,2884,1,alt1,1,1,9,7,1,2,15,15,1,2,2,0,2.0,0
22644,2885,2,alt2,1,1,6,8,2,1,60,30,2,0,2,0,2.0,0
22644,2886,2,alt2,1,1,5,7,2,1,30,15,1,1,2,0,2.0,0
22644,2887,1,alt1,1,1,6,7,3,2,15,30,1,0,2,0,2.0,0
22644,2888,2,alt2,1,1,6,8,2,1,30,30,0,2,2,0,2.0,0
22644,2889,1,alt1,1,1,7,6,1,2,60,15,1,1,2,0,2.0,0
22662,2890,2,alt2,1,1,10,14,2,1,15,15,2,1,0,1,3.0,0
22662,2891,1,alt1,1,1,11,8,1,2,60,60,0,2,0,1,3.0,0
22662,2892,2,alt2,1,1,11,8,1,2,60,15,0,0,0,1,3.0,0
22662,2893,1,alt1,1,1,16,12,1,2,15,15,1,2,0,1,3.0,0
22662,2894,1,alt1,1,1,14,10,1,2,30,60,0,2,0,1,3.0,0
22662,2895,2,alt2,1,1,9,11,2,1,30,15,1,1,0,1,3.0,0
22662,2896,2,alt2,1,1,10,13,2,1,15,30,1,0,0,1,3.0,0
22662,2897,2,alt2,1,1,14,11,1,2,30,30,2,0,0,1,3.0,0
22662,2898,2,alt2,1,1,13,9,1,2,60,15,1,1,0,1,3.0,0
22682,2899,1,alt1,1,1,18,15,2,3,30,30,1,0,1,0,1.0,0
22682,2900,2,alt2,1,1,13,9,2,3,15,60,2,0,1,0,1.0,0
22682,2901,1,alt1,1,1,13,11,2,3,30,15,0,2,1,0,1.0,0
22682,2902,2,alt2,1,1,16,14,3,4,60,60,2,1,1,0,1.0,0
22682,2903,1,alt1,1,1,11,13,4,3,30,60,0,0,1,0,1.0,0
22682,2904,1,alt1,1,1,13,11,2,3,15,60,1,1,1,0,1.0,0
22682,2905,2,alt2,1,1,9,13,3,2,60,15,0,0,1,0,1.0,0
22682,2906,2,alt2,1,1,9,13,3,2,60,30,0,1,1,0,1.0,0
22682,2907,2,alt2,1,1,13,18,3,2,30,60,2,0,1,0,1.0,0
22762,2908,2,alt2,1,1,16,23,6,5,30,15,1,0,4,1,1.0,0
22762,2909,2,alt2,1,1,15,21,6,5,60,30,2,1,4,1,1.0,0
22762,2910,1,alt1,1,1,18,26,5,4,15,15,0,2,4,1,1.0,0
22762,2911,1,alt1,1,1,14,18,6,5,30,30,0,1,4,1,1.0,0
22762,2912,2,alt2,1,1,16,19,7,5,30,15,1,0,4,1,1.0,0
22762,2913,1,alt1,1,1,18,15,5,6,15,15,2,2,4,1,1.0,0
22762,2914,1,alt1,1,1,16,18,5,4,30,30,1,2,4,1,1.0,0
22762,2915,2,alt2,1,1,18,16,5,6,60,15,1,0,4,1,1.0,0
22762,2916,1,alt1,1,1,19,17,5,7,15,15,1,2,4,1,1.0,0
22779,2917,1,alt1,1,1,10,15,3,2,15,60,1,1,3,0,3.0,0
22779,2918,1,alt1,1,1,17,13,2,3,15,60,0,1,3,0,3.0,0
22779,2919,2,alt2,1,1,11,12,3,2,60,30,2,0,3,0,3.0,0
22779,2920,1,alt1,1,1,12,14,3,2,15,60,0,0,3,0,3.0,0
22779,2921,1,alt1,1,1,15,13,2,3,15,15,0,0,3,0,3.0,0
22779,2922,2,alt2,1,1,12,14,3,2,30,15,1,0,3,0,3.0,0
22779,2923,1,alt1,1,1,12,10,2,3,15,15,2,2,3,0,3.0,0
22779,2924,2,alt2,1,1,12,9,2,3,60,30,2,2,3,0,3.0,0
22779,2925,1,alt1,1,1,8,12,3,2,15,30,1,2,3,0,3.0,0
22820,2926,2,alt2,1,1,20,27,5,4,15,60,1,2,4,1,1.0,0
22820,2927,2,alt2,1,1,25,20,4,5,60,60,1,1,4,1,1.0,0
22820,2928,1,alt1,1,1,19,25,5,4,30,60,2,0,4,1,1.0,0
22820,2929,1,alt1,1,1,20,27,5,4,15,30,1,0,4,1,1.0,0
22820,2930,2,alt2,1,1,27,19,4,5,30,15,2,1,4,1,1.0,0
22820,2931,2,alt2,1,1,21,29,7,5,30,15,2,2,4,1,1.0,0
22820,2932,2,alt2,1,1,29,22,4,5,15,60,2,0,4,1,1.0,0
22820,2933,2,alt2,1,1,36,27,5,6,30,15,0,1,4,1,1.0,0
22820,2934,2,alt2,1,1,25,18,4,5,15,30,1,1,4,1,1.0,0
22881,2935,2,alt2,1,1,18,15,5,6,30,30,1,0,0,0,3.0,0
22881,2936,1,alt1,1,1,9,13,6,5,60,15,0,2,0,0,3.0,0
22881,2937,2,alt2,1,1,11,13,6,5,15,30,2,0,0,0,3.0,0
22881,2938,1,alt1,1,1,14,16,7,6,60,60,1,2,0,0,3.0,0
22881,2939,1,alt1,1,1,11,13,8,7,30,60,0,0,0,0,3.0,0
22881,2940,2,alt2,1,1,11,13,6,5,60,15,1,1,0,0,3.0,0
22881,2941,2,alt2,1,1,9,13,6,5,60,15,0,0,0,0,3.0,0
22881,2942,2,alt2,1,1,9,13,7,6,60,30,0,1,0,0,3.0,0
22881,2943,1,alt1,1,1,18,13,5,6,60,30,0,2,0,0,3.0,0
22930,2944,2,alt2,1,1,9,13,3,2,15,15,2,1,4,0,1.0,0
22930,2945,1,alt1,1,1,10,7,1,2,60,60,0,2,4,0,1.0,0
22930,2946,1,alt1,1,1,7,10,3,2,15,60,0,0,4,0,1.0,0
22930,2947,2,alt2,1,1,11,14,2,1,15,15,2,1,4,0,1.0,0
22930,2948,2,alt2,1,1,9,13,2,1,60,30,2,0,4,0,1.0,0
22930,2949,1,alt1,1,1,10,8,1,2,15,30,1,1,4,0,1.0,0
22930,2950,1,alt1,1,1,12,9,2,3,30,15,0,1,4,0,1.0,0
22930,2951,1,alt1,1,1,13,10,1,2,30,30,2,0,4,0,1.0,0
22930,2952,2,alt2,1,1,12,9,1,2,60,15,1,1,4,0,1.0,0
22933,2953,2,alt2,1,1,176,149,30,33,30,30,1,0,1,1,3.0,0
22933,2954,1,alt1,1,1,91,122,35,30,60,15,0,2,1,1,3.0,0
22933,2955,2,alt2,1,1,103,122,36,30,15,30,2,0,1,1,3.0,0
22933,2956,1,alt1,1,1,132,155,40,36,60,60,1,2,1,1,3.0,0
22933,2957,2,alt2,1,1,103,128,44,38,30,60,0,0,1,1,3.0,0
22933,2958,2,alt2,1,1,109,128,33,28,60,15,1,1,1,1,3.0,0
22933,2959,2,alt2,1,1,90,128,34,28,60,15,0,0,1,1,3.0,0
22933,2960,2,alt2,1,1,128,90,33,36,30,60,1,0,1,1,3.0,0
22933,2961,2,alt2,1,1,176,123,30,35,60,30,0,2,1,1,3.0,0
22961,2962,2,alt2,1,1,9,13,3,2,15,15,2,1,0,0,3.0,0
22961,2963,2,alt2,1,1,7,10,3,2,60,60,2,0,0,0,3.0,0
22961,2964,2,alt2,1,1,7,10,3,2,15,60,0,0,0,0,3.0,0
22961,2965,1,alt1,1,1,14,11,2,3,15,15,1,2,0,0,3.0,0
22961,2966,1,alt1,1,1,9,13,3,2,60,30,2,0,0,0,3.0,0
22961,2967,2,alt2,1,1,8,10,3,2,30,15,1,1,0,0,3.0,0
22961,2968,2,alt2,1,1,9,12,3,2,15,30,1,0,0,0,3.0,0
22961,2969,1,alt1,1,1,10,13,3,2,30,30,0,2,0,0,3.0,0
22961,2970,1,alt1,1,1,12,9,2,3,60,15,1,1,0,0,3.0,0
