id,obs_id,choice,chosen_alt,av_walk,av_cycle,av_pt,av_drive,dur_walking,dur_cycling,dur_pt,dur_driving,dur_pt_access,cost_transit,cost_drive,pt_interchanges,driving_traffic_percent,household_id,person_n,purpose,age,female,driving_license,car_ownership
59376,59377,4,drive,1,1,1,1,0.276944444,0.081944444,0.0505555559999999,0.0611111109999999,0.0627777779999999,0.0,0.19,0,0.186364,12724,0,3,4,1,1,2
59377,59378,1,walk,1,1,1,1,0.269444444,0.0825,0.120555556,0.059722222,0.0922222219999999,1.5,0.17,0,0.251163,12725,1,5,1,0,0,0
59378,59379,3,pt,1,1,1,1,1.623611111,0.594444444,0.5333333339999998,0.5125,0.2675,2.75,1.27,1,0.55935,12726,0,3,2,1,0,0
59379,59380,3,pt,1,1,1,1,1.593055556,0.566944444,0.798333333,0.508888889,0.203333333,1.5,1.27,0,0.541485,12726,0,3,2,1,0,0
59380,59381,4,drive,1,1,1,1,1.7669444440000002,0.4638888889999999,0.45,0.253888889,0.330555556,1.5,0.91,0,0.299781,12727,0,3,1,0,1,2
59381,59382,4,drive,1,1,1,1,0.595555556,0.158611111,0.117777778,0.111666667,0.1963888889999999,1.5,0.39,0,0.136816,12728,0,3,2,0,1,1
59382,59383,4,drive,1,1,1,1,0.6316666670000001,0.21,0.1125,0.135555556,0.211388889,1.5,0.44,0,0.17418,12728,0,3,2,0,1,1
59383,59384,4,drive,1,1,1,1,0.595555556,0.158611111,0.117777778,0.111666667,0.1963888889999999,1.5,0.39,0,0.136816,12728,1,3,2,1,1,1
59384,59385,4,drive,1,1,1,1,0.6316666670000001,0.21,0.1125,0.135555556,0.211388889,1.5,0.44,0,0.17418,12728,1,3,2,1,1,1
59385,59386,4,drive,1,1,1,1,0.595555556,0.158611111,0.117777778,0.111666667,0.1963888889999999,0.0,0.39,0,0.136816,12728,2,3,1,1,0,1
59386,59387,4,drive,1,1,1,1,0.6316666670000001,0.21,0.1125,0.135555556,0.211388889,0.0,0.44,0,0.17418,12728,2,3,1,1,0,1
59387,59388,4,drive,1,1,1,1,0.595555556,0.158611111,0.117777778,0.111666667,0.1963888889999999,0.0,0.39,0,0.136816,12728,3,3,1,1,0,1
59388,59389,4,drive,1,1,1,1,0.6316666670000001,0.21,0.1125,0.135555556,0.211388889,0.0,0.44,0,0.17418,12728,3,3,1,1,0,1
59389,59390,1,walk,1,1,1,1,0.342777778,0.102777778,0.360555556,0.093333333,0.0461111109999999,3.0,0.24,1,0.16369,12729,1,3,2,0,0,0
59390,59391,1,walk,1,1,1,1,0.3444444439999999,0.1011111109999999,0.081666667,0.098333333,0.2275,1.5,0.25,0,0.20339,12729,1,3,2,0,0,0
59391,59392,4,drive,1,1,1,1,0.317777778,0.1191666669999999,0.023888889,0.066111111,0.2022222219999999,0.0,0.2,0,0.0840336,12730,0,3,4,1,1,2
59392,59393,4,drive,1,1,1,1,0.317777778,0.1191666669999999,0.023888889,0.066111111,0.2022222219999999,0.0,0.2,0,0.0840336,12730,1,3,4,0,1,2
59393,59394,3,pt,1,1,1,1,0.373888889,0.136666667,0.152777778,0.113611111,0.025555556,0.0,0.25,0,0.366748,12731,0,3,3,0,1,2
59394,59395,3,pt,1,1,1,1,0.368611111,0.138888889,0.203333333,0.115277778,0.036944444,0.0,0.26,0,0.498795,12731,0,3,3,0,1,2
59395,59396,4,drive,1,1,1,1,0.4488888889999999,0.2022222219999999,0.1166666669999999,0.127777778,0.1891666669999999,1.5,0.38,0,0.35,12732,0,3,3,0,1,1
59396,59397,4,drive,1,1,1,1,0.449722222,0.230555556,0.133333333,0.168333333,0.201666667,1.5,0.49,0,0.414191,12732,0,3,3,0,1,1
59397,59398,4,drive,1,1,1,1,0.248333333,0.088333333,0.054166667,0.0855555559999999,0.073888889,1.5,0.2,0,0.295455,12732,0,3,3,0,1,1
59398,59399,4,drive,1,1,1,1,0.236111111,0.080277778,0.064444444,0.091388889,0.067222222,1.5,0.23,0,0.4072949999999999,12732,0,3,3,0,1,1
59399,59400,2,cycle,1,1,1,1,0.265277778,0.0866666669999999,0.05,0.068888889,0.1555555559999999,2.4,0.18,0,0.1733869999999999,12732,1,3,2,0,1,1
59400,59401,2,cycle,1,1,1,1,0.26,0.1066666669999999,0.083333333,0.078611111,0.1436111109999999,1.5,0.25,0,0.134276,12732,1,3,2,0,1,1
59401,59402,3,pt,1,1,1,1,0.7988888890000001,0.290555556,0.166666667,0.242777778,0.082222222,2.4,0.6,0,0.5480550000000001,12732,1,3,2,0,1,1
59402,59403,3,pt,1,1,1,1,0.786111111,0.292777778,0.166666667,0.241388889,0.081666667,2.4,0.68,0,0.565017,12732,1,3,2,0,1,1
59403,59404,1,walk,1,1,1,1,0.1172222219999999,0.037777778,0.029166667,0.040277778,0.076944444,1.5,0.1,0,0.124138,12732,1,3,2,0,1,1
59404,59405,1,walk,1,1,1,1,0.113055556,0.05,0.024722222,0.057222222,0.069444444,1.5,0.14,0,0.237864,12732,1,3,2,0,1,1
59405,59406,3,pt,1,1,1,1,1.102777778,0.327222222,0.4111111119999999,0.180555556,0.418888889,3.0,0.77,1,0.244615,12733,0,1,1,0,1,0
59406,59407,3,pt,1,1,1,1,1.151666667,0.384444444,0.301666667,0.244166667,0.368055556,1.5,0.82,0,0.351536,12733,0,1,1,0,1,0
59407,59408,3,pt,1,1,1,1,2.8625,0.954722222,0.44999999999999996,0.963611111,0.275277778,6.4,14.61,1,0.541078,12734,1,1,3,0,1,1
59408,59409,3,pt,1,1,1,1,2.9072222219999997,0.943888889,0.801944445,0.8836111109999999,0.119444444,4.8,12.870000000000001,2,0.567746,12734,1,1,3,0,1,1
59409,59410,3,pt,1,1,1,1,2.731944444,0.877777778,0.666666667,0.8683333329999999,0.190555556,1.5,12.69,0,0.59533,12734,2,1,3,1,0,1
59410,59411,3,pt,1,1,1,1,2.751111111,0.9175,0.7519444449999999,0.8361111109999999,0.066111111,4.8,12.74,2,0.543854,12734,2,1,3,1,0,1
59411,59412,3,pt,1,1,1,1,0.764166667,0.278055556,0.14,0.223055556,0.133055556,1.5,0.54,0,0.419676,12735,0,4,3,1,1,0
59412,59413,3,pt,1,1,1,1,0.7075,0.211388889,0.15,0.181666667,0.121944444,1.5,0.49,0,0.296636,12735,0,4,3,1,1,0
59413,59414,3,pt,1,1,1,1,3.082777778,0.946111111,0.7283333329999999,0.832777778,0.135277778,4.3,14.34,2,0.423616,12735,0,1,3,1,1,0
59414,59415,3,pt,1,1,1,1,3.135,1.018611111,0.732777778,0.7363888890000001,0.126388889,4.3,2.01,2,0.347416,12735,0,1,3,1,1,0
59415,59416,3,pt,1,1,1,1,3.843333333,1.268055556,0.725,1.158333333,0.110555556,5.5,13.69,1,0.777698,12736,0,1,2,0,0,1
59416,59417,3,pt,1,1,1,1,3.85,1.371111111,0.583333333,1.038888889,0.2022222219999999,6.4,13.44,1,0.541176,12736,0,1,2,0,0,1
59417,59418,3,pt,1,1,1,1,3.843333333,1.268055556,0.583333333,1.228055556,0.1891666669999999,6.4,13.77,1,0.744628,12736,1,1,2,1,0,1
59418,59419,3,pt,1,1,1,1,3.85,1.371111111,0.5666666669999999,0.969166667,0.2022222219999999,5.3,2.86,1,0.450272,12736,1,1,2,1,0,1
59419,59420,3,pt,1,1,1,1,3.577777778,1.043888889,0.333333333,0.968611111,0.402222222,2.54,2.72,0,0.5813020000000001,12737,2,2,1,0,0,1
59420,59421,1,walk,1,1,1,1,0.168888889,0.046388889,0.0141666669999999,0.036388889,0.1172222219999999,1.5,0.11,0,0.0381679,12738,0,1,3,1,1,1
59421,59422,4,drive,1,1,1,1,0.152777778,0.0308333329999999,0.013055556,0.038611111,0.099444444,1.5,0.11,0,0.00719424,12738,0,1,3,1,1,1
59422,59423,4,drive,1,1,1,1,0.2819444439999999,0.096111111,0.034444444,0.079722222,0.1025,1.5,0.21,0,0.240418,12738,0,5,3,1,1,1
59423,59424,4,drive,1,1,1,1,0.4375,0.174166667,0.033333333,0.115277778,0.220833333,1.5,0.34,0,0.255422,12738,0,1,3,1,1,1
59424,59425,3,pt,1,1,1,1,3.3025,1.156388889,0.7833333330000001,0.957222222,0.2675,6.59,13.14,1,0.609402,12738,1,1,3,0,1,1
59425,59426,3,pt,1,1,1,1,3.350555556,1.097777778,0.75,0.941666667,0.2775,6.59,13.21,1,0.524779,12738,1,1,3,0,1,1
59426,59427,3,pt,1,1,1,1,3.185555556,1.039722222,0.733333333,0.8661111109999999,0.270833333,6.59,12.870000000000001,2,0.610648,12738,2,1,1,1,1,1
59427,59428,3,pt,1,1,1,1,3.2338888889999997,1.096388889,0.683333333,0.835,0.318611111,6.59,12.86,2,0.5069859999999999,12738,2,1,1,1,1,1
59428,59429,2,cycle,1,1,1,1,1.829166667,0.566111111,0.486666667,0.605555556,0.364444444,1.5,11.73,0,0.565138,12739,0,1,2,0,1,1
59429,59430,1,walk,1,1,1,1,0.127222222,0.056944444,0.056388889,0.120833333,0.038055556,1.5,10.7,0,0.498851,12739,0,5,2,0,1,1
59430,59431,2,cycle,1,1,1,1,1.850555556,0.6230555560000001,0.6419444440000001,0.604722222,0.158611111,4.8,1.28,2,0.529169,12739,0,1,2,0,1,1
59431,59432,4,drive,1,1,1,1,1.2569444440000002,0.447222222,0.689444444,0.288888889,0.135555556,4.5,0.8,2,0.101923,12739,0,3,2,0,1,1
59432,59433,4,drive,1,1,1,1,1.238055556,0.438611111,0.6041666659999999,0.297222222,0.3275,3.0,0.82,1,0.071028,12739,0,3,2,0,1,1
59433,59434,4,drive,1,1,1,1,1.2569444440000002,0.447222222,0.689444444,0.288888889,0.135555556,4.5,0.8,2,0.101923,12739,1,3,2,0,1,1
59434,59435,4,drive,1,1,1,1,1.238055556,0.438611111,0.6041666659999999,0.297222222,0.3275,3.0,0.82,1,0.071028,12739,1,3,2,0,1,1
59435,59436,4,drive,1,1,1,1,0.591666667,0.181111111,0.15,0.179722222,0.160277778,0.0,0.49,0,0.409583,12740,0,3,4,1,1,2
59436,59437,4,drive,1,1,1,1,0.627777778,0.211111111,0.15,0.148888889,0.126388889,0.0,0.45,0,0.2276119999999999,12740,0,3,4,1,1,2
59437,59438,1,walk,1,1,1,1,0.140833333,0.044444444,0.016666667,0.019722222,0.066944444,0.0,0.08,0,0.112676,12740,0,3,4,1,1,2
59438,59439,4,drive,1,1,1,1,0.400555556,0.120833333,0.036111111,0.069166667,0.134722222,0.0,0.25,0,0.37751,12740,1,3,4,0,1,2
59439,59440,4,drive,1,1,1,1,0.4352777779999999,0.145,0.045277778,0.066944444,0.16,0.0,0.25,0,0.190871,12740,1,3,4,0,1,2
59440,59441,1,walk,1,1,1,1,0.140833333,0.044444444,0.016666667,0.019722222,0.066944444,0.0,0.08,0,0.112676,12740,1,3,4,0,1,2
59441,59442,2,cycle,1,1,1,1,0.2044444439999999,0.061944444,0.026666667,0.070277778,0.095277778,1.5,0.13,0,0.055336,12741,1,3,3,0,1,1
59442,59443,2,cycle,1,1,1,1,1.101111111,0.3291666669999999,0.1,0.243611111,0.203055556,2.1,0.71,0,0.175599,12741,1,3,3,0,1,1
59443,59444,2,cycle,1,1,1,1,1.092222222,0.302777778,0.1,0.285555556,0.206111111,2.5,0.77,0,0.213035,12741,1,3,3,0,1,1
59444,59445,1,walk,1,1,1,1,0.208055556,0.06,0.041666667,0.064166667,0.0841666669999999,1.5,0.14,0,0.0043289999999999,12741,2,3,1,1,0,1
59445,59446,1,walk,1,1,1,1,0.213333333,0.063888889,0.033333333,0.061944444,0.1041666669999999,1.5,0.13,0,0.0852018,12741,2,3,1,1,0,1
59446,59447,1,walk,1,1,1,1,0.210833333,0.0525,0.033055556,0.0577777779999999,0.130833333,1.5,0.13,0,0.00480769,12741,2,3,1,1,0,1
59447,59448,3,pt,1,1,1,1,0.3275,0.095,0.053333333,0.151388889,0.1041666669999999,1.5,0.36,0,0.5321100000000001,12742,0,3,1,1,0,0
59448,59449,3,pt,1,1,1,1,0.839166667,0.300833333,0.181388889,0.283055556,0.156944444,1.5,0.68,0,0.307164,12742,0,5,1,1,0,0
59449,59450,3,pt,1,1,1,1,0.79,0.268611111,0.261111111,0.286111111,0.165,1.5,0.67,0,0.350485,12742,0,5,1,1,0,0
59450,59451,3,pt,1,1,1,1,0.340277778,0.124722222,0.09,0.141666667,0.113055556,1.5,0.34,0,0.366667,12742,0,3,1,1,0,0
59451,59452,2,cycle,1,1,1,1,1.880833333,0.648611111,0.35,0.590833333,0.228611111,2.9,11.72,0,0.911613,12743,0,1,2,0,1,1
59452,59453,2,cycle,1,1,1,1,1.886944444,0.666666667,0.35,0.591388889,0.238055556,2.4,1.25,0,0.68248,12743,0,1,2,0,1,1
59453,59454,1,walk,1,1,1,1,0.154722222,0.059722222,0.0233333329999999,0.1255555559999999,0.111944444,0.0,0.24,0,0.170354,12744,0,5,3,1,1,2
59454,59455,3,pt,1,1,1,1,1.523333333,0.491666667,0.4488888889999999,0.555,0.096388889,1.5,11.73,0,0.664665,12745,1,3,2,1,0,0
59455,59456,3,pt,1,1,1,1,1.5225,0.495833333,0.615,0.4552777779999999,0.087777778,1.5,11.6,0,0.5723,12745,1,3,2,1,0,0
59456,59457,3,pt,1,1,1,1,2.7155555560000004,0.929444444,0.4,0.901388889,0.118888889,3.3,12.629999999999999,0,0.742065,12746,0,1,2,1,0,0
59457,59458,3,pt,1,1,1,1,2.6980555560000004,0.899166667,0.4,0.8136111109999999,0.122777778,2.8,2.07,0,0.5872310000000001,12746,0,1,2,1,0,0
59458,59459,1,walk,1,1,1,1,0.139166667,0.069444444,0.0233333329999999,0.0511111109999999,0.101388889,1.5,0.12,0,0.0869565,12746,0,3,2,1,0,0
59459,59460,4,drive,1,1,1,1,0.324166667,0.120833333,0.193611111,0.098333333,0.049166667,1.5,0.27,0,0.144068,12747,0,2,2,0,1,2
59460,59461,4,drive,1,1,1,1,0.318055556,0.088888889,0.231111111,0.11,0.103333333,1.5,0.29,0,0.10101,12747,0,2,2,0,1,2
59461,59462,4,drive,1,1,1,1,0.324166667,0.120833333,0.259722222,0.1041666669999999,0.049166667,1.5,0.27,0,0.189333,12747,0,2,2,0,1,2
59462,59463,4,drive,1,1,1,1,0.318055556,0.088888889,0.1255555559999999,0.109166667,0.150277778,1.5,0.29,0,0.0559795999999999,12747,0,2,2,0,1,2
59463,59464,4,drive,1,1,1,1,0.324166667,0.120833333,0.193611111,0.098333333,0.049166667,0.0,0.27,0,0.144068,12747,1,2,1,1,0,2
59464,59465,4,drive,1,1,1,1,0.318055556,0.088888889,0.1255555559999999,0.109166667,0.150277778,0.0,0.29,0,0.0559795999999999,12747,1,2,1,1,0,2
59465,59466,3,pt,1,1,1,1,1.535,0.456944444,0.471944444,0.46,0.072222222,4.7,1.09,2,0.640097,12748,0,1,2,0,1,0
59466,59467,3,pt,1,1,1,1,1.5225,0.439722222,0.183333333,0.411111111,0.446666667,2.8,1.04,0,0.514189,12748,0,1,2,0,1,0
59467,59468,3,pt,1,1,1,1,1.865555556,0.581388889,0.378611111,0.607777778,0.1186111109999999,4.8,11.84,1,0.7166359999999999,12748,1,4,1,1,1,0
59468,59469,3,pt,1,1,1,1,1.560277778,0.421944444,0.166666667,0.4513888889999999,0.165833333,2.4,11.59,0,0.570462,12748,1,4,1,1,1,0
59469,59470,3,pt,1,1,1,1,0.590833333,0.183333333,0.194444444,0.158333333,0.065277778,1.5,0.39,0,0.257895,12748,1,4,1,1,1,0
59470,59471,3,pt,1,1,1,1,2.1725,0.7202777779999999,0.773333334,0.6175,0.1175,3.9,1.52,1,0.672515,12749,0,4,1,1,0,0
59471,59472,3,pt,1,1,1,1,2.196388889,0.723611111,0.7425,0.633888889,0.106111111,3.9,1.55,1,0.723488,12749,0,4,1,1,0,0
59472,59473,3,pt,1,1,1,1,1.818333333,0.595833333,0.613333334,0.556944444,0.137222222,3.9,11.89,1,0.614464,12749,1,1,1,0,1,0
59473,59474,3,pt,1,1,1,1,1.805833333,0.561944444,0.6183333339999999,0.524444444,0.138888889,3.9,11.8,1,0.62447,12749,1,1,1,0,1,0
59474,59475,3,pt,1,1,1,1,1.5016666669999998,0.548055556,0.416666667,0.4175,0.182777778,0.0,1.06,0,0.620758,12750,0,3,4,0,0,0
59475,59476,3,pt,1,1,1,1,1.489444444,0.4975,0.6,0.4675,0.1975,0.0,1.18,0,0.470588,12750,0,3,4,0,0,0
59476,59477,2,cycle,1,1,1,1,0.7488888890000001,0.197222222,0.223611111,0.233611111,0.105833333,1.5,0.65,0,0.413793,12751,0,4,3,0,1,1
59477,59478,2,cycle,1,1,1,1,0.774444444,0.233333333,0.326111111,0.239166667,0.091111111,1.5,0.65,0,0.341463,12751,0,4,3,0,1,1
59478,59479,1,walk,1,1,1,1,0.2925,0.096944444,0.083333333,0.095833333,0.11,1.5,0.33,0,0.211594,12751,1,1,3,1,1,1
59479,59480,1,walk,1,1,1,1,0.3,0.1066666669999999,0.1166666669999999,0.113888889,0.138888889,1.5,0.33,0,0.346341,12751,1,1,3,1,1,1
59480,59481,3,pt,1,1,1,1,0.939444444,0.243888889,0.165555556,0.221111111,0.227777778,0.0,0.64,0,0.443467,12751,3,2,1,0,0,1
59481,59482,3,pt,1,1,1,1,0.945,0.278888889,0.253611111,0.219444444,0.213055556,0.0,0.64,0,0.248101,12751,3,2,1,0,0,1
59482,59483,4,drive,1,1,1,1,2.181111111,0.7483333329999999,0.898888889,0.7969444440000001,0.126111111,4.7,2.21,2,0.452422,12752,0,4,2,1,1,2
59483,59484,4,drive,1,1,1,1,2.188055556,0.8341666670000001,0.8538888889999998,0.523333333,0.157777778,4.5,1.88,2,0.289278,12752,0,5,2,1,1,2
59484,59485,4,drive,1,1,1,1,0.146944444,0.046388889,0.0141666669999999,0.053333333,0.119444444,1.5,0.15,0,0.0520833,12752,0,2,2,1,1,2
59485,59486,4,drive,1,1,1,1,1.168888889,0.383888889,0.540277777,0.25,0.085277778,3.0,0.78,1,0.234444,12752,1,3,2,0,1,2
59486,59487,4,drive,1,1,1,1,0.146944444,0.046388889,0.0141666669999999,0.053333333,0.119444444,0.0,0.14,0,0.0520833,12752,3,2,1,1,0,2
59487,59488,3,pt,1,1,1,1,0.321666667,0.081388889,0.066666667,0.081111111,0.209166667,0.0,0.23,0,0.130137,12753,0,3,4,1,1,1
59488,59489,3,pt,1,1,1,1,0.3263888889999999,0.119444444,0.066666667,0.106111111,0.163888889,0.0,0.27,0,0.128272,12753,0,3,4,1,1,1
59489,59490,4,drive,1,1,1,1,1.240277778,0.398611111,0.47000000000000003,0.251111111,0.227222222,3.0,0.86,1,0.1626109999999999,12753,1,1,2,1,1,1
59490,59491,4,drive,1,1,1,1,1.245,0.427777778,0.270555556,0.243611111,0.3825,1.5,0.8,0,0.202965,12753,1,1,2,1,1,1
59491,59492,4,drive,1,1,1,1,4.505,1.4838888890000002,1.0,0.928611111,0.4133333329999999,4.4,3.43,2,0.270715,12753,2,4,1,0,0,1
59492,59493,4,drive,1,1,1,1,4.497777778000001,1.3475,0.9500000000000001,1.059722222,0.546111111,7.2,3.44,1,0.439318,12753,2,4,1,0,0,1
59493,59494,4,drive,1,1,1,1,0.2491666669999999,0.088888889,0.016388889,0.0605555559999999,0.168888889,0.0,0.16,0,0.0366972,12754,0,3,4,1,0,0
59494,59495,4,drive,1,1,1,1,2.0836111109999997,0.611111111,0.8836111109999999,0.483055556,0.099444444,0.0,1.45,1,0.451409,12755,0,1,3,1,1,1
59495,59496,4,drive,1,1,1,1,2.133611111,0.645555556,0.4858333339999999,0.5019444439999999,0.300555556,0.0,1.47,1,0.39679,12755,0,1,3,1,1,1
59496,59497,4,drive,1,1,1,1,0.1397222219999999,0.040277778,0.022222222,0.0427777779999999,0.108888889,0.0,0.13,0,0.1428569999999999,12756,0,3,4,1,1,2
59497,59498,4,drive,1,1,1,1,0.1397222219999999,0.040277778,0.022222222,0.0427777779999999,0.108888889,0.0,0.13,0,0.1428569999999999,12756,1,3,4,0,1,2
59498,59499,4,drive,1,1,1,1,0.5975,0.1775,0.076666667,0.123611111,0.3263888889999999,1.5,0.4,0,0.0494381999999999,12757,0,2,3,1,1,2
59499,59500,4,drive,1,1,1,1,0.606388889,0.1863888889999999,0.1005555559999999,0.133611111,0.301944444,1.5,0.45,0,0.0810811,12757,0,2,3,1,1,2
59500,59501,4,drive,1,1,1,1,0.258611111,0.081944444,0.037777778,0.047777778,0.041388889,1.5,0.16,0,0.122093,12757,0,1,3,1,1,2
59501,59502,4,drive,1,1,1,1,0.228333333,0.051388889,0.052222222,0.041111111,0.0461111109999999,1.5,0.15,0,0.0405405,12757,0,1,3,1,1,2
59502,59503,4,drive,1,1,1,1,0.561388889,0.166388889,0.08,0.126111111,0.388611111,0.0,0.39,0,0.0440529,12757,1,2,1,0,0,2
59503,59504,3,pt,1,1,1,1,0.5655555560000001,0.168888889,0.072222222,0.133611111,0.399166667,0.0,0.43,0,0.047817,12757,1,2,1,0,0,2
59504,59505,4,drive,1,1,1,1,0.5525,0.164444444,0.050833333,0.127777778,0.379722222,0.0,0.39,0,0.0478260999999999,12757,2,2,1,1,0,2
59505,59506,4,drive,1,1,1,1,0.554722222,0.165277778,0.083611111,0.136666667,0.371111111,0.0,0.43,0,0.0873983999999999,12757,2,2,1,1,0,2
59506,59507,4,drive,1,1,1,1,0.5975,0.1775,0.076666667,0.123611111,0.3263888889999999,0.0,0.4,0,0.0494381999999999,12757,3,2,1,1,0,2
59507,59508,4,drive,1,1,1,1,0.606388889,0.1863888889999999,0.1005555559999999,0.136944444,0.301944444,0.0,0.45,0,0.0993915,12757,3,2,1,1,0,2
59508,59509,3,pt,1,1,1,1,3.5144444439999996,1.092222222,0.783333333,0.995277778,0.4975,1.8,2.67,2,0.6290819999999999,12757,4,1,1,1,0,2
59509,59510,3,pt,1,1,1,1,3.5786111110000003,1.110833333,0.8499999999999999,0.938055556,0.2491666669999999,1.8,2.59,2,0.503998,12757,4,1,1,1,0,2
59510,59511,3,pt,1,1,1,1,1.706666667,0.5508333329999999,0.233333333,0.603888889,0.363333333,2.9,12.120000000000001,0,0.7460899999999999,12758,0,1,2,0,1,2
59511,59512,1,walk,1,1,1,1,0.1066666669999999,0.055555556,0.041666667,0.159444444,0.049722222,1.5,10.77,0,0.5191640000000001,12758,0,5,2,0,1,2
59512,59513,1,walk,1,1,1,1,0.109166667,0.071944444,0.040833333,0.136111111,0.056944444,1.5,10.76,0,0.610204,12758,0,5,2,0,1,2
59513,59514,3,pt,1,1,1,1,1.671111111,0.5725,0.370833333,0.505,0.222222222,4.4,12.01,1,0.827283,12758,0,1,2,0,1,2
59514,59515,2,cycle,1,1,1,1,0.248333333,0.068611111,0.016666667,0.085,0.199444444,1.5,0.2,0,0.147059,12759,0,3,2,1,0,1
59515,59516,2,cycle,1,1,1,1,0.238888889,0.0586111109999999,0.027777778,0.0861111109999999,0.185,1.5,0.2,0,0.196774,12759,0,3,2,1,0,1
59516,59517,2,cycle,1,1,1,1,0.248333333,0.068611111,0.1,0.103888889,0.155833333,1.5,0.21,0,0.200535,12759,0,3,2,1,0,1
59517,59518,2,cycle,1,1,1,1,0.238888889,0.0586111109999999,0.027777778,0.108888889,0.185,1.5,0.22,0,0.193878,12759,0,3,2,1,0,1
59518,59519,3,pt,1,1,1,1,0.295833333,0.085,0.081666667,0.068333333,0.068055556,1.5,0.18,0,0.243902,12760,0,3,2,1,1,0
59519,59520,1,walk,1,1,1,1,0.1963888889999999,0.072222222,0.093055556,0.0627777779999999,0.033888889,1.5,0.14,0,0.504425,12760,0,3,2,1,1,0
59520,59521,3,pt,1,1,1,1,2.416944444,0.355,0.404166667,0.196666667,0.046666667,1.5,0.79,0,0.4533899999999999,12761,0,1,2,1,0,0
59521,59522,3,pt,1,1,1,1,2.423888889,0.3977777779999999,0.444722222,0.28,0.075833333,1.5,0.95,0,0.606151,12761,0,1,2,1,0,0
59522,59523,4,drive,1,1,1,1,0.652222222,0.196944444,0.158333333,0.196944444,0.273333333,1.5,0.53,0,0.00564175,12762,0,1,3,0,1,1
59523,59524,4,drive,1,1,1,1,0.642222222,0.193611111,0.1580555559999999,0.1988888889999999,0.313055556,1.5,0.54,0,0.0810056,12762,0,1,3,0,1,1
59524,59525,4,drive,1,1,1,1,0.336111111,0.092777778,0.114166667,0.12,0.151944444,1.5,0.35,0,0.180556,12762,0,3,3,0,1,1
59525,59526,4,drive,1,1,1,1,0.4563888889999999,0.124166667,0.195277778,0.110555556,0.134444444,1.5,0.42,0,0.125628,12762,0,5,3,0,1,1
59526,59527,4,drive,1,1,1,1,0.452222222,0.1186111109999999,0.205,0.132777778,0.14,1.5,0.51,0,0.215481,12762,0,5,3,0,1,1
59527,59528,4,drive,1,1,1,1,0.3383333329999999,0.095833333,0.1125,0.109722222,0.17,1.5,0.38,0,0.078481,12762,0,3,3,0,1,1
59528,59529,4,drive,1,1,1,1,0.652222222,0.196944444,0.163333333,0.185555556,0.2397222219999999,1.5,0.52,0,0.0164671,12762,0,1,3,0,1,1
59529,59530,4,drive,1,1,1,1,0.642222222,0.193611111,0.164722222,0.181666667,0.235,1.5,0.52,0,0.0168196,12762,0,1,3,0,1,1
59530,59531,4,drive,1,1,1,1,0.652222222,0.196944444,0.158333333,0.196944444,0.273333333,1.5,0.53,0,0.00564175,12762,1,1,4,1,0,1
59531,59532,4,drive,1,1,1,1,0.642222222,0.193611111,0.139444444,0.181666667,0.295277778,1.5,0.52,0,0.0183486,12762,1,1,4,1,0,1
59532,59533,4,drive,1,1,1,1,0.645277778,0.1938888889999999,0.128333333,0.155277778,0.251944444,1.5,0.47,0,0.2182469999999999,12762,2,1,1,0,1,1
59533,59534,4,drive,1,1,1,1,0.645277778,0.199444444,0.161111111,0.1769444439999999,0.245555556,1.5,0.49,0,0.180534,12762,2,1,1,0,1,1
59534,59535,4,drive,1,1,1,1,1.446666667,0.474722222,0.2166666669999999,0.429722222,0.166944444,2.9,11.49,0,0.738849,12763,0,3,2,0,1,1
59535,59536,4,drive,1,1,1,1,1.441388889,0.491666667,0.25,0.443888889,0.2166666669999999,2.9,0.98,0,0.790989,12763,0,1,2,0,1,1
59536,59537,3,pt,1,1,1,1,1.280833333,0.4327777779999999,0.2,0.413888889,0.171666667,2.9,11.4,0,0.853691,12763,1,1,1,1,1,1
59537,59538,3,pt,1,1,1,1,1.284166667,0.492222222,0.183333333,0.4563888889999999,0.174166667,2.9,11.52,0,0.8928790000000001,12763,1,1,1,1,1,1
59538,59539,1,walk,1,1,1,1,0.0897222219999999,0.0308333329999999,0.026666667,0.040833333,0.060277778,1.5,0.08,0,0.44898,12763,1,3,1,1,1,1
59539,59540,3,pt,1,1,1,1,2.317777778,0.8661111109999999,0.383333333,0.629444444,0.1844444439999999,2.9,1.84,1,0.484996,12764,1,1,3,1,1,2
59540,59541,3,pt,1,1,1,1,2.353333333,0.868055556,0.416666667,0.670555556,0.1875,2.9,1.87,1,0.788732,12764,1,1,3,1,1,2
59541,59542,1,walk,1,1,1,1,0.237777778,0.093333333,0.076666667,0.055833333,0.05,1.5,0.15,0,0.313433,12765,0,3,1,1,0,0
59542,59543,1,walk,1,1,1,1,0.294722222,0.080277778,0.0736111109999999,0.071666667,0.066944444,1.5,0.18,0,0.437984,12765,0,3,1,1,0,0
59543,59544,3,pt,1,1,1,1,2.03,0.663055556,0.4833333339999999,0.7330555559999999,0.097777778,0.0,12.26,1,0.798409,12766,0,1,4,0,1,2
59544,59545,3,pt,1,1,1,1,2.015277778,0.6863888890000001,0.46666666699999987,0.6788888890000001,0.091111111,0.0,12.21,1,0.739771,12766,0,1,4,0,1,2
59545,59546,3,pt,1,1,1,1,1.838611111,0.569722222,0.42944444399999987,0.311666667,0.221944444,2.65,1.54,1,0.245098,12767,0,1,1,0,1,0
