id,obs_id,choice,chosen_alt,av_1,av_2,av_3,at1,at2,at3,td1,td2,td3,fee1,fee2,fee3,total_access_fsp,total_access_psp,total_access_pup,scenario,incm,gender,resident,oint,dint,odint,age,aveh,income
82,646,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,1,0,1,0,3,1,1
82,647,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,1,0,1,0,3,1,1
82,648,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,1,0,1,0,3,1,1
83,649,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,4,1,1
83,650,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,4,1,1
83,651,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,4,1,1
83,652,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,4,1,1
83,653,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,4,1,1
83,654,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,4,1,1
83,655,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,4,1,1
83,656,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,4,1,1
84,657,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,0,1,0,0,4,1,1
84,658,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,0,1,0,0,4,1,1
84,659,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,0,1,0,0,4,1,1
84,660,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,0,1,0,0,4,1,1
84,661,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,0,1,0,0,4,1,1
84,662,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,0,1,0,0,4,1,1
84,663,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,0,1,0,0,4,1,1
84,664,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,0,1,0,0,4,1,1
85,665,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,0,0,1,0,4,1,1
85,666,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,0,0,1,0,4,1,1
85,667,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,0,0,1,0,4,1,1
85,668,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,0,0,1,0,4,1,1
85,669,2,PSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,0,0,1,0,4,1,1
85,670,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,0,0,1,0,4,1,1
85,671,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,0,0,1,0,4,1,1
85,672,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,0,0,1,0,4,1,1
86,673,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,0,1,0,2,1,1
86,674,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,0,1,0,2,1,1
86,675,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,0,1,0,2,1,1
86,676,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,0,1,0,2,1,1
86,677,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,0,1,0,2,1,1
86,678,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,0,1,0,2,1,1
86,679,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,0,1,0,2,1,1
86,680,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,0,1,0,2,1,1
87,681,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,1,1,1,1,2,2,1
87,682,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,1,1,1,1,2,2,1
87,683,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,1,1,1,1,2,2,1
87,684,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,1,1,1,1,2,2,1
87,685,2,PSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,1,1,1,1,2,2,1
87,686,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,1,1,1,1,2,2,1
87,687,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,1,1,1,1,2,2,1
87,688,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,1,1,1,1,2,2,1
89,689,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,0,0,1,0,0,4,1,3
89,690,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,0,0,1,0,0,4,1,3
89,691,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,0,0,1,0,0,4,1,3
89,692,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,0,0,1,0,0,4,1,3
89,693,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,0,0,1,0,0,4,1,3
89,694,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,0,0,1,0,0,4,1,3
89,695,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,0,0,1,0,0,4,1,3
89,696,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,0,0,1,0,0,4,1,3
90,697,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,1800,0,1,1,1,1,2,1,2
90,698,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,1800,0,1,1,1,1,2,1,2
90,699,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,1800,0,1,1,1,1,2,1,2
90,700,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,1800,0,1,1,1,1,2,1,2
90,701,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,1800,0,1,1,1,1,2,1,2
90,702,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,1800,0,1,1,1,1,2,1,2
90,703,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,1800,0,1,1,1,1,2,1,2
90,704,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,1800,0,1,1,1,1,2,1,2
91,705,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,0,0,3,2,1
91,706,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,0,0,3,2,1
91,707,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,0,0,3,2,1
91,708,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,0,0,3,2,1
91,709,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,0,0,3,2,1
91,710,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,0,0,3,2,1
91,711,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,0,0,3,2,1
91,712,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,0,0,3,2,1
92,713,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,1800,0,1,0,1,0,6,1,2
92,714,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,1800,0,1,0,1,0,6,1,2
92,715,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,1800,0,1,0,1,0,6,1,2
92,716,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,1800,0,1,0,1,0,6,1,2
92,717,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,1800,0,1,0,1,0,6,1,2
92,718,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,1800,0,1,0,1,0,6,1,2
92,719,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,1800,0,1,0,1,0,6,1,2
92,720,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,1800,0,1,0,1,0,6,1,2
93,721,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,1,1,1
93,722,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,1,1,1
93,723,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,1,1,1
93,724,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,1,1,1
93,725,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,1,1,1
93,726,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,1,1,1
93,727,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,1,1,1
93,728,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,1,1,1
94,729,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,1,1,1,1,2,1,1
94,730,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,1,1,1,1,2,1,1
94,731,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,1,1,1,1,2,1,1
94,732,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,1,1,1,1,2,1,1
94,733,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,1,1,1,1,2,1,1
94,734,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,1,1,1,1,2,1,1
94,735,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,1,1,1,1,2,1,1
94,736,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,1,1,1,1,2,1,1
95,737,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,300,1,1,0,1,0,2,1,1
95,738,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,300,1,1,0,1,0,2,1,1
95,739,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,300,1,1,0,1,0,2,1,1
95,740,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,300,1,1,0,1,0,2,1,1
95,741,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,300,1,1,0,1,0,2,1,1
95,742,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,300,1,1,0,1,0,2,1,1
95,743,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,300,1,1,0,1,0,2,1,1
95,744,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,300,1,1,0,1,0,2,1,1
96,745,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,1,0,0,1,0,5,1,3
96,746,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,1,0,0,1,0,5,1,3
96,747,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,1,0,0,1,0,5,1,3
96,748,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,1,0,0,1,0,5,1,3
96,749,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,1,0,0,1,0,5,1,3
96,750,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,1,0,0,1,0,5,1,3
96,751,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,1,0,0,1,0,5,1,3
96,752,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,1,0,0,1,0,5,1,3
97,753,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,2,1,1
97,754,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,2,1,1
97,755,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,2,1,1
97,756,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,2,1,1
97,757,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,2,1,1
97,758,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,2,1,1
97,759,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,2,1,1
97,760,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,2,1,1
98,761,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,0,1,0,0,2,1,1
98,762,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,0,1,0,0,2,1,1
98,763,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,0,1,0,0,2,1,1
98,764,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,0,1,0,0,2,1,1
98,765,2,PSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,0,1,0,0,2,1,1
98,766,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,0,1,0,0,2,1,1
98,767,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,0,1,0,0,2,1,1
98,768,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,0,1,0,0,2,1,1
99,769,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,1,0,0,1,0,3,1,3
99,770,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,1,0,0,1,0,3,1,3
99,771,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,1,0,0,1,0,3,1,3
99,772,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,1,0,0,1,0,3,1,3
99,773,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,1,0,0,1,0,3,1,3
99,774,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,1,0,0,1,0,3,1,3
99,775,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,1,0,0,1,0,3,1,3
99,776,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,1,0,0,1,0,3,1,3
100,777,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,300,0,0,0,1,0,1,1,1
100,778,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,300,0,0,0,1,0,1,1,1
100,779,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,300,0,0,0,1,0,1,1,1
100,780,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,300,0,0,0,1,0,1,1,1
100,781,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,300,0,0,0,1,0,1,1,1
100,782,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,300,0,0,0,1,0,1,1,1
100,783,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,300,0,0,0,1,0,1,1,1
100,784,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,300,0,0,0,1,0,1,1,1
101,785,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,1,1,1,0,0,3,1,1
101,786,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,1,1,1,0,0,3,1,1
101,787,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,1,1,1,0,0,3,1,1
101,788,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,1,1,1,0,0,3,1,1
101,789,3,PUP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,1,1,1,0,0,3,1,1
101,790,3,PUP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,1,1,1,0,0,3,1,1
101,791,3,PUP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,1,1,1,0,0,3,1,1
101,792,3,PUP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,1,1,1,0,0,3,1,1
102,793,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,0,0,0,1,0,1,1,3
102,794,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,0,0,0,1,0,1,1,3
102,795,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,0,0,0,1,0,1,1,3
102,796,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,0,0,0,1,0,1,1,3
102,797,2,PSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,0,0,0,1,0,1,1,3
102,798,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,0,0,0,1,0,1,1,3
102,799,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,0,0,0,1,0,1,1,3
102,800,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,0,0,0,1,0,1,1,3
103,801,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,0,0,0,1,0,6,1,3
103,802,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,0,0,0,1,0,6,1,3
103,803,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,0,0,0,1,0,6,1,3
103,804,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,0,0,0,1,0,6,1,3
103,805,2,PSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,0,0,0,1,0,6,1,3
103,806,2,PSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,0,0,0,1,0,6,1,3
103,807,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,0,0,0,1,0,6,1,3
103,808,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,0,0,0,1,0,6,1,3
104,809,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,1,1,1,1,2,1,1
104,810,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,1,1,1,1,2,1,1
104,811,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,1,1,1,1,2,1,1
104,812,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,1,1,1,1,2,1,1
104,813,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,1,1,1,1,2,1,1
104,814,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,1,1,1,1,2,1,1
104,815,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,1,1,1,1,2,1,1
104,816,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,1,1,1,1,2,1,1
105,817,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,0,1,0,2,1,1
105,818,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,0,1,0,2,1,1
105,819,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,0,1,0,2,1,1
105,820,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,0,1,0,2,1,1
105,821,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,0,1,0,2,1,1
105,822,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,0,1,0,2,1,1
105,823,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,0,1,0,2,1,1
105,824,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,0,1,0,2,1,1
106,825,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,300,1,1,1,1,1,3,1,1
106,826,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,300,1,1,1,1,1,3,1,1
106,827,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,300,1,1,1,1,1,3,1,1
106,828,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,300,1,1,1,1,1,3,1,1
106,829,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,300,1,1,1,1,1,3,1,1
106,830,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,300,1,1,1,1,1,3,1,1
106,831,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,300,1,1,1,1,1,3,1,1
106,832,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,300,1,1,1,1,1,3,1,1
107,833,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,900,0,0,1,0,0,3,1,1
107,834,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,900,0,0,1,0,0,3,1,1
107,835,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,900,0,0,1,0,0,3,1,1
107,836,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,900,0,0,1,0,0,3,1,1
107,837,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,900,0,0,1,0,0,3,1,1
107,838,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,900,0,0,1,0,0,3,1,1
107,839,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,900,0,0,1,0,0,3,1,1
107,840,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,900,0,0,1,0,0,3,1,1
109,841,3,PUP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,3000,0,0,0,1,0,5,1,3
109,842,3,PUP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,3000,0,0,0,1,0,5,1,3
109,843,3,PUP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,3000,0,0,0,1,0,5,1,3
109,844,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,3000,0,0,0,1,0,5,1,3
109,845,3,PUP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,3000,0,0,0,1,0,5,1,3
109,846,3,PUP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,3000,0,0,0,1,0,5,1,3
109,847,3,PUP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,3000,0,0,0,1,0,5,1,3
109,848,3,PUP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,3000,0,0,0,1,0,5,1,3
110,849,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,300,1,1,1,1,1,1,1,1
110,850,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,300,1,1,1,1,1,1,1,1
110,851,1,FSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,300,1,1,1,1,1,1,1,1
110,852,1,FSP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,300,1,1,1,1,1,1,1,1
110,853,1,FSP,1,1,1,15,10,5,15,10,10,0,0.6,1.5,30,20,15,5,300,1,1,1,1,1,1,1,1
110,854,1,FSP,1,1,1,15,10,5,10,15,10,0,0.6,1.5,25,25,15,6,300,1,1,1,1,1,1,1,1
110,855,1,FSP,1,1,1,10,10,5,10,10,10,0,0.8,1.5,20,20,15,7,300,1,1,1,1,1,1,1,1
110,856,1,FSP,1,1,1,10,10,5,15,15,10,0,0.8,1.5,25,25,15,8,300,1,1,1,1,1,1,1,1
111,857,1,FSP,1,1,1,10,10,5,10,10,10,0,0.6,0.8,20,20,15,1,1800,0,0,0,1,0,5,1,2
111,858,1,FSP,1,1,1,10,10,5,15,15,10,0,0.6,0.8,25,25,15,2,1800,0,0,0,1,0,5,1,2
111,859,2,PSP,1,1,1,15,10,5,15,10,10,0,0.8,0.8,30,20,15,3,1800,0,0,0,1,0,5,1,2
111,860,3,PUP,1,1,1,15,10,5,10,15,10,0,0.8,0.8,25,25,15,4,1800,0,0,0,1,0,5,1,2
