id,obs_id,choice,chosen_alt,av_1,av_2,car_ivtt,rail_ivtt,car_cost,rail_cost,rail_transfers,rail_comfort,purpose,age,employ_status,npersons,gender,arrival_time
146,926,1,auto,1,1,1.767,2.083,48.0,25.6,1,0,1,0,0,1,0,1
146,927,1,auto,1,1,1.767,2.083,44.8,25.6,1,0,1,0,0,1,0,1
146,928,1,auto,1,1,1.767,2.083,41.6,25.6,1,0,1,0,0,1,0,1
146,929,1,auto,1,1,1.767,2.083,38.4,25.6,1,0,1,0,0,1,0,1
146,930,1,auto,1,1,1.767,2.083,35.2,25.6,1,0,1,0,0,1,0,1
146,931,1,auto,1,1,1.767,2.083,32.0,25.6,1,0,1,0,0,1,0,1
146,932,1,auto,1,1,1.767,2.083,32.0,19.2,0,1,1,0,0,1,0,1
146,933,1,auto,1,1,1.767,2.25,32.0,25.6,2,1,1,0,0,1,0,1
147,934,2,rail,1,1,2.25,2.617,17.5,38.5,1,2,0,1,0,1,1,0
147,935,2,rail,1,1,2.25,2.617,21.0,38.5,1,2,0,1,0,1,1,0
147,936,2,rail,1,1,2.25,2.617,24.5,38.5,1,2,0,1,0,1,1,0
147,937,2,rail,1,1,2.25,2.617,28.0,38.5,1,2,0,1,0,1,1,0
147,938,2,rail,1,1,2.25,2.617,31.5,38.5,1,2,0,1,0,1,1,0
147,939,2,rail,1,1,2.25,2.617,35.0,38.5,1,2,0,1,0,1,1,0
147,940,2,rail,1,1,2.25,2.617,35.0,42.0,0,1,0,1,0,1,1,0
147,941,2,rail,1,1,2.25,2.117,35.0,42.0,0,2,0,1,0,1,1,0
147,942,2,rail,1,1,2.25,2.367,35.0,38.5,0,1,0,1,0,1,1,0
148,943,1,auto,1,1,1.517,1.833,33.0,25.0,0,1,0,0,0,2,1,0
148,944,1,auto,1,1,1.517,1.833,27.5,25.0,0,1,0,0,0,2,1,0
148,945,1,auto,1,1,1.517,2.083,27.5,25.0,0,1,0,0,0,2,1,0
148,946,1,auto,1,1,1.517,2.083,27.5,37.5,0,0,0,0,0,2,1,0
148,947,1,auto,1,1,1.517,1.833,30.25,25.0,0,1,0,0,0,2,1,0
148,948,2,rail,1,1,1.517,1.833,35.75,25.0,0,1,0,0,0,2,1,0
149,949,1,auto,1,1,1.267,1.5,26.0,18.0,0,0,0,0,1,1,0,0
149,950,1,auto,1,1,1.267,1.5,24.0,18.0,0,0,0,0,1,1,0,0
149,951,1,auto,1,1,1.267,1.5,22.0,18.0,0,0,0,0,1,1,0,0
149,952,1,auto,1,1,1.267,1.5,20.0,18.0,0,0,0,0,1,1,0,0
149,953,1,auto,1,1,1.267,1.5,20.0,24.0,0,1,0,0,1,1,0,0
149,954,1,auto,1,1,1.267,1.75,20.0,24.0,0,0,0,0,1,1,0,0
149,955,2,rail,1,1,1.267,1.5,28.0,18.0,0,0,0,0,1,1,0,0
150,956,1,auto,1,1,1.767,1.283,15.0,21.25,0,1,0,0,1,2,0,1
150,957,2,rail,1,1,1.767,1.783,16.5,17.5,0,0,0,0,1,2,0,1
151,958,1,auto,1,1,1.767,2.417,3.0,18.0,0,1,0,0,0,4,1,0
151,959,1,auto,1,1,1.767,2.417,3.0,24.0,1,0,0,0,0,4,1,0
151,960,1,auto,1,1,1.767,2.083,3.0,18.0,1,1,0,0,0,4,1,0
151,961,2,rail,1,1,1.767,2.083,3.3,18.0,1,1,0,0,0,4,1,0
152,962,1,auto,1,1,2.133,1.717,1.875,24.0,0,0,0,0,0,4,0,0
152,963,1,auto,1,1,2.133,1.717,1.75,24.0,0,0,0,0,0,4,0,0
152,964,1,auto,1,1,2.133,1.717,1.625,24.0,0,0,0,0,0,4,0,0
152,965,1,auto,1,1,2.133,1.717,1.5,24.0,0,0,0,0,0,4,0,0
152,966,1,auto,1,1,2.133,1.717,1.375,24.0,0,0,0,0,0,4,0,0
152,967,1,auto,1,1,2.133,1.717,1.25,24.0,0,0,0,0,0,4,0,0
152,968,1,auto,1,1,2.133,1.55,1.25,27.0,0,0,0,0,0,4,0,0
152,969,1,auto,1,1,2.133,1.717,1.25,27.0,0,1,0,0,0,4,0,0
153,970,1,auto,1,1,1.583,1.75,9.375,24.5,0,1,0,0,1,4,1,1
153,971,1,auto,1,1,1.583,1.75,8.75,24.5,0,1,0,0,1,4,1,1
153,972,1,auto,1,1,1.583,1.75,8.125,24.5,0,1,0,0,1,4,1,1
153,973,1,auto,1,1,1.583,1.75,7.5,24.5,0,1,0,0,1,4,1,1
153,974,1,auto,1,1,1.583,1.75,6.875,24.5,0,1,0,0,1,4,1,1
153,975,1,auto,1,1,1.583,1.75,6.25,24.5,0,1,0,0,1,4,1,1
153,976,1,auto,1,1,1.583,1.917,6.25,24.5,0,1,0,0,1,4,1,1
153,977,1,auto,1,1,1.583,1.917,6.25,29.75,0,1,0,0,1,4,1,1
154,978,1,auto,1,1,1.517,2.667,7.5,60.3,1,2,1,0,1,2,0,1
154,979,1,auto,1,1,1.517,2.917,15.0,40.2,1,1,1,0,1,2,0,1
154,980,2,rail,1,1,1.517,2.667,10.5,60.3,1,2,1,0,1,2,0,1
154,981,2,rail,1,1,1.517,2.667,12.0,60.3,1,2,1,0,1,2,0,1
154,982,2,rail,1,1,1.517,2.667,13.5,60.3,1,2,1,0,1,2,0,1
154,983,2,rail,1,1,1.517,2.667,15.0,60.3,1,2,1,0,1,2,0,1
154,984,2,rail,1,1,1.517,2.667,15.0,40.2,2,1,1,0,1,2,0,1
155,985,1,auto,1,1,1.267,2.167,9.375,24.5,0,1,0,1,1,2,1,1
155,986,1,auto,1,1,1.267,2.167,8.75,24.5,0,1,0,1,1,2,1,1
155,987,1,auto,1,1,1.267,2.167,8.125,24.5,0,1,0,1,1,2,1,1
155,988,1,auto,1,1,1.267,2.167,7.5,24.5,0,1,0,1,1,2,1,1
155,989,1,auto,1,1,1.267,2.167,6.875,24.5,0,1,0,1,1,2,1,1
155,990,1,auto,1,1,1.267,2.167,6.25,24.5,0,1,0,1,1,2,1,1
155,991,1,auto,1,1,1.267,2.417,6.25,29.75,0,0,0,1,1,2,1,1
155,992,1,auto,1,1,1.267,2.417,6.25,24.5,2,1,0,1,1,2,1,1
156,993,1,auto,1,1,1.517,1.917,25.0,37.2,0,1,0,0,1,3,1,0
156,994,1,auto,1,1,1.517,2.083,25.0,31.0,0,1,0,0,1,3,1,0
156,995,1,auto,1,1,1.517,2.083,25.0,43.4,0,1,0,0,1,3,1,0
156,996,2,rail,1,1,1.517,1.917,27.5,37.2,0,1,0,0,1,3,1,0
157,997,1,auto,1,1,1.433,2.0,17.875,27.5,0,0,0,1,1,2,0,0
157,998,1,auto,1,1,1.433,2.0,16.25,27.5,0,0,0,1,1,2,0,0
157,999,1,auto,1,1,1.433,1.833,16.25,27.5,0,1,0,1,1,2,0,0
157,1000,1,auto,1,1,1.433,1.833,16.25,55.0,0,0,0,1,1,2,0,0
157,1001,1,auto,1,1,1.433,2.0,21.125,27.5,0,0,0,1,1,2,0,0
157,1002,1,auto,1,1,1.433,2.0,19.5,27.5,0,0,0,1,1,2,0,0
157,1003,2,rail,1,1,1.433,2.0,22.75,27.5,0,0,0,1,1,2,0,0
158,1004,1,auto,1,1,1.517,2.333,2.063,36.0,0,1,0,0,1,4,1,1
158,1005,1,auto,1,1,1.517,2.333,1.925,36.0,0,1,0,0,1,4,1,1
158,1006,1,auto,1,1,1.517,2.333,1.788,36.0,0,1,0,0,1,4,1,1
158,1007,1,auto,1,1,1.517,2.333,1.65,36.0,0,1,0,0,1,4,1,1
158,1008,1,auto,1,1,1.517,2.333,1.513,36.0,0,1,0,0,1,4,1,1
158,1009,1,auto,1,1,1.517,2.333,1.375,36.0,0,1,0,0,1,4,1,1
158,1010,1,auto,1,1,1.517,2.583,1.375,45.0,0,0,0,0,1,4,1,1
158,1011,1,auto,1,1,1.517,2.083,1.375,36.0,2,0,0,0,1,4,1,1
159,1012,1,auto,1,1,2.017,2.75,13.5,18.0,0,0,0,1,1,2,0,0
159,1013,1,auto,1,1,2.017,2.75,12.6,18.0,0,0,0,1,1,2,0,0
159,1014,1,auto,1,1,2.017,2.75,11.7,18.0,0,0,0,1,1,2,0,0
159,1015,1,auto,1,1,2.017,2.75,10.8,18.0,0,0,0,1,1,2,0,0
159,1016,1,auto,1,1,2.017,2.75,9.9,18.0,0,0,0,1,1,2,0,0
159,1017,1,auto,1,1,2.017,2.75,9.0,18.0,0,0,0,1,1,2,0,0
159,1018,1,auto,1,1,2.017,2.583,9.0,18.0,1,1,0,1,1,2,0,0
159,1019,1,auto,1,1,2.017,2.583,9.0,24.0,0,1,0,1,1,2,0,0
160,1020,1,auto,1,1,1.517,1.6,12.0,24.0,0,0,0,0,1,2,0,0
160,1021,1,auto,1,1,1.517,1.6,11.2,24.0,0,0,0,0,1,2,0,0
160,1022,1,auto,1,1,1.517,1.6,10.4,24.0,0,0,0,0,1,2,0,0
160,1023,1,auto,1,1,1.517,1.6,9.6,24.0,0,0,0,0,1,2,0,0
160,1024,1,auto,1,1,1.517,1.6,8.8,24.0,0,0,0,0,1,2,0,0
160,1025,1,auto,1,1,1.517,1.6,8.0,24.0,0,0,0,0,1,2,0,0
160,1026,1,auto,1,1,1.517,2.017,8.0,18.0,1,0,0,0,1,2,0,0
160,1027,1,auto,1,1,1.517,1.767,8.0,30.0,1,0,0,0,1,2,0,0
161,1028,1,auto,1,1,1.517,1.75,75.0,42.0,0,1,1,0,0,1,0,1
161,1029,1,auto,1,1,1.517,1.75,70.0,42.0,0,1,1,0,0,1,0,1
161,1030,1,auto,1,1,1.517,1.75,65.0,42.0,0,1,1,0,0,1,0,1
161,1031,1,auto,1,1,1.517,1.75,60.0,42.0,0,1,1,0,0,1,0,1
161,1032,1,auto,1,1,1.517,1.75,55.0,42.0,0,1,1,0,0,1,0,1
161,1033,1,auto,1,1,1.517,1.75,50.0,42.0,0,1,1,0,0,1,0,1
161,1034,1,auto,1,1,1.517,1.75,50.0,52.5,0,1,1,0,0,1,0,1
161,1035,2,rail,1,1,1.517,1.583,50.0,52.5,0,1,1,0,0,1,0,1
162,1036,2,rail,1,1,2.017,2.95,20.25,37.5,2,1,0,1,1,1,1,0
162,1037,2,rail,1,1,2.017,2.95,24.3,37.5,2,1,0,1,1,1,1,0
162,1038,2,rail,1,1,2.017,2.95,28.35,37.5,2,1,0,1,1,1,1,0
162,1039,2,rail,1,1,2.017,2.95,32.4,37.5,2,1,0,1,1,1,1,0
162,1040,2,rail,1,1,2.017,2.95,36.45,37.5,2,1,0,1,1,1,1,0
162,1041,2,rail,1,1,2.017,2.95,40.5,37.5,2,1,0,1,1,1,1,0
162,1042,2,rail,1,1,2.017,2.367,40.5,31.25,2,1,0,1,1,1,1,0
162,1043,2,rail,1,1,2.017,2.7,40.5,25.0,2,2,0,1,1,1,1,0
162,1044,2,rail,1,1,2.017,2.7,40.5,37.5,1,1,0,1,1,1,1,0
163,1045,1,auto,1,1,1.767,1.333,0.938,17.5,0,1,0,0,1,4,0,0
163,1046,1,auto,1,1,1.767,1.333,0.875,17.5,0,1,0,0,1,4,0,0
163,1047,1,auto,1,1,1.767,1.333,0.813,17.5,0,1,0,0,1,4,0,0
163,1048,1,auto,1,1,1.767,1.333,0.75,17.5,0,1,0,0,1,4,0,0
163,1049,1,auto,1,1,1.767,1.333,0.688,17.5,0,1,0,0,1,4,0,0
163,1050,1,auto,1,1,1.767,1.333,0.625,17.5,0,1,0,0,1,4,0,0
163,1051,1,auto,1,1,1.767,1.5,0.625,17.5,0,1,0,0,1,4,0,0
163,1052,1,auto,1,1,1.767,1.333,0.625,26.25,0,1,0,0,1,4,0,0
164,1053,1,auto,1,1,0.767,2.167,16.5,24.5,0,0,0,1,1,2,1,0
164,1054,1,auto,1,1,0.767,2.167,15.0,24.5,0,0,0,1,1,2,1,0
164,1055,1,auto,1,1,0.767,2.333,15.0,24.5,0,1,0,1,1,2,1,0
164,1056,1,auto,1,1,0.767,2.333,15.0,29.75,0,0,0,1,1,2,1,0
164,1057,2,rail,1,1,0.767,2.167,18.0,24.5,0,0,0,1,1,2,1,0
165,1058,1,auto,1,1,1.867,1.95,2.813,24.5,1,0,0,1,1,4,1,0
165,1059,1,auto,1,1,1.867,1.95,2.625,24.5,1,0,0,1,1,4,1,0
165,1060,1,auto,1,1,1.867,1.95,2.438,24.5,1,0,0,1,1,4,1,0
165,1061,1,auto,1,1,1.867,1.95,2.25,24.5,1,0,0,1,1,4,1,0
165,1062,1,auto,1,1,1.867,1.95,2.063,24.5,1,0,0,1,1,4,1,0
165,1063,1,auto,1,1,1.867,1.95,1.875,24.5,1,0,0,1,1,4,1,0
165,1064,1,auto,1,1,1.867,1.533,1.875,29.75,0,0,0,1,1,4,1,0
165,1065,1,auto,1,1,1.867,1.7,1.875,24.5,0,1,0,1,1,4,1,0
166,1066,1,auto,1,1,1.583,1.7,13.75,21.6,0,1,0,0,1,2,1,1
166,1067,1,auto,1,1,1.583,1.7,12.5,21.6,0,1,0,0,1,2,1,1
166,1068,1,auto,1,1,1.583,1.867,12.5,21.6,0,1,0,0,1,2,1,1
166,1069,1,auto,1,1,1.583,1.7,12.5,24.3,0,1,0,0,1,2,1,1
166,1070,1,auto,1,1,1.583,1.7,18.75,21.6,0,1,0,0,1,2,1,1
166,1071,1,auto,1,1,1.583,1.7,17.5,21.6,0,1,0,0,1,2,1,1
166,1072,1,auto,1,1,1.583,1.7,16.25,21.6,0,1,0,0,1,2,1,1
166,1073,1,auto,1,1,1.583,1.7,15.0,21.6,0,1,0,0,1,2,1,1
167,1074,1,auto,1,1,1.767,2.583,7.5,26.0,1,0,1,1,1,3,1,1
167,1075,1,auto,1,1,1.767,2.583,7.0,26.0,1,0,1,1,1,3,1,1
167,1076,1,auto,1,1,1.767,2.583,6.5,26.0,1,0,1,1,1,3,1,1
167,1077,1,auto,1,1,1.767,2.583,6.0,26.0,1,0,1,1,1,3,1,1
167,1078,1,auto,1,1,1.767,2.583,5.5,26.0,1,0,1,1,1,3,1,1
167,1079,1,auto,1,1,1.767,2.583,5.0,26.0,1,0,1,1,1,3,1,1
167,1080,1,auto,1,1,1.767,2.417,5.0,26.0,0,1,1,1,1,3,1,1
167,1081,1,auto,1,1,1.767,2.417,5.0,39.0,1,1,1,1,1,3,1,1
168,1082,1,auto,1,1,3.0,3.583,4.5,30.0,0,2,0,1,0,4,0,1
168,1083,1,auto,1,1,3.0,3.583,5.0,36.0,1,1,0,1,0,4,0,1
168,1084,2,rail,1,1,3.0,3.583,5.0,30.0,0,2,0,1,0,4,0,1
168,1085,2,rail,1,1,3.0,3.583,5.0,42.0,0,1,0,1,0,4,0,1
169,1086,1,auto,1,1,1.533,2.25,35.0,52.0,1,1,1,0,0,1,1,1
169,1087,1,auto,1,1,1.533,2.583,35.0,62.4,1,1,1,0,0,1,1,1
169,1088,2,rail,1,1,1.533,2.25,17.5,41.6,1,1,1,0,0,1,1,1
169,1089,2,rail,1,1,1.533,2.25,21.0,41.6,1,1,1,0,0,1,1,1
169,1090,2,rail,1,1,1.533,2.25,24.5,41.6,1,1,1,0,0,1,1,1
169,1091,2,rail,1,1,1.533,2.25,28.0,41.6,1,1,1,0,0,1,1,1
169,1092,2,rail,1,1,1.533,2.25,31.5,41.6,1,1,1,0,0,1,1,1
169,1093,2,rail,1,1,1.533,2.25,35.0,41.6,1,1,1,0,0,1,1,1
170,1094,1,auto,1,1,1.583,2.167,8.75,24.0,1,0,0,0,0,2,0,1
170,1095,1,auto,1,1,1.583,2.167,8.125,24.0,1,0,0,0,0,2,0,1
170,1096,1,auto,1,1,1.583,2.167,7.5,24.0,1,0,0,0,0,2,0,1
170,1097,1,auto,1,1,1.583,2.167,6.875,24.0,1,0,0,0,0,2,0,1
170,1098,1,auto,1,1,1.583,2.167,6.25,24.0,1,0,0,0,0,2,0,1
170,1099,1,auto,1,1,1.583,1.667,6.25,24.0,1,1,0,0,0,2,0,1
170,1100,1,auto,1,1,1.583,2.167,9.375,24.0,1,0,0,0,0,2,0,1
170,1101,2,rail,1,1,1.583,1.667,6.25,32.0,0,0,0,0,0,2,0,1
171,1102,1,auto,1,1,1.517,1.667,31.25,30.0,0,1,0,0,0,2,0,1
171,1103,2,rail,1,1,1.517,1.667,31.25,27.0,1,0,0,0,0,2,0,1
171,1104,2,rail,1,1,1.517,1.667,34.375,30.0,0,1,0,0,0,2,0,1
171,1105,2,rail,1,1,1.517,1.667,31.25,24.0,1,1,0,0,0,2,0,1
172,1106,1,auto,1,1,2.167,2.667,7.875,43.75,1,1,0,1,0,2,1,1
172,1107,1,auto,1,1,2.167,2.167,8.75,52.5,0,1,0,1,0,2,1,1
172,1108,1,auto,1,1,2.167,2.417,8.75,52.5,1,1,0,1,0,2,1,1
172,1109,2,rail,1,1,2.167,2.667,8.75,43.75,1,1,0,1,0,2,1,1
173,1110,1,auto,1,1,2.017,2.25,14.0,35.0,0,0,0,0,1,1,1,0
173,1111,1,auto,1,1,2.017,2.25,13.0,35.0,0,0,0,0,1,1,1,0
173,1112,1,auto,1,1,2.017,2.25,12.0,35.0,0,0,0,0,1,1,1,0
173,1113,1,auto,1,1,2.017,2.25,11.0,35.0,0,0,0,0,1,1,1,0
173,1114,1,auto,1,1,2.017,2.25,10.0,35.0,0,0,0,0,1,1,1,0
173,1115,1,auto,1,1,2.017,2.0,10.0,35.0,0,1,0,0,1,1,1,0
173,1116,1,auto,1,1,2.017,2.25,10.0,42.5,0,1,0,0,1,1,1,0
173,1117,2,rail,1,1,2.017,2.25,15.0,35.0,0,0,0,0,1,1,1,0
174,1118,1,auto,1,1,1.5,2.667,14.0,48.0,1,1,0,1,1,2,1,0
174,1119,1,auto,1,1,1.5,2.667,20.0,32.0,1,2,0,1,1,2,1,0
174,1120,2,rail,1,1,1.5,2.667,16.0,48.0,1,1,0,1,1,2,1,0
174,1121,2,rail,1,1,1.5,2.667,18.0,48.0,1,1,0,1,1,2,1,0
174,1122,2,rail,1,1,1.5,2.667,20.0,48.0,1,1,0,1,1,2,1,0
174,1123,2,rail,1,1,1.5,2.083,20.0,48.0,1,1,0,1,1,2,1,0
175,1124,1,auto,1,1,1.35,2.667,27.0,36.2,1,1,1,0,0,1,1,1
175,1125,1,auto,1,1,1.35,2.167,30.0,36.2,0,2,1,0,0,1,1,1
175,1126,1,auto,1,1,1.35,2.667,30.0,39.8,0,1,1,0,0,1,1,1
175,1127,2,rail,1,1,1.35,2.667,30.0,36.2,1,1,1,0,0,1,1,1
176,1128,1,auto,1,1,2.25,2.417,15.0,21.0,0,1,0,1,1,2,1,0
176,1129,1,auto,1,1,2.25,2.417,14.0,21.0,0,1,0,1,1,2,1,0
176,1130,1,auto,1,1,2.25,2.417,13.0,21.0,0,1,0,1,1,2,1,0
176,1131,1,auto,1,1,2.25,2.417,12.0,21.0,0,1,0,1,1,2,1,0
176,1132,1,auto,1,1,2.25,2.417,11.0,21.0,0,1,0,1,1,2,1,0
176,1133,1,auto,1,1,2.25,2.417,10.0,21.0,0,1,0,1,1,2,1,0
176,1134,1,auto,1,1,2.25,2.083,10.0,25.5,0,1,0,1,1,2,1,0
176,1135,1,auto,1,1,2.25,1.833,10.0,25.5,1,1,0,1,1,2,1,0
177,1136,1,auto,1,1,1.583,1.917,11.375,16.0,0,0,0,0,1,2,1,0
177,1137,1,auto,1,1,1.583,1.917,10.5,16.0,0,0,0,0,1,2,1,0
177,1138,1,auto,1,1,1.583,1.917,9.625,16.0,0,0,0,0,1,2,1,0
177,1139,1,auto,1,1,1.583,1.917,8.75,16.0,0,0,0,0,1,2,1,0
177,1140,1,auto,1,1,1.583,1.75,8.75,18.0,0,0,0,0,1,2,1,0
177,1141,1,auto,1,1,1.583,1.75,8.75,16.0,0,1,0,0,1,2,1,0
177,1142,1,auto,1,1,1.583,1.917,12.25,16.0,0,0,0,0,1,2,1,0
177,1143,2,rail,1,1,1.583,1.917,13.125,16.0,0,0,0,0,1,2,1,0
178,1144,1,auto,1,1,1.783,2.0,4.8,19.6,0,0,0,0,0,3,0,1
178,1145,1,auto,1,1,1.783,2.0,4.4,19.6,0,0,0,0,0,3,0,1
178,1146,1,auto,1,1,1.783,2.0,4.0,19.6,0,0,0,0,0,3,0,1
178,1147,1,auto,1,1,1.783,1.583,4.0,23.8,0,1,0,0,0,3,0,1
178,1148,1,auto,1,1,1.783,1.75,4.0,23.8,1,0,0,0,0,3,0,1
178,1149,2,rail,1,1,1.783,2.0,5.2,19.6,0,0,0,0,0,3,0,1
179,1150,1,auto,1,1,2.333,2.583,10.0,43.45,1,1,0,0,1,4,1,0
179,1151,1,auto,1,1,2.333,2.167,10.0,43.45,0,2,0,0,1,4,1,0
179,1152,2,rail,1,1,2.333,2.167,5.0,36.2,1,1,0,0,1,4,1,0
179,1153,2,rail,1,1,2.333,2.167,6.0,36.2,1,1,0,0,1,4,1,0
179,1154,2,rail,1,1,2.333,2.167,7.0,36.2,1,1,0,0,1,4,1,0
179,1155,2,rail,1,1,2.333,2.167,8.0,36.2,1,1,0,0,1,4,1,0
179,1156,2,rail,1,1,2.333,2.167,9.0,36.2,1,1,0,0,1,4,1,0
179,1157,2,rail,1,1,2.333,2.167,10.0,36.2,1,1,0,0,1,4,1,0
180,1158,1,auto,1,1,2.083,1.583,5.0,18.0,0,1,0,0,1,3,1,1
180,1159,1,auto,1,1,2.083,1.583,4.667,18.0,0,1,0,0,1,3,1,1
180,1160,1,auto,1,1,2.083,1.583,4.333,18.0,0,1,0,0,1,3,1,1
180,1161,1,auto,1,1,2.083,1.583,4.0,18.0,0,1,0,0,1,3,1,1
180,1162,1,auto,1,1,2.083,1.583,3.667,18.0,0,1,0,0,1,3,1,1
180,1163,1,auto,1,1,2.083,1.583,3.333,18.0,0,1,0,0,1,3,1,1
180,1164,1,auto,1,1,2.083,1.75,3.333,18.0,0,1,0,0,1,3,1,1
180,1165,1,auto,1,1,2.083,1.75,3.333,24.0,0,1,0,0,1,3,1,1
181,1166,2,rail,1,1,2.017,2.75,25.0,37.8,2,2,0,1,1,1,1,0
181,1167,2,rail,1,1,2.017,2.75,30.0,37.8,2,2,0,1,1,1,1,0
181,1168,2,rail,1,1,2.017,2.75,35.0,37.8,2,2,0,1,1,1,1,0
181,1169,2,rail,1,1,2.017,2.75,40.0,37.8,2,2,0,1,1,1,1,0
181,1170,2,rail,1,1,2.017,2.75,45.0,37.8,2,2,0,1,1,1,1,0
181,1171,2,rail,1,1,2.017,2.75,50.0,37.8,2,2,0,1,1,1,1,0
181,1172,2,rail,1,1,2.017,2.5,50.0,27.0,3,2,0,1,1,1,1,0
181,1173,2,rail,1,1,2.017,2.5,50.0,37.8,2,1,0,1,1,1,1,0
181,1174,2,rail,1,1,2.017,2.25,50.0,32.4,2,2,0,1,1,1,1,0
182,1175,1,auto,1,1,2.0,2.5,3.0,35.0,0,0,0,0,1,4,1,0
182,1176,1,auto,1,1,2.0,2.5,2.8,35.0,0,0,0,0,1,4,1,0
182,1177,1,auto,1,1,2.0,2.5,2.6,35.0,0,0,0,0,1,4,1,0
182,1178,1,auto,1,1,2.0,2.5,2.4,35.0,0,0,0,0,1,4,1,0
182,1179,1,auto,1,1,2.0,2.5,2.2,35.0,0,0,0,0,1,4,1,0
182,1180,1,auto,1,1,2.0,2.5,2.0,35.0,0,0,0,0,1,4,1,0
182,1181,1,auto,1,1,2.0,1.917,2.0,35.0,1,1,0,0,1,4,1,0
182,1182,1,auto,1,1,2.0,2.167,2.0,42.5,1,0,0,0,1,4,1,0
183,1183,1,auto,1,1,1.517,1.833,18.75,21.9,0,0,0,1,0,2,0,0
183,1184,1,auto,1,1,1.517,1.833,17.5,21.9,0,0,0,1,0,2,0,0
183,1185,1,auto,1,1,1.517,1.833,16.25,21.9,0,0,0,1,0,2,0,0
183,1186,1,auto,1,1,1.517,1.833,15.0,21.9,0,0,0,1,0,2,0,0
183,1187,1,auto,1,1,1.517,1.833,13.75,21.9,0,0,0,1,0,2,0,0
183,1188,1,auto,1,1,1.517,1.833,12.5,21.9,0,0,0,1,0,2,0,0
183,1189,1,auto,1,1,1.517,1.583,12.5,21.9,1,1,0,1,0,2,0,0
183,1190,1,auto,1,1,1.517,2.0,12.5,29.2,1,0,0,1,0,2,0,0
184,1191,1,auto,1,1,1.417,1.7,5.5,10.0,0,1,0,0,0,2,0,0
184,1192,1,auto,1,1,1.417,1.867,5.0,10.0,1,0,0,0,0,2,0,0
184,1193,1,auto,1,1,1.417,1.867,5.0,15.0,1,1,0,0,0,2,0,0
184,1194,2,rail,1,1,1.417,1.7,6.0,10.0,0,1,0,0,0,2,0,0
185,1195,1,auto,1,1,1.667,2.583,45.5,72.8,0,2,0,1,0,1,0,1
185,1196,2,rail,1,1,1.667,2.583,65.0,72.8,0,2,0,1,0,1,0,1
185,1197,2,rail,1,1,1.667,2.083,65.0,62.4,0,2,0,1,0,1,0,1
185,1198,2,rail,1,1,1.667,2.083,65.0,72.8,1,1,0,1,0,1,0,1
185,1199,2,rail,1,1,1.667,2.333,65.0,52.0,1,2,0,1,0,1,0,1
186,1200,1,auto,1,1,1.917,1.75,13.5,36.0,1,1,1,0,0,2,0,1
186,1201,1,auto,1,1,1.917,1.75,12.6,36.0,1,1,1,0,0,2,0,1
186,1202,1,auto,1,1,1.917,1.75,11.7,36.0,1,1,1,0,0,2,0,1
186,1203,1,auto,1,1,1.917,1.75,10.8,36.0,1,1,1,0,0,2,0,1
186,1204,1,auto,1,1,1.917,1.75,9.9,36.0,1,1,1,0,0,2,0,1
186,1205,1,auto,1,1,1.917,1.75,9.0,36.0,1,1,1,0,0,2,0,1
186,1206,1,auto,1,1,1.917,1.75,9.0,45.0,1,0,1,0,0,2,0,1
186,1207,1,auto,1,1,1.917,2.0,9.0,40.5,1,1,1,0,0,2,0,1
187,1208,1,auto,1,1,1.517,1.667,11.25,24.5,1,1,0,0,1,2,1,1
187,1209,1,auto,1,1,1.517,1.667,10.5,24.5,1,1,0,0,1,2,1,1
187,1210,1,auto,1,1,1.517,1.667,9.75,24.5,1,1,0,0,1,2,1,1
187,1211,1,auto,1,1,1.517,1.667,9.0,24.5,1,1,0,0,1,2,1,1
187,1212,1,auto,1,1,1.517,1.667,8.25,24.5,1,1,0,0,1,2,1,1
187,1213,1,auto,1,1,1.517,1.667,7.5,24.5,1,1,0,0,1,2,1,1
187,1214,1,auto,1,1,1.517,1.833,7.5,24.5,1,1,0,0,1,2,1,1
187,1215,1,auto,1,1,1.517,2.083,7.5,24.5,0,0,0,0,1,2,1,1
188,1216,1,auto,1,1,1.267,2.0,15.0,17.5,0,0,0,0,0,2,0,0
188,1217,1,auto,1,1,1.267,2.0,14.0,17.5,0,0,0,0,0,2,0,0
188,1218,1,auto,1,1,1.267,2.0,13.0,17.5,0,0,0,0,0,2,0,0
188,1219,1,auto,1,1,1.267,2.0,12.0,17.5,0,0,0,0,0,2,0,0
188,1220,1,auto,1,1,1.267,2.0,11.0,17.5,0,0,0,0,0,2,0,0
188,1221,1,auto,1,1,1.267,2.0,10.0,17.5,0,0,0,0,0,2,0,0
188,1222,1,auto,1,1,1.267,1.833,10.0,17.5,0,1,0,0,0,2,0,0
188,1223,1,auto,1,1,1.267,2.0,10.0,26.25,0,1,0,0,0,2,0,0
189,1224,1,auto,1,1,2.417,2.167,17.5,30.0,0,1,0,0,0,2,0,0
189,1225,2,rail,1,1,2.417,2.167,19.25,30.0,0,1,0,0,0,2,0,0
189,1226,2,rail,1,1,2.417,2.417,17.5,25.5,0,1,0,0,0,2,0,0
189,1227,2,rail,1,1,2.417,1.917,17.5,30.0,0,0,0,0,0,2,0,0
190,1228,1,auto,1,1,1.833,2.25,14.667,35.0,0,1,0,0,0,3,1,0
190,1229,1,auto,1,1,1.833,2.5,14.667,35.0,1,1,0,0,0,3,1,0
