id,obs_id,choice,chosen_alt,av_1,av_2,timept,timecar,costpt,costcar,walkingtimept,waitingtimept,nbtransf,ovt_pt_transit,housetype,ownhouse,income,gender,st,caravail,education,age,destact,nbcar,nbhousehold
44640148,739,1,transit,1,1,71,22,11.0,2.48,20,15,2,35,1,1,5,1,True,1,1,3,1,1,3
44640165,740,1,transit,1,1,114,46,19.2,5.18,26,25,4,51,1,1,4,1,True,1,1,4,7,1,2
44640256,741,1,transit,1,1,81,41,16.6,4.24,23,5,1,28,1,1,4,1,True,1,1,3,1,1,3
44640299,742,1,transit,1,1,162,86,34.8,8.06,48,17,4,65,1,1,6,1,True,1,1,3,1,1,2
44640299,743,2,private,1,1,127,46,19.2,4.68,42,24,4,66,1,1,6,1,True,1,1,3,5,1,2
44640315,744,2,private,1,1,76,26,13.4,2.65,30,8,3,38,1,1,6,2,False,1,2,3,4,2,4
44640315,745,2,private,1,1,271,308,62.0,38.46,62,42,12,104,1,1,6,2,False,1,2,3,7,2,4
44640437,746,1,transit,1,1,35,12,7.6,1.02,26,0,0,26,1,1,4,2,True,1,2,3,1,0,1
44640437,747,1,transit,1,1,137,134,42.2,17.27,16,15,3,31,1,1,4,2,True,1,2,3,6,0,1
44640446,748,2,private,1,1,47,26,10.0,1.75,24,0,0,24,1,1,6,1,True,1,2,3,1,1,2
44640456,749,1,transit,1,1,79,40,14.0,4.24,38,2,2,40,1,1,4,2,True,1,2,3,2,1,2
44640456,750,1,transit,1,1,123,84,43.6,11.7,12,26,3,38,1,1,4,2,True,1,2,3,10,1,2
44640461,751,2,private,1,1,150,46,22.0,4.82,59,24,3,83,2,1,2,1,False,1,1,1,1,1,2
44640462,752,1,transit,1,1,240,121,80.0,17.12,51,56,5,107,1,2,3,2,True,0,1,1,1,2,5
44640462,753,1,transit,1,1,66,26,9.6,2.55,24,8,2,32,1,2,3,2,True,0,1,1,11,2,5
44640508,754,2,private,1,1,253,80,28.2,7.37,51,16,4,67,1,1,3,2,False,1,2,2,1,1,3
44640515,755,2,private,1,1,63,25,10.0,1.73,33,9,1,42,1,1,6,1,True,1,2,3,3,2,3
44640516,756,1,transit,1,1,137,42,20.6,4.56,44,12,4,56,1,1,6,2,True,1,1,3,1,2,3
44640542,757,2,private,1,1,358,120,57.0,10.8,133,62,6,195,2,2,3,1,False,1,0,3,1,1,3
44640637,758,2,private,1,1,91,46,19.4,5.79,18,25,3,43,2,2,4,2,False,1,2,2,1,1,1
44640655,759,2,private,1,1,358,178,86.2,21.45,69,51,9,120,2,2,6,1,True,1,2,3,1,1,3
44640690,760,1,transit,1,1,120,48,19.2,4.76,30,38,4,68,1,1,6,2,True,1,1,4,5,1,2
44670012,761,2,private,1,1,265,78,67.6,7.02,58,72,8,130,1,1,4,1,True,1,1,3,1,2,4
44670067,762,2,private,1,1,27,12,3.8,0.98,14,0,0,14,1,1,5,2,True,1,1,4,2,1,2
44670195,763,1,transit,1,1,22,8,3.8,0.63,16,0,0,16,2,2,2,1,True,1,1,4,2,1,2
44670196,764,1,transit,1,1,46,26,9.6,2.01,14,4,2,18,2,2,2,1,True,1,1,4,10,1,2
44670208,765,1,transit,1,1,122,31,13.6,2.2,102,0,0,102,1,2,4,1,True,1,2,3,1,1,5
44670291,766,2,private,1,1,209,54,24.4,4.94,70,14,4,84,1,1,4,2,False,1,1,2,1,2,3
44670292,767,2,private,1,1,181,46,24.8,3.22,22,27,6,49,1,1,5,1,True,1,1,2,1,2,3
44670347,768,2,private,1,1,181,66,23.9,6.8,36,33,4,69,1,1,3,1,False,1,1,3,1,1,2
44670376,769,1,transit,1,1,74,35,12.9,3.29,19,5,2,24,2,2,2,2,True,0,1,3,1,0,1
44670377,770,1,transit,1,1,80,46,16.8,3.33,34,2,2,36,2,2,4,2,True,1,1,2,1,1,2
44670378,771,1,transit,1,1,130,70,22.0,6.63,44,9,2,53,2,2,4,1,True,1,1,2,1,1,2
44670387,772,2,private,1,1,38,22,8.4,1.67,12,0,1,12,2,1,4,2,True,1,1,2,1,2,3
44670437,773,1,transit,1,1,42,22,9.2,1.72,15,1,2,16,2,2,4,2,True,1,1,3,1,1,2
44670441,774,1,transit,1,1,64,36,12.9,3.54,20,1,2,21,1,1,2,2,True,1,0,3,1,1,3
44670441,775,1,transit,1,1,15,8,3.8,0.59,9,0,0,9,1,1,2,2,True,1,0,3,6,1,3
44670522,776,2,private,1,1,25,6,3.0,0.41,22,0,0,22,1,1,6,1,True,1,1,4,1,2,2
44690050,777,2,private,1,1,44,24,10.6,1.66,20,0,0,20,1,1,1,1,False,1,1,3,7,2,3
44690050,778,2,private,1,1,29,10,8.0,0.82,16,0,0,16,1,1,1,1,False,1,1,3,10,2,3
44690159,779,2,private,1,1,143,75,42.0,9.32,18,30,4,48,1,1,4,1,True,1,1,3,5,2,5
44690187,780,2,private,1,1,322,98,31.6,7.17,48,84,9,132,1,1,5,1,False,1,1,2,5,2,2
44690188,781,2,private,1,1,316,85,31.6,6.28,49,93,9,142,1,1,5,2,False,1,1,2,5,2,2
44690303,782,1,transit,1,1,61,20,10.6,1.48,36,0,0,36,1,1,3,1,True,1,1,4,2,2,2
44690327,783,2,private,1,1,115,57,27.3,4.32,60,3,2,63,1,1,6,1,True,1,1,4,7,2,2
44690328,784,2,private,1,1,233,50,45.0,3.6,35,39,6,74,1,1,5,2,True,1,1,4,2,2,2
44692020,785,2,private,1,1,142,34,28.8,2.44,40,32,4,72,2,2,3,2,False,1,1,1,1,1,3
47120030,786,2,private,1,1,85,25,23.0,2.7,30,6,1,36,1,1,5,2,False,1,1,3,1,2,3
47120030,787,2,private,1,1,108,44,21.8,4.45,62,16,3,78,1,1,5,2,False,1,1,3,2,2,3
47120261,788,1,transit,1,1,254,84,43.4,10.23,86,41,5,127,1,2,5,2,True,0,2,2,1,0,2
47120308,789,2,private,1,1,199,66,28.8,6.08,92,17,4,109,1,1,4,2,False,1,1,3,1,1,2
47120321,790,2,private,1,1,94,55,20.4,5.1,32,8,2,40,1,1,6,1,True,1,1,2,3,2,2
47120322,791,2,private,1,1,53,27,10.2,2.65,22,6,1,28,1,1,6,2,True,1,1,1,1,2,2
47120343,792,2,private,1,1,525,219,64.6,22.49,159,55,12,214,1,1,5,1,False,1,1,3,1,2,5
47120376,793,2,private,1,1,449,98,42.4,10.67,111,150,11,261,1,1,6,2,True,1,0,1,6,2,5
47120437,794,1,transit,1,1,105,33,16.6,3.75,28,20,3,48,2,2,2,2,True,1,1,2,1,0,1
47120489,795,2,private,1,1,107,22,8.4,1.65,57,17,2,74,1,1,5,2,False,1,1,3,2,2,2
47120489,796,2,private,1,1,27,6,5.6,0.56,20,0,0,20,1,1,5,2,False,1,1,3,2,2,2
47120490,797,2,private,1,1,181,52,15.8,4.8,97,13,3,110,1,1,5,1,False,1,1,3,1,2,2
47120549,798,2,private,1,1,201,40,15.0,3.43,129,28,3,157,1,1,5,2,True,1,1,3,1,2,2
47120587,799,1,transit,1,1,147,52,23.2,5.28,40,14,2,54,2,2,4,1,True,1,2,3,2,0,3
47120603,800,2,private,1,1,4,2,0.0,0.82,4,0,0,4,1,1,3,1,False,1,1,4,2,1,2
47120604,801,2,private,1,1,2,3,0.0,0.21,0,0,0,0,1,1,3,1,False,1,1,4,4,1,2
47120643,802,2,private,1,1,69,16,7.6,1.17,44,0,0,44,1,1,3,1,False,1,1,3,1,2,2
47120643,803,2,private,1,1,69,16,7.6,1.18,44,0,0,44,1,1,3,1,False,1,1,3,1,2,2
47120644,804,2,private,1,1,65,14,7.6,1.04,53,0,0,53,1,1,3,2,False,1,1,3,3,2,2
47120644,805,2,private,1,1,65,271,7.6,41.11,40,0,0,40,1,1,3,2,False,1,1,3,10,2,2
47120644,806,2,private,1,1,2,2,0.0,0.24,2,0,0,2,1,1,3,2,False,1,1,3,7,2,2
47120665,807,2,private,1,1,141,47,7.6,3.64,44,14,2,58,1,1,3,1,False,1,1,4,4,1,2
47120762,808,2,private,1,1,95,35,2.8,4.33,16,20,5,36,2,2,4,2,False,1,1,4,3,1,2
47120763,809,2,private,1,1,98,44,25.0,5.39,25,14,4,39,2,2,4,1,False,1,1,4,4,1,2
47120768,810,2,private,1,1,2,2,0.0,0.27,0,0,0,0,1,1,4,1,False,1,1,4,3,2,2
47120775,811,2,private,1,1,153,62,13.0,5.41,83,16,4,99,2,2,3,2,False,1,1,1,1,1,1
47120849,812,2,private,1,1,80,25,7.6,2.71,33,6,1,39,1,1,3,2,False,1,1,2,4,1,2
47120849,813,2,private,1,1,27,5,2.8,0.39,22,0,0,22,1,1,3,2,False,1,1,2,5,1,2
47120871,814,1,transit,1,1,185,51,9.6,4.01,32,24,4,56,1,1,3,1,True,1,1,2,7,2,4
47120872,815,1,transit,1,1,106,51,14.8,4.98,48,12,2,60,1,1,3,1,True,1,1,2,7,2,4
47120923,816,2,private,1,1,115,24,5.6,1.73,30,52,2,82,2,2,4,2,True,1,2,4,1,1,1
47120924,817,2,private,1,1,92,24,5.6,1.73,30,29,2,59,2,2,4,2,True,1,2,4,1,1,1
47120924,818,2,private,1,1,489,49,19.2,5.22,78,392,6,470,2,2,4,2,True,1,2,4,7,1,1
47120931,819,2,private,1,1,144,34,5.6,3.25,48,36,4,84,1,1,4,1,True,1,1,2,1,2,4
47120931,820,2,private,1,1,130,53,10.2,5.18,35,17,3,52,1,1,4,1,True,1,1,2,1,2,4
47120932,821,2,private,1,1,160,34,5.6,3.25,54,30,4,84,1,1,4,1,True,1,1,2,1,2,4
47120939,822,2,private,1,1,59,10,5.6,0.7,50,0,0,50,1,1,5,1,True,1,1,2,2,1,3
47121116,823,2,private,1,1,43,10,2.8,0.75,32,0,0,32,1,1,3,1,False,1,1,3,1,2,3
47130034,824,1,transit,1,1,222,105,56.1,10.88,57,26,6,83,1,2,5,1,True,0,0,1,1,1,4
47130065,825,2,private,1,1,117,29,7.6,2.1,41,39,3,80,1,1,5,2,True,1,1,2,1,1,4
47130066,826,2,private,1,1,54,22,2.2,1.7,25,0,0,25,1,1,5,1,True,1,2,2,1,1,4
47130066,827,2,private,1,1,82,28,7.6,2.45,22,22,3,44,1,1,5,1,True,1,2,2,6,1,4
47130281,828,2,private,1,1,30,8,2.8,0.62,20,0,0,20,1,1,5,2,True,1,1,3,7,2,3
47130281,829,2,private,1,1,70,27,10.2,2.31,26,9,3,35,1,1,5,2,True,1,1,3,3,2,3
47130286,830,2,private,1,1,15,1,2.2,0.11,14,0,0,14,1,1,3,1,False,1,1,3,2,1,2
47130332,831,1,transit,1,1,208,92,53.1,10.99,33,45,8,78,1,1,4,1,True,1,2,4,3,2,4
47130345,832,2,private,1,1,89,42,10.2,3.79,29,7,1,36,2,2,4,2,True,1,1,1,1,2,3
47130345,833,2,private,1,1,85,20,5.6,1.48,66,0,0,66,2,2,4,2,True,1,1,1,4,2,3
47130387,834,1,transit,1,1,381,202,105.2,28.96,36,91,7,127,1,1,2,1,False,1,1,4,3,1,2
47130387,835,1,transit,1,1,65,29,7.6,2.99,11,23,2,34,1,1,2,1,False,1,1,4,1,1,2
47130407,836,1,transit,1,1,23,9,7.6,0.69,13,0,0,13,1,1,4,2,True,0,1,3,1,1,2
47130471,837,2,private,1,1,53,21,4.4,1.73,25,0,0,25,1,2,5,2,True,1,0,1,1,2,2
47130471,838,2,private,1,1,27,11,2.2,0.88,13,0,0,13,1,2,5,2,True,1,0,1,1,2,2
47130533,839,2,private,1,1,204,54,15.0,3.76,56,60,6,116,1,1,3,1,False,1,2,2,1,2,2
47130611,840,2,private,1,1,5,2,0.0,0.42,5,0,0,5,1,1,3,1,True,1,1,2,7,2,4
47130611,841,2,private,1,1,54,18,5.6,1.48,34,0,0,34,1,1,3,1,True,1,1,2,2,2,4
47130685,842,2,private,1,1,233,89,53.4,10.88,27,46,6,73,1,1,3,1,False,1,1,4,7,1,2
47130729,843,1,transit,1,1,117,73,35.6,7.89,31,15,4,46,1,1,2,1,True,1,1,3,1,1,2
47130823,844,2,private,1,1,433,220,106.6,27.94,70,100,9,170,1,1,3,2,True,1,2,4,5,1,1
50260039,845,1,transit,1,1,29,16,6.2,1.15,15,0,0,15,1,1,2,2,True,0,1,3,2,1,2
50260039,846,1,transit,1,1,29,16,6.2,1.15,15,0,0,15,1,1,2,2,True,0,1,3,11,1,2
50260077,847,2,private,1,1,85,25,10.6,2.77,38,15,1,53,1,1,4,1,True,1,1,4,5,1,2
50260131,848,1,transit,1,1,32,9,2.2,0.69,21,0,0,21,2,2,2,1,True,0,0,1,1,2,3
50260144,849,2,private,1,1,127,33,4.4,2.83,41,8,2,49,2,2,4,1,False,1,1,2,1,2,2
50260165,850,1,transit,1,1,70,26,7.2,1.92,24,14,3,38,1,1,4,2,True,0,1,1,1,2,4
50260165,851,1,transit,1,1,75,26,10.0,1.92,24,18,3,42,1,1,4,2,True,0,1,1,1,2,4
50260166,852,2,private,1,1,192,87,49.8,10.01,56,36,4,92,1,1,4,1,False,1,1,3,7,2,4
50260181,853,1,transit,1,1,177,64,38.2,7.32,61,22,3,83,1,1,6,1,True,1,2,3,1,1,3
50260183,854,1,transit,1,1,202,142,74.6,18.14,48,30,4,78,1,1,6,2,True,1,1,3,1,1,3
50260276,855,2,private,1,1,84,30,14.6,2.31,36,0,2,36,1,1,6,1,True,1,3,4,1,2,3
50270016,856,2,private,1,1,172,93,41.0,11.74,23,20,4,43,1,1,4,1,True,1,1,4,10,1,2
50270029,857,2,private,1,1,109,20,10.6,1.62,20,51,2,71,1,1,4,1,True,1,1,3,1,1,2
50270030,858,1,transit,1,1,45,16,8.0,1.74,33,0,0,33,1,1,4,2,True,1,1,3,1,1,2
50270088,859,1,transit,1,1,72,24,14.0,1.87,42,0,0,42,1,1,3,2,True,1,2,3,1,1,1
50270151,860,1,transit,1,1,51,15,8.0,1.21,35,0,0,35,1,1,5,1,True,1,1,3,1,1,3
50270163,861,1,transit,1,1,84,31,13.0,4.02,20,8,3,28,1,1,6,1,True,1,1,4,1,1,3
50270194,862,1,transit,1,1,186,99,26.0,11.29,54,25,5,79,2,2,4,1,True,1,3,2,1,1,1
50270271,863,2,private,1,1,104,28,16.9,2.1,36,21,2,57,1,1,2,1,False,1,1,3,10,1,1
50270287,864,2,private,1,1,104,43,27.6,5.44,34,9,3,43,1,1,5,2,True,1,3,3,1,1,3
50270288,865,1,transit,1,1,105,36,24.2,2.64,44,3,2,47,2,2,6,2,True,1,0,1,5,0,4
50270317,866,2,private,1,1,19,8,2.2,0.62,13,0,0,13,1,1,6,1,True,1,2,3,3,2,2
50270318,867,2,private,1,1,38,16,7.6,1.2,20,0,0,20,1,1,6,1,True,1,2,3,5,2,2
50270408,868,1,transit,1,1,66,17,22.8,1.2,16,1,2,17,1,1,4,1,True,1,1,4,1,2,2
50270415,869,2,private,1,1,32,15,7.6,1.14,16,0,0,16,1,1,3,1,True,1,2,4,5,1,1
50270426,870,2,private,1,1,124,24,14.8,1.83,34,33,2,67,1,1,6,1,False,1,1,2,6,2,2
50270435,871,1,transit,1,1,215,148,80.8,21.21,80,13,5,93,1,1,6,1,True,1,1,2,1,2,4
50270436,872,2,private,1,1,52,15,8.0,1.19,36,3,1,39,1,1,6,1,True,1,1,2,2,2,4
50270436,873,2,private,1,1,48,12,8.0,1.14,37,0,0,37,1,1,6,1,True,1,1,2,2,2,4
50270436,874,2,private,1,1,50,11,8.0,1.13,36,0,0,36,1,1,6,1,True,1,1,2,11,2,4
50270439,875,2,private,1,1,183,47,25.4,5.92,58,47,4,105,2,2,4,2,False,1,1,2,3,2,3
50270475,876,2,private,1,1,174,48,17.6,5.48,57,56,4,113,1,1,5,1,False,1,2,3,1,1,2
50270477,877,1,transit,1,1,264,151,82.2,21.21,64,64,5,128,2,2,5,2,True,1,2,2,6,0,3
50270478,878,1,transit,1,1,268,151,82.2,21.21,73,57,5,130,2,1,5,1,True,1,3,2,6,0,3
50270501,879,2,private,1,1,119,53,27.8,6.25,40,2,5,42,1,1,6,1,True,1,2,4,1,2,2
50270502,880,1,transit,1,1,127,84,46.4,9.68,25,2,4,27,1,1,3,2,True,1,0,4,1,2,2
50270516,881,2,private,1,1,204,136,79.6,20.32,44,22,5,66,1,1,4,1,True,1,2,2,1,1,1
50270533,882,2,private,1,1,101,22,16.5,1.76,75,0,0,75,1,1,5,1,True,1,2,2,2,2,4
50270533,883,2,private,1,1,235,85,35.0,8.76,69,67,5,136,1,1,5,1,True,1,2,2,1,2,4
50270601,884,2,private,1,1,277,98,47.7,10.0,88,38,8,126,2,2,3,2,False,1,1,2,1,1,1
50270601,885,2,private,1,1,132,0,14.8,0.06,47,46,5,93,2,2,3,2,False,1,1,2,5,1,1
50270611,886,2,private,1,1,265,74,44.8,8.36,61,55,4,116,1,2,3,2,False,1,1,2,1,2,2
50270631,887,2,private,1,1,81,19,8.0,1.4,68,0,0,68,1,1,6,1,True,1,2,4,7,1,2
50270638,888,2,private,1,1,67,16,9.3,1.49,39,2,1,41,1,1,3,1,False,1,1,4,1,1,2
50270667,889,2,private,1,1,270,54,26.0,5.7,45,68,6,113,1,1,2,2,False,1,1,4,3,1,2
50270668,890,2,private,1,1,127,37,16.4,2.82,62,7,2,69,1,1,2,2,False,1,1,4,2,1,2
50270775,891,2,private,1,1,81,38,19.6,2.69,16,21,4,37,1,1,4,1,False,1,2,4,1,2,2
50270844,892,2,private,1,1,229,63,27.5,6.44,81,62,4,143,1,1,6,1,False,1,3,4,2,2,2
50760031,893,1,transit,1,1,139,69,41.6,8.21,58,0,2,58,1,1,6,2,True,1,2,3,1,1,2
50760043,894,1,transit,1,1,127,41,33.0,3.11,43,6,4,49,1,1,3,1,True,1,1,4,1,1,2
50760085,895,2,private,1,1,49,4,3.2,0.33,44,0,0,44,1,1,6,2,True,1,1,3,1,2,4
50760086,896,2,private,1,1,54,19,10.4,1.91,24,7,1,31,1,1,6,1,False,1,1,3,1,2,4
50760116,897,2,private,1,1,174,50,40.6,6.22,44,21,5,65,2,2,4,2,False,1,1,2,1,2,2
50760131,898,2,private,1,1,45,16,10.6,1.21,30,0,0,30,1,1,4,1,True,1,1,3,2,2,2
50760131,899,2,private,1,1,146,49,29.2,6.05,44,19,4,63,1,1,4,1,True,1,1,3,6,2,2
50760132,900,2,private,1,1,425,160,112.4,16.3,103,56,12,159,1,1,4,2,True,1,1,3,6,2,2
50760137,901,2,private,1,1,334,75,47.6,8.27,182,20,5,202,1,1,3,2,False,1,1,2,7,2,5
50760209,902,2,private,1,1,143,37,17.6,3.33,58,42,6,100,2,2,4,2,True,1,0,2,1,1,2
50760209,903,2,private,1,1,129,38,19.2,2.83,27,36,2,63,2,2,4,2,True,1,0,2,5,1,2
50760210,904,2,private,1,1,119,36,17.6,3.21,34,42,6,76,2,2,4,2,True,1,0,2,1,1,2
50760210,905,2,private,1,1,605,301,176.4,37.53,46,89,11,135,2,2,4,2,True,1,0,2,6,1,2
50760217,906,2,private,1,1,233,57,32.0,5.93,166,3,2,169,2,2,3,2,True,1,3,2,3,1,1
50760299,907,1,transit,1,1,320,129,74.4,16.03,44,47,5,91,2,2,3,1,False,1,1,2,7,1,3
50760334,908,2,private,1,1,57,7,8.0,0.58,34,9,1,43,1,1,5,2,False,1,1,2,1,2,2
50760337,909,2,private,1,1,240,72,44.2,9.8,72,42,5,114,2,2,4,2,False,1,1,2,1,1,1
50760337,910,2,private,1,1,141,24,18.8,1.66,16,47,4,63,2,2,4,2,False,1,1,2,6,1,1
50760357,911,2,private,1,1,356,116,73.4,12.99,112,60,6,172,1,1,6,1,False,1,3,3,1,2,3
50760357,912,2,private,1,1,69,26,14.0,1.97,26,0,0,26,1,1,6,1,False,1,3,3,4,2,3
50760394,913,1,transit,1,1,213,203,82.4,21.44,24,46,3,70,1,2,5,1,True,0,1,3,3,1,2
50760421,914,1,transit,1,1,28,13,7.0,0.99,11,0,0,11,1,1,3,2,True,0,1,3,1,0,1
50760429,915,2,private,1,1,107,45,22.0,5.86,30,26,2,56,1,1,5,1,True,1,1,3,1,1,4
50760447,916,1,transit,1,1,184,67,48.0,8.31,49,26,6,75,2,2,4,1,True,0,2,3,3,0,1
50760456,917,2,private,1,1,125,25,28.6,3.03,54,25,2,79,1,1,5,2,True,1,1,3,1,2,3
50760483,918,2,private,1,1,2,1,0.0,0.0,2,0,0,2,1,1,3,2,False,1,1,3,1,2,5
50760485,919,1,transit,1,1,525,277,141.4,36.63,140,54,12,194,1,1,5,1,True,1,1,2,7,1,1
50780009,920,1,transit,1,1,114,29,14.8,3.94,48,1,5,49,1,1,6,2,True,1,1,3,6,2,4
50780010,921,1,transit,1,1,140,67,38.8,8.01,51,4,5,55,1,1,6,1,True,1,1,4,1,2,4
50780013,922,1,transit,1,1,142,72,24.8,8.71,23,11,3,34,1,1,6,1,True,1,1,3,2,2,2
50780055,923,2,private,1,1,40,10,9.0,1.21,7,10,2,17,1,1,4,1,False,1,1,4,1,2,2
50780056,924,2,private,1,1,45,14,5.0,1.52,29,4,1,33,1,1,4,2,False,1,1,4,7,2,2
50780056,925,2,private,1,1,32,12,3.8,0.94,23,1,1,24,1,1,4,2,False,1,1,4,2,2,2
50780087,926,1,transit,1,1,154,57,35.2,7.2,44,15,4,59,1,1,3,2,True,1,0,3,1,1,2
50780088,927,1,transit,1,1,146,82,38.8,7.64,45,11,4,56,1,1,3,1,True,1,1,3,7,1,2
50780314,928,2,private,1,1,60,17,7.0,1.46,21,11,1,32,1,1,6,1,True,1,2,4,1,2,5
50780403,929,2,private,1,1,228,149,64.0,21.7,36,24,7,60,1,1,6,2,True,1,2,3,7,2,2
50780404,930,2,private,1,1,154,56,38.8,7.23,40,9,6,49,1,1,6,1,True,1,2,3,1,2,2
50780404,931,2,private,1,1,47,6,6.0,0.52,37,5,1,42,1,1,6,1,True,1,2,3,10,2,2
50780405,932,1,transit,1,1,202,130,86.2,18.94,34,19,6,53,1,1,6,1,True,1,2,3,1,1,4
52720041,933,2,private,1,1,64,13,9.6,0.9,16,11,1,27,1,1,5,1,False,1,2,2,1,2,4
52720109,934,2,private,1,1,69,13,9.0,0.9,22,11,1,33,1,1,3,1,True,1,1,4,4,2,2
52720109,935,2,private,1,1,69,13,9.0,0.9,22,11,1,33,1,1,3,1,True,1,1,4,4,2,2
52720109,936,2,private,1,1,42,11,5.0,0.81,14,1,1,15,1,1,3,1,True,1,1,4,5,2,2
52720183,937,2,private,1,1,16,5,2.2,0.34,9,0,0,9,1,1,3,2,False,1,1,2,2,2,4
52720229,938,2,private,1,1,214,108,10.0,11.33,34,36,6,70,1,2,6,1,True,1,1,4,1,1,1
52720287,939,1,transit,1,1,97,42,8.8,3.14,24,10,4,34,1,1,5,1,True,1,1,3,1,1,2
52720334,940,1,transit,1,1,3,0,0.0,0.03,3,0,0,3,1,1,5,2,True,0,1,4,2,1,2
52720371,941,2,private,1,1,345,99,43.6,8.42,98,64,6,162,1,1,4,1,False,1,1,2,1,1,1
52720431,942,2,private,1,1,217,79,24.8,7.91,60,28,5,88,1,1,6,1,True,1,2,3,6,2,3
52720432,943,2,private,1,1,127,57,26.2,4.02,37,12,4,49,1,1,6,2,True,1,1,3,3,2,3
52720511,944,2,private,1,1,168,76,26.4,7.83,34,26,6,60,1,2,4,1,False,1,1,2,1,2,2
52720539,945,2,private,1,1,118,26,19.8,1.8,18,41,3,59,1,1,4,1,False,1,1,3,1,2,2
52720539,946,2,private,1,1,118,26,21.4,1.8,18,34,3,52,1,1,4,1,False,1,1,3,1,2,2
52720540,947,2,private,1,1,156,59,30.0,4.19,65,5,4,70,1,1,1,2,True,1,1,3,7,2,2
52720549,948,2,private,1,1,140,69,27.6,5.73,37,18,4,55,1,1,4,1,False,1,1,4,1,2,2
52720563,949,2,private,1,1,404,121,58.0,10.17,90,127,7,217,1,1,5,1,True,1,2,2,6,2,4
52720639,950,1,transit,1,1,67,22,10.0,1.64,26,0,0,26,1,2,6,1,True,1,0,1,1,1,5
52720643,951,2,private,1,1,31,10,64.4,0.73,20,0,0,20,1,2,6,1,True,1,0,1,5,2,5
52720665,952,1,transit,1,1,118,56,23.2,3.98,49,6,2,55,1,2,6,2,True,1,0,1,1,2,5
52730004,953,2,private,1,1,250,88,39.2,7.8,110,16,5,126,1,1,3,1,True,1,1,3,1,2,2
52730039,954,2,private,1,1,110,29,15.6,2.06,44,16,2,60,1,1,3,1,False,1,1,4,4,1,2
52730081,955,2,private,1,1,161,42,24.0,3.04,40,46,3,86,1,1,6,1,True,1,2,4,1,2,2
52730183,956,2,private,1,1,99,29,13.8,2.17,48,8,2,56,1,1,4,1,False,1,1,3,1,2,4
52730184,957,2,private,1,1,44,6,7.2,0.5,37,0,0,37,1,2,1,2,True,1,1,1,1,2,4
52730184,958,2,private,1,1,55,19,10.6,1.43,12,0,0,12,1,2,1,2,True,1,1,1,7,2,4
53060149,959,1,transit,1,1,120,46,14.0,3.31,38,5,2,43,1,2,1,2,True,0,1,1,1,2,4
53060150,960,2,private,1,1,60,67,7.6,6.35,38,0,0,38,1,1,6,1,True,1,1,3,1,2,4
53060150,961,2,private,1,1,72,116,7.6,11.36,28,6,3,34,1,1,6,1,True,1,1,3,1,2,4
53060177,962,2,private,1,1,104,44,11.2,3.09,31,5,1,36,1,2,3,2,True,1,1,2,1,2,2
53060213,963,2,private,1,1,55,20,7.6,1.46,24,10,2,34,1,1,4,2,False,1,1,3,1,2,3
53060305,964,1,transit,1,1,15,6,3.8,0.44,10,0,0,10,2,2,2,2,True,0,1,3,1,0,1
53060419,965,2,private,1,1,49,7,3.8,0.61,17,15,1,32,1,1,4,1,True,1,1,3,1,2,3
53060420,966,1,transit,1,1,200,116,33.0,11.9,20,14,3,34,1,2,4,2,True,1,1,1,1,2,3
53060657,967,1,transit,1,1,128,59,11.2,4.67,18,24,3,42,2,2,3,2,True,1,1,3,1,1,4
53060658,968,1,transit,1,1,111,47,11.2,3.31,33,14,2,47,2,2,3,1,True,1,1,2,1,1,4
53060715,969,1,transit,1,1,39,19,5.6,1.44,24,0,1,24,1,1,5,1,True,1,2,2,1,1,3
53060716,970,1,transit,1,1,73,49,19.2,4.12,22,0,3,22,1,1,5,2,True,1,2,2,1,1,3
53060716,971,1,transit,1,1,588,107,155.0,11.49,13,83,8,96,1,1,5,2,True,1,2,2,5,1,3
53060722,972,1,transit,1,1,74,43,19.2,3.68,28,0,2,28,1,1,4,2,True,1,1,2,1,2,4
54200016,973,2,private,1,1,68,23,9.8,1.87,24,7,1,31,2,2,6,2,True,1,2,2,2,1,2
54200016,974,2,private,1,1,168,74,25.8,7.8,26,29,7,55,2,2,6,2,True,1,2,2,6,1,2
54200057,975,1,transit,1,1,62,22,7.6,1.52,40,0,0,40,1,1,6,1,True,1,2,2,1,1,5
54200058,976,2,private,1,1,169,62,34.8,6.49,52,23,4,75,1,1,6,2,False,1,2,3,5,1,5
54200069,977,2,private,1,1,128,48,77.8,3.9,64,0,1,64,2,2,5,2,False,1,1,2,1,2,4
54200070,978,2,private,1,1,322,142,84.4,17.66,55,30,7,85,2,2,6,1,True,1,1,2,1,2,4
54200161,979,2,private,1,1,269,86,43.4,9.56,99,46,6,145,1,1,6,2,True,1,2,3,1,1,2
54200167,980,1,transit,1,1,71,23,7.6,1.55,36,4,1,40,1,1,6,1,True,1,2,3,1,0,2
54200168,981,1,transit,1,1,172,88,29.2,7.44,62,2,6,64,1,1,6,2,True,1,3,2,1,0,2
54200227,982,1,transit,1,1,48,39,7.6,3.99,17,0,0,17,1,1,6,2,True,1,1,3,2,1,3
54200227,983,1,transit,1,1,33,21,6.0,1.42,12,0,0,12,1,1,6,2,True,1,1,3,2,1,3
54200233,984,1,transit,1,1,64,21,7.6,1.46,25,2,1,27,1,1,5,1,True,1,2,4,1,1,2
